timestamp,total,type label,subtype label,modifier
00:00:00.000,00:30:20.618,B,,False
00:00:02.002,00:30:20.618,B,,False
00:00:04.004,00:30:20.618,B,,False
00:00:06.006,00:30:20.618,B,,False
00:00:08.008,00:30:20.618,B,,False
00:00:10.010,00:30:20.618,B,,False
00:00:12.012,00:30:20.618,B,,False
00:00:14.014,00:30:20.618,B,,False
00:00:16.016,00:30:20.618,B,,False
00:00:18.001,00:30:20.618,B,,False
00:00:20.003,00:30:20.618,B,,False
00:00:22.005,00:30:20.618,B,,False
00:00:24.007,00:30:20.618,B,,False
00:00:26.009,00:30:20.618,B,,False
00:00:28.011,00:30:20.618,B,,False
00:00:30.013,00:30:20.618,B,,False
00:00:32.015,00:30:20.618,B,,False
00:00:34.000,00:30:20.618,B,,False
00:00:36.002,00:30:20.618,B,,False
00:00:38.004,00:30:20.618,B,,False
00:00:40.006,00:30:20.618,B,,False
00:00:42.008,00:30:20.618,B,,False
00:00:44.010,00:30:20.618,B,,False
00:00:46.012,00:30:20.618,B,,False
00:00:48.014,00:30:20.618,B,,False
00:00:50.016,00:30:20.618,B,,False
00:00:52.001,00:30:20.618,B,,False
00:00:54.003,00:30:20.618,B,,False
00:00:56.005,00:30:20.618,-,,False
00:00:58.007,00:30:20.618,-,,False
00:01:00.009,00:30:20.618,-,,False
00:01:02.011,00:30:20.618,S,H,False
00:01:04.013,00:30:20.618,S,H,False
00:01:06.015,00:30:20.618,S,H,False
00:01:08.001,00:30:20.618,S,H,False
00:01:10.003,00:30:20.618,S,H,False
00:01:12.005,00:30:20.618,-,,False
00:01:14.007,00:30:20.618,-,,False
00:01:16.009,00:30:20.618,-,,False
00:01:18.011,00:30:20.618,-,,False
00:01:20.013,00:30:20.618,-,,False
00:01:22.015,00:30:20.618,-,,False
00:01:24.000,00:30:20.618,-,,False
00:01:26.002,00:30:20.618,-,,False
00:01:28.004,00:30:20.618,-,,False
00:01:30.006,00:30:20.618,-,,False
00:01:32.008,00:30:20.618,L,,True
00:01:34.010,00:30:20.618,L,,True
00:01:36.012,00:30:20.618,L,,False
00:01:38.014,00:30:20.618,L,,False
00:01:40.016,00:30:20.618,L,,False
00:01:42.001,00:30:20.618,L,,False
00:01:44.003,00:30:20.618,-,,False
00:01:46.005,00:30:20.618,-,,False
00:01:48.007,00:30:20.618,-,,False
00:01:50.009,00:30:20.618,-,,False
00:01:52.011,00:30:20.618,-,,False
00:01:54.013,00:30:20.618,-,,False
00:01:56.015,00:30:20.618,-,,False
00:01:58.001,00:30:20.618,-,,False
00:02:00.003,00:30:20.618,-,,False
00:02:02.005,00:30:20.618,-,,False
00:02:04.007,00:30:20.618,M,,False
00:02:06.009,00:30:20.618,M,,False
00:02:08.011,00:30:20.618,I,,False
00:02:10.013,00:30:20.618,I,,False
00:02:12.015,00:30:20.618,I,,False
00:02:14.000,00:30:20.618,I,,False
00:02:16.002,00:30:20.618,I,,False
00:02:18.004,00:30:20.618,P,,False
00:02:20.006,00:30:20.618,P,,False
00:02:22.008,00:30:20.618,P,,False
00:02:24.010,00:30:20.618,P,,False
00:02:26.012,00:30:20.618,P,,False
00:02:28.014,00:30:20.618,P,,False
00:02:30.016,00:30:20.618,P,,False
00:02:32.001,00:30:20.618,-,,False
00:02:34.003,00:30:20.618,-,,False
00:02:36.005,00:30:20.618,-,,False
00:02:38.007,00:30:20.618,-,,False
00:02:40.009,00:30:20.618,-,,False
00:02:42.011,00:30:20.618,-,,False
00:02:44.013,00:30:20.618,-,,False
00:02:46.015,00:30:20.618,-,,False
00:02:48.001,00:30:20.618,P,,False
00:02:50.003,00:30:20.618,P,,False
00:02:52.005,00:30:20.618,P,,False
00:02:54.007,00:30:20.618,P,,False
00:02:56.009,00:30:20.618,I,,False
00:02:58.011,00:30:20.618,I,,False
00:03:00.013,00:30:20.618,I,,False
00:03:02.015,00:30:20.618,P,,False
00:03:04.000,00:30:20.618,P,,False
00:03:06.002,00:30:20.618,P,,False
00:03:08.004,00:30:20.618,P,,False
00:03:10.006,00:30:20.618,P,,False
00:03:12.008,00:30:20.618,P,,False
00:03:14.010,00:30:20.618,P,,False
00:03:16.012,00:30:20.618,P,,False
00:03:18.014,00:30:20.618,P,,False
00:03:20.016,00:30:20.618,-,,False
00:03:22.001,00:30:20.618,-,,False
00:03:24.003,00:30:20.618,-,,False
00:03:26.005,00:30:20.618,P,,False
00:03:28.007,00:30:20.618,P,,False
00:03:30.009,00:30:20.618,P,,False
00:03:32.011,00:30:20.618,P,,False
00:03:34.013,00:30:20.618,P,,False
00:03:36.015,00:30:20.618,P,,False
00:03:38.001,00:30:20.618,P,,False
00:03:40.003,00:30:20.618,P,,False
00:03:42.005,00:30:20.618,P,,False
00:03:44.007,00:30:20.618,P,,False
00:03:46.009,00:30:20.618,P,,False
00:03:48.011,00:30:20.618,P,,False
00:03:50.013,00:30:20.618,P,,False
00:03:52.015,00:30:20.618,P,,False
00:03:54.000,00:30:20.618,P,,False
00:03:56.002,00:30:20.618,P,,False
00:03:58.004,00:30:20.618,P,,False
00:04:00.006,00:30:20.618,P,,False
00:04:02.008,00:30:20.618,P,,False
00:04:04.010,00:30:20.618,P,,False
00:04:06.012,00:30:20.618,P,,False
00:04:08.014,00:30:20.618,P,,False
00:04:10.016,00:30:20.618,P,,False
00:04:12.001,00:30:20.618,P,,False
00:04:14.003,00:30:20.618,P,,False
00:04:16.005,00:30:20.618,P,,False
00:04:18.007,00:30:20.618,P,,False
00:04:20.009,00:30:20.618,P,,False
00:04:22.011,00:30:20.618,P,,False
00:04:24.013,00:30:20.618,P,,False
00:04:26.015,00:30:20.618,P,,False
00:04:28.001,00:30:20.618,P,,False
00:04:30.003,00:30:20.618,P,,False
00:04:32.005,00:30:20.618,P,,False
00:04:34.007,00:30:20.618,P,,False
00:04:36.009,00:30:20.618,P,,False
00:04:38.011,00:30:20.618,P,,False
00:04:40.013,00:30:20.618,P,,False
00:04:42.015,00:30:20.618,P,,False
00:04:44.000,00:30:20.618,P,,False
00:04:46.002,00:30:20.618,P,,False
00:04:48.004,00:30:20.618,P,,False
00:04:50.006,00:30:20.618,P,,False
00:04:52.008,00:30:20.618,P,,False
00:04:54.010,00:30:20.618,P,,False
00:04:56.012,00:30:20.618,P,,False
00:04:58.014,00:30:20.618,P,,False
00:05:00.016,00:30:20.618,P,,False
00:05:02.001,00:30:20.618,P,,False
00:05:04.003,00:30:20.618,P,,False
00:05:06.005,00:30:20.618,P,,False
00:05:08.007,00:30:20.618,P,,False
00:05:10.009,00:30:20.618,P,,False
00:05:12.011,00:30:20.618,P,,False
00:05:14.013,00:30:20.618,P,,False
00:05:16.015,00:30:20.618,P,,False
00:05:18.001,00:30:20.618,P,,False
00:05:20.003,00:30:20.618,P,,False
00:05:22.005,00:30:20.618,P,,False
00:05:24.007,00:30:20.618,P,,False
00:05:26.009,00:30:20.618,P,,False
00:05:28.011,00:30:20.618,-,,False
00:05:30.013,00:30:20.618,-,,False
00:05:32.015,00:30:20.618,-,,False
00:05:34.000,00:30:20.618,-,,False
00:05:36.002,00:30:20.618,-,,False
00:05:38.004,00:30:20.618,-,,False
00:05:40.006,00:30:20.618,P,,False
00:05:42.008,00:30:20.618,P,,False
00:05:44.010,00:30:20.618,P,,False
00:05:46.012,00:30:20.618,P,,False
00:05:48.014,00:30:20.618,P,,False
00:05:50.016,00:30:20.618,P,,False
00:05:52.001,00:30:20.618,P,,False
00:05:54.003,00:30:20.618,P,,False
00:05:56.005,00:30:20.618,P,,False
00:05:58.007,00:30:20.618,P,,False
00:06:00.009,00:30:20.618,P,,False
00:06:02.011,00:30:20.618,P,,False
00:06:04.013,00:30:20.618,P,,False
00:06:06.015,00:30:20.618,P,,False
00:06:08.000,00:30:20.618,P,,False
00:06:10.002,00:30:20.618,P,,False
00:06:12.004,00:30:20.618,P,,False
00:06:14.006,00:30:20.618,P,,False
00:06:16.008,00:30:20.618,P,,False
00:06:18.010,00:30:20.618,P,,False
00:06:20.012,00:30:20.618,-,,False
00:06:22.014,00:30:20.618,-,,False
00:06:24.000,00:30:20.618,-,,False
00:06:26.002,00:30:20.618,-,,False
00:06:28.004,00:30:20.618,-,,False
00:06:30.006,00:30:20.618,-,,False
00:06:32.008,00:30:20.618,P,,False
00:06:34.010,00:30:20.618,P,,False
00:06:36.012,00:30:20.618,P,,False
00:06:38.014,00:30:20.618,P,,False
00:06:40.016,00:30:20.618,P,,False
00:06:42.001,00:30:20.618,P,,False
00:06:44.003,00:30:20.618,P,,False
00:06:46.005,00:30:20.618,P,,False
00:06:48.007,00:30:20.618,P,,False
00:06:50.009,00:30:20.618,P,,False
00:06:52.011,00:30:20.618,P,,False
00:06:54.013,00:30:20.618,P,,False
00:06:56.015,00:30:20.618,P,,False
00:06:58.000,00:30:20.618,P,,False
00:07:00.002,00:30:20.618,P,,False
00:07:02.004,00:30:20.618,P,,False
00:07:04.006,00:30:20.618,P,,False
00:07:06.008,00:30:20.618,P,,False
00:07:08.010,00:30:20.618,P,,False
00:07:10.012,00:30:20.618,P,,False
00:07:12.014,00:30:20.618,P,,False
00:07:14.000,00:30:20.618,P,,False
00:07:16.002,00:30:20.618,P,,False
00:07:18.004,00:30:20.618,P,,False
00:07:20.006,00:30:20.618,P,,False
00:07:22.008,00:30:20.618,P,,False
00:07:24.010,00:30:20.618,P,,False
00:07:26.012,00:30:20.618,P,,False
00:07:28.014,00:30:20.618,P,,False
00:07:30.016,00:30:20.618,P,,False
00:07:32.001,00:30:20.618,P,,False
00:07:34.003,00:30:20.618,P,,False
00:07:36.005,00:30:20.618,P,,False
00:07:38.007,00:30:20.618,P,,False
00:07:40.009,00:30:20.618,P,,False
00:07:42.011,00:30:20.618,P,,False
00:07:44.013,00:30:20.618,P,,False
00:07:46.015,00:30:20.618,P,,False
00:07:48.000,00:30:20.618,P,,False
00:07:50.002,00:30:20.618,P,,False
00:07:52.004,00:30:20.618,P,,False
00:07:54.006,00:30:20.618,P,,False
00:07:56.008,00:30:20.618,P,,False
00:07:58.010,00:30:20.618,P,,False
00:08:00.012,00:30:20.618,P,,False
00:08:02.014,00:30:20.618,P,,False
00:08:04.000,00:30:20.618,P,,False
00:08:06.002,00:30:20.618,P,,False
00:08:08.004,00:30:20.618,P,,False
00:08:10.006,00:30:20.618,P,,False
00:08:12.008,00:30:20.618,P,,False
00:08:14.010,00:30:20.618,P,,False
00:08:16.012,00:30:20.618,P,,False
00:08:18.014,00:30:20.618,P,,False
00:08:20.016,00:30:20.618,P,,False
00:08:22.001,00:30:20.618,P,,False
00:08:24.003,00:30:20.618,P,,False
00:08:26.005,00:30:20.618,P,,False
00:08:28.007,00:30:20.618,P,,False
00:08:30.009,00:30:20.618,P,,False
00:08:32.011,00:30:20.618,P,,False
00:08:34.013,00:30:20.618,P,,False
00:08:36.015,00:30:20.618,P,,False
00:08:38.000,00:30:20.618,P,,False
00:08:40.002,00:30:20.618,P,,False
00:08:42.004,00:30:20.618,P,,False
00:08:44.006,00:30:20.618,P,,False
00:08:46.008,00:30:20.618,P,,False
00:08:48.010,00:30:20.618,P,,False
00:08:50.012,00:30:20.618,P,,False
00:08:52.014,00:30:20.618,P,,False
00:08:54.000,00:30:20.618,P,,False
00:08:56.002,00:30:20.618,P,,False
00:08:58.004,00:30:20.618,P,,False
