timestamp,total,type label,subtype label,modifier
00:01:23.550,01:00:24.991,G,,False
00:01:24.017,01:00:24.991,G,,False
00:01:25.018,01:00:24.991,G,,False
00:01:33.560,01:00:24.991,O,,False
00:01:35.028,01:00:24.991,O,,False
00:01:35.562,01:00:24.991,O,,False
00:01:36.029,01:00:24.991,O,,False
00:01:36.563,01:00:24.991,O,,False
00:01:37.030,01:00:24.991,O,,False
00:01:37.564,01:00:24.991,O,,False
00:01:38.031,01:00:24.991,L,,True
00:01:39.032,01:00:24.991,L,,False
00:01:39.566,01:00:24.991,L,,False
00:01:40.033,01:00:24.991,L,,False
00:01:40.533,01:00:24.991,L,,False
00:01:41.001,01:00:24.991,L,,False
00:01:41.534,01:00:24.991,L,,False
00:01:42.002,01:00:24.991,L,,False
00:01:42.535,01:00:24.991,L,,False
00:01:43.003,01:00:24.991,L,,False
00:01:43.536,01:00:24.991,L,,False
00:01:44.004,01:00:24.991,L,,False
00:01:44.537,01:00:24.991,L,,False
00:01:45.538,01:00:24.991,L,,False
00:01:47.007,01:00:24.991,L,,False
00:01:48.008,01:00:24.991,L,,False
00:01:49.542,01:00:24.991,P,,False
00:01:50.543,01:00:24.991,P,,False
00:01:52.545,01:00:24.991,P,,False
00:01:58.551,01:00:24.991,P,,False
00:02:05.558,01:00:24.991,P,,False
00:02:07.027,01:00:24.991,P,,False
00:02:14.501,01:00:24.991,P,,False
00:02:17.504,01:00:24.991,P,,False
00:02:18.038,01:00:24.991,P,,False
00:02:18.505,01:00:24.991,P,,False
00:02:19.039,01:00:24.991,P,,False
00:02:20.040,01:00:24.991,P,,False
00:02:20.507,01:00:24.991,P,,False
00:02:22.042,01:00:24.991,P,,False
00:02:22.509,01:00:24.991,P,,False
00:02:23.043,01:00:24.991,P,,False
00:02:26.513,01:00:24.991,P,,False
00:02:27.047,01:00:24.991,P,,False
00:02:27.514,01:00:24.991,P,,False
00:02:28.048,01:00:24.991,P,,False
00:02:30.050,01:00:24.991,P,,False
00:02:32.052,01:00:24.991,P,,False
00:02:33.520,01:00:24.991,P,,False
00:02:34.521,01:00:24.991,P,,False
00:02:35.055,01:00:24.991,P,,False
00:02:36.056,01:00:24.991,P,,False
00:02:37.057,01:00:24.991,P,,False
00:02:38.058,01:00:24.991,P,,False
00:02:38.525,01:00:24.991,P,,False
00:02:39.526,01:00:24.991,P,,False
00:02:40.060,01:00:24.991,P,,False
00:02:41.061,01:00:24.991,P,,False
00:02:41.528,01:00:24.991,P,,False
00:02:42.529,01:00:24.991,P,,False
00:02:43.063,01:00:24.991,P,,False
00:02:43.530,01:00:24.991,P,,False
00:02:44.064,01:00:24.991,P,,False
00:02:44.531,01:00:24.991,P,,False
00:02:45.065,01:00:24.991,P,,False
00:02:46.066,01:00:24.991,P,,False
00:02:46.533,01:00:24.991,P,,False
00:02:47.000,01:00:24.991,P,,False
00:02:48.001,01:00:24.991,P,,False
00:02:48.535,01:00:24.991,P,,False
00:02:50.537,01:00:24.991,-,,False
00:02:56.009,01:00:24.991,-,,False
00:02:57.544,01:00:24.991,-,,False
00:02:58.545,01:00:24.991,-,,False
00:03:02.549,01:00:24.991,-,,False
00:03:04.551,01:00:24.991,-,,False
00:03:06.019,01:00:24.991,-,,False
00:03:07.554,01:00:24.991,-,,False
00:03:19.032,01:00:24.991,-,,False
00:03:21.001,01:00:24.991,M,,False
00:03:22.002,01:00:24.991,M,,False
00:03:23.536,01:00:24.991,M,,False
00:03:24.004,01:00:24.991,M,,False
00:03:25.538,01:00:24.991,M,,False
00:03:26.006,01:00:24.991,M,,False
00:03:26.539,01:00:24.991,M,,False
00:03:27.007,01:00:24.991,M,,False
00:03:28.008,01:00:24.991,M,,False
00:03:33.013,01:00:24.991,O,,False
00:03:33.546,01:00:24.991,O,,False
00:03:36.549,01:00:24.991,O,,False
00:03:37.017,01:00:24.991,O,,False
00:03:37.550,01:00:24.991,O,,False
00:03:38.018,01:00:24.991,O,,False
00:03:48.561,01:00:24.991,-,,False
00:04:07.514,01:00:24.991,P,,False
00:04:08.048,01:00:24.991,P,,False
00:04:09.049,01:00:24.991,P,,False
00:04:16.056,01:00:24.991,-,,False
00:04:19.526,01:00:24.991,-,,False
00:04:21.528,01:00:24.991,-,,False
00:04:28.001,01:00:24.991,-,,False
00:04:30.003,01:00:24.991,-,,False
00:04:31.004,01:00:24.991,-,,False
00:07:07.560,01:00:24.991,P,,False
00:11:12.005,01:00:24.991,P,,False
00:11:13.540,01:00:24.991,P,,False
00:11:24.017,01:00:24.991,P,,False
00:11:26.019,01:00:24.991,P,,False
00:13:39.552,01:00:24.991,P,,False
00:13:42.022,01:00:24.991,P,,False
00:13:48.028,01:00:24.991,P,,False
00:14:13.520,01:00:24.991,P,,False
00:20:59.059,01:00:24.991,P,,False
00:21:02.062,01:00:24.991,P,,False
00:21:02.529,01:00:24.991,P,,False
00:21:04.064,01:00:24.991,P,,False
00:23:07.554,01:00:24.991,-,,False
00:23:18.565,01:00:24.991,-,,False
00:23:20.033,01:00:24.991,-,,False
00:23:24.537,01:00:24.991,-,,False
00:23:25.538,01:00:24.991,-,,False
00:23:28.541,01:00:24.991,P,,False
00:23:42.022,01:00:24.991,P,,False
00:23:42.555,01:00:24.991,P,,False
00:23:43.023,01:00:24.991,P,,False
00:23:44.557,01:00:24.991,P,,False
