timestamp,total,type label,subtype label,modifier
00:00:00.000,00:31:12.604,-,,False
00:00:00.033,00:31:12.604,-,,False
00:00:00.066,00:31:12.604,-,,False
00:00:00.100,00:31:12.604,-,,False
00:00:00.133,00:31:12.604,-,,False
00:00:00.166,00:31:12.604,-,,False
00:00:00.200,00:31:12.604,-,,False
00:00:00.233,00:31:12.604,-,,False
00:00:00.266,00:31:12.604,-,,False
00:00:00.300,00:31:12.604,-,,False
00:00:00.333,00:31:12.604,-,,False
00:00:00.367,00:31:12.604,-,,False
00:00:00.400,00:31:12.604,-,,False
00:00:00.433,00:31:12.604,-,,False
00:00:00.467,00:31:12.604,-,,False
00:00:00.500,00:31:12.604,-,,False
00:00:00.533,00:31:12.604,-,,False
00:00:00.567,00:31:12.604,-,,False
00:00:00.600,00:31:12.604,-,,False
00:00:00.633,00:31:12.604,-,,False
00:00:00.667,00:31:12.604,-,,False
00:00:00.700,00:31:12.604,-,,False
00:00:00.734,00:31:12.604,-,,False
00:00:00.767,00:31:12.604,-,,False
00:00:00.800,00:31:12.604,-,,False
00:00:00.834,00:31:12.604,-,,False
00:00:00.867,00:31:12.604,-,,False
00:00:00.900,00:31:12.604,-,,False
00:00:00.934,00:31:12.604,-,,False
00:00:00.967,00:31:12.604,-,,False
00:00:01.000,00:31:12.604,-,,False
00:00:01.034,00:31:12.604,-,,False
00:00:01.067,00:31:12.604,-,,False
00:00:01.101,00:31:12.604,-,,False
00:00:01.134,00:31:12.604,-,,False
00:00:01.167,00:31:12.604,-,,False
00:00:01.201,00:31:12.604,-,,False
00:00:01.234,00:31:12.604,-,,False
00:00:01.267,00:31:12.604,-,,False
00:00:01.301,00:31:12.604,-,,False
00:00:01.334,00:31:12.604,-,,False
00:00:01.368,00:31:12.604,-,,False
00:00:01.401,00:31:12.604,-,,False
00:00:01.434,00:31:12.604,-,,False
00:00:01.468,00:31:12.604,-,,False
00:00:01.501,00:31:12.604,-,,False
00:00:01.534,00:31:12.604,-,,False
00:00:01.568,00:31:12.604,-,,False
00:00:01.601,00:31:12.604,-,,False
00:00:01.634,00:31:12.604,-,,False
00:00:01.668,00:31:12.604,-,,False
00:00:01.701,00:31:12.604,-,,False
00:00:01.735,00:31:12.604,-,,False
00:00:01.768,00:31:12.604,-,,False
00:00:01.801,00:31:12.604,-,,False
00:00:01.835,00:31:12.604,-,,False
00:00:01.868,00:31:12.604,-,,False
00:00:01.901,00:31:12.604,-,,False
00:00:01.935,00:31:12.604,-,,False
00:00:01.968,00:31:12.604,-,,False
00:00:02.001,00:31:12.604,-,,False
00:00:02.035,00:31:12.604,-,,False
00:00:02.068,00:31:12.604,-,,False
00:00:02.102,00:31:12.604,-,,False
00:00:02.135,00:31:12.604,-,,False
00:00:02.168,00:31:12.604,-,,False
00:00:02.202,00:31:12.604,-,,False
00:00:02.235,00:31:12.604,-,,False
00:00:02.268,00:31:12.604,-,,False
00:00:02.302,00:31:12.604,-,,False
00:00:02.335,00:31:12.604,-,,False
00:00:02.369,00:31:12.604,-,,False
00:00:02.402,00:31:12.604,-,,False
00:00:02.435,00:31:12.604,-,,False
00:00:02.469,00:31:12.604,-,,False
00:00:02.502,00:31:12.604,-,,False
00:00:02.535,00:31:12.604,-,,False
00:00:02.569,00:31:12.604,-,,False
00:00:02.602,00:31:12.604,-,,False
00:00:02.635,00:31:12.604,-,,False
00:00:02.669,00:31:12.604,-,,False
00:00:02.702,00:31:12.604,-,,False
00:00:02.736,00:31:12.604,-,,False
00:00:02.769,00:31:12.604,-,,False
00:00:02.802,00:31:12.604,-,,False
00:00:02.836,00:31:12.604,-,,False
00:00:02.869,00:31:12.604,-,,False
00:00:02.902,00:31:12.604,-,,False
00:00:02.936,00:31:12.604,-,,False
00:00:02.969,00:31:12.604,-,,False
00:00:03.003,00:31:12.604,-,,False
00:00:03.036,00:31:12.604,-,,False
00:00:03.069,00:31:12.604,-,,False
00:00:03.103,00:31:12.604,-,,False
00:00:03.136,00:31:12.604,-,,False
00:00:03.169,00:31:12.604,-,,False
00:00:03.203,00:31:12.604,-,,False
00:00:03.236,00:31:12.604,-,,False
00:00:03.269,00:31:12.604,-,,False
00:00:03.303,00:31:12.604,-,,False
00:00:03.336,00:31:12.604,-,,False
00:00:03.370,00:31:12.604,-,,False
00:00:03.403,00:31:12.604,-,,False
00:00:03.436,00:31:12.604,-,,False
00:00:03.470,00:31:12.604,-,,False
00:00:03.503,00:31:12.604,-,,False
00:00:03.536,00:31:12.604,-,,False
00:00:03.570,00:31:12.604,-,,False
00:00:03.603,00:31:12.604,-,,False
00:00:03.636,00:31:12.604,-,,False
00:00:03.670,00:31:12.604,-,,False
00:00:03.703,00:31:12.604,-,,False
00:00:03.737,00:31:12.604,-,,False
00:00:03.770,00:31:12.604,-,,False
00:00:03.803,00:31:12.604,-,,False
00:00:03.837,00:31:12.604,-,,False
00:00:03.870,00:31:12.604,-,,False
00:00:03.903,00:31:12.604,-,,False
00:00:03.937,00:31:12.604,-,,False
00:00:03.970,00:31:12.604,-,,False
00:00:04.003,00:31:12.604,-,,False
00:00:04.037,00:31:12.604,-,,False
00:00:04.070,00:31:12.604,-,,False
00:00:04.104,00:31:12.604,-,,False
00:00:04.137,00:31:12.604,-,,False
00:00:04.170,00:31:12.604,-,,False
00:00:04.204,00:31:12.604,-,,False
00:00:04.237,00:31:12.604,-,,False
00:00:04.270,00:31:12.604,-,,False
00:00:04.304,00:31:12.604,-,,False
00:00:04.337,00:31:12.604,-,,False
00:00:04.371,00:31:12.604,-,,False
00:00:04.404,00:31:12.604,-,,False
00:00:04.437,00:31:12.604,-,,False
00:00:04.471,00:31:12.604,-,,False
00:00:04.504,00:31:12.604,-,,False
00:00:04.537,00:31:12.604,-,,False
00:00:04.571,00:31:12.604,-,,False
00:00:04.604,00:31:12.604,-,,False
00:00:04.637,00:31:12.604,-,,False
00:00:04.671,00:31:12.604,-,,False
00:00:04.704,00:31:12.604,-,,False
00:00:04.738,00:31:12.604,-,,False
