timestamp,total,type label,subtype label,modifier
00:00:50.517,01:02:31.151,S,H,False
00:00:51.051,01:02:31.151,S,H,False
00:00:52.052,01:02:31.151,S,H,False
00:00:55.522,01:02:31.151,S,H,False
00:00:56.056,01:02:31.151,S,H,False
00:00:58.058,01:02:31.151,S,H,False
00:00:59.059,01:02:31.151,S,H,False
00:01:01.061,01:02:31.151,S,H,False
00:01:09.002,01:02:31.151,O,,True
00:01:11.538,01:02:31.151,O,,False
00:01:12.005,01:02:31.151,O,,False
00:01:36.029,01:02:31.151,F,,False
00:01:48.541,01:02:31.151,P,,False
00:01:50.010,01:02:31.151,P,,False
00:02:18.505,01:02:31.151,-,,False
00:02:23.043,01:02:31.151,I,,False
00:02:23.510,01:02:31.151,I,,False
00:02:24.044,01:02:31.151,I,,False
00:03:07.020,01:02:31.151,-,,False
00:03:07.554,01:02:31.151,-,,False
00:03:08.021,01:02:31.151,-,,False
00:03:08.555,01:02:31.151,-,,False
00:03:09.022,01:02:31.151,-,,False
00:03:36.549,01:02:31.151,E,,False
00:03:59.506,01:02:31.151,E,,False
00:04:02.509,01:02:31.151,P,,False
00:04:06.046,01:02:31.151,P,,False
00:04:13.053,01:02:31.151,P,,False
00:04:59.032,01:02:31.151,M,,False
00:05:00.000,01:02:31.151,M,,False
00:05:01.534,01:02:31.151,M,,False
00:05:03.003,01:02:31.151,M,,False
00:05:07.540,01:02:31.151,-,,False
00:05:08.008,01:02:31.151,-,,False
00:05:09.542,01:02:31.151,-,,False
00:05:12.545,01:02:31.151,-,,False
00:05:18.018,01:02:31.151,M,,False
00:05:19.019,01:02:31.151,M,,False
00:05:22.555,01:02:31.151,L,,False
00:05:26.026,01:02:31.151,L,,False
00:05:44.511,01:02:31.151,P,,False
00:05:47.514,01:02:31.151,P,,False
00:05:55.522,01:02:31.151,P,,False
00:06:49.542,01:02:31.151,F,,True
00:06:57.550,01:02:31.151,F,,False
00:06:58.018,01:02:31.151,F,,True
00:06:59.019,01:02:31.151,F,,False
00:06:59.552,01:02:31.151,F,,False
00:07:00.553,01:02:31.151,F,,False
00:07:01.554,01:02:31.151,P,,False
00:07:08.561,01:02:31.151,-,,False
00:07:09.562,01:02:31.151,-,,False
00:07:12.032,01:02:31.151,-,,False
00:07:12.565,01:02:31.151,-,,False
00:07:14.034,01:02:31.151,P,,False
00:07:16.036,01:02:31.151,-,,False
