timestamp,total,type label,subtype label,modifier
00:00:23.023,00:25:25.225,M,,False
00:00:23.556,00:25:25.225,M,,False
00:00:24.024,00:25:25.225,M,,False
00:00:24.557,00:25:25.225,M,,False
00:00:26.026,00:25:25.225,M,,False
00:00:29.029,00:25:25.225,-,,False
00:00:29.562,00:25:25.225,F,,False
00:00:35.502,00:25:25.225,F,,False
00:00:37.037,00:25:25.225,F,,False
00:00:38.038,00:25:25.225,-,,False
00:01:26.019,00:25:25.225,P,,False
00:01:27.020,00:25:25.225,P,,False
00:01:33.026,00:25:25.225,M,,True
00:01:34.561,00:25:25.225,M,,False
00:01:35.028,00:25:25.225,M,,False
00:01:36.563,00:25:25.225,M,,False
00:01:37.564,00:25:25.225,M,,False
00:01:38.565,00:25:25.225,M,,False
00:01:39.566,00:25:25.225,M,,False
00:01:40.033,00:25:25.225,M,,False
00:01:40.533,00:25:25.225,M,,False
00:01:43.536,00:25:25.225,M,,False
00:01:49.009,00:25:25.225,F,,False
00:02:20.040,00:25:25.225,F,,False
00:02:21.508,00:25:25.225,F,,False
00:02:22.042,00:25:25.225,F,,False
00:02:22.509,00:25:25.225,F,,False
00:02:24.044,00:25:25.225,P,,False
00:02:25.045,00:25:25.225,-,,False
00:02:28.515,00:25:25.225,P,,False
00:02:53.006,00:25:25.225,-,,False
00:03:01.014,00:25:25.225,-,,False
00:03:31.011,00:25:25.225,P,,False
00:03:44.024,00:25:25.225,P,,False
00:03:46.026,00:25:25.225,P,,False
00:03:53.500,00:25:25.225,P,,False
00:03:54.034,00:25:25.225,P,,False
00:04:05.512,00:25:25.225,P,,False
00:04:07.514,00:25:25.225,P,,False
00:04:08.515,00:25:25.225,P,,False
00:04:09.516,00:25:25.225,P,,True
00:04:16.523,00:25:25.225,P,,False
00:04:37.010,00:25:25.225,F,,True
00:04:37.544,00:25:25.225,F,,True
00:04:38.011,00:25:25.225,F,,False
00:04:38.545,00:25:25.225,F,,False
00:04:39.012,00:25:25.225,F,,False
00:04:39.546,00:25:25.225,F,,False
00:04:50.023,00:25:25.225,-,,False
00:04:59.566,00:25:25.225,-,,False
00:05:00.000,00:25:25.225,-,,False
00:05:01.534,00:25:25.225,-,,False
00:05:06.006,00:25:25.225,-,,False
00:05:19.019,00:25:25.225,P,,False
00:05:19.552,00:25:25.225,P,,False
00:06:32.025,00:25:25.225,-,,False
00:06:47.540,00:25:25.225,P,,False
00:06:48.008,00:25:25.225,P,,False
00:07:22.042,00:25:25.225,P,,False
00:07:26.513,00:25:25.225,P,,False
