timestamp,total,type label,subtype label,modifier
00:01:01.528,00:31:16.207,S,,False
00:01:02.062,00:31:16.207,S,,False
00:01:03.530,00:31:16.207,S,,False
00:01:04.063,00:31:16.207,S,,False
00:01:06.066,00:31:16.207,S,,False
00:01:06.533,00:31:16.207,S,,False
00:01:07.000,00:31:16.207,S,,False
00:01:10.003,00:31:16.207,S,,False
00:01:31.024,00:31:16.207,O,,True
00:01:33.026,00:31:16.207,O,,False
00:01:33.560,00:31:16.207,O,,False
00:01:34.027,00:31:16.207,O,,False
00:01:55.548,00:31:16.207,P,,False
00:01:57.050,00:31:16.207,P,,False
00:01:58.051,00:31:16.207,P,,False
00:01:59.052,00:31:16.207,F,,False
00:02:13.500,00:31:16.207,F,,False
00:02:15.034,00:31:16.207,F,,False
00:02:21.508,00:31:16.207,Y,,False
00:02:23.042,00:31:16.207,Y,,False
00:02:23.510,00:31:16.207,Y,,False
00:02:38.525,00:31:16.207,-,,False
00:02:47.534,00:31:16.207,I,,True
00:02:52.539,00:31:16.207,I,,False
00:03:14.561,00:31:16.207,I,,True
00:03:30.543,00:31:16.207,M,,False
00:03:52.565,00:31:16.207,P,,False
00:03:53.533,00:31:16.207,P,,False
00:04:03.543,00:31:16.207,I,,True
00:04:05.545,00:31:16.207,I,,False
00:04:27.533,00:31:16.207,F,,False
00:04:28.534,00:31:16.207,F,,False
00:04:29.535,00:31:16.207,F,,False
00:04:30.003,00:31:16.207,F,,False
00:04:45.018,00:31:16.207,F,,False
00:04:52.558,00:31:16.207,F,,False
00:04:53.026,00:31:16.207,F,,False
00:05:13.546,00:31:16.207,-,,False
00:05:38.037,00:31:16.207,F,,False
00:05:38.538,00:31:16.207,F,,False
00:05:39.038,00:31:16.207,F,,False
00:05:39.539,00:31:16.207,F,,False
00:05:42.542,00:31:16.207,F,,False
00:05:45.545,00:31:16.207,F,,False
00:06:04.564,00:31:16.207,P,,False
00:06:08.534,00:31:16.207,F,,False
00:06:17.043,00:31:16.207,E,,False
00:06:53.045,00:31:16.207,F,,False
00:07:11.063,00:31:16.207,-,,False
00:07:14.534,00:31:16.207,F,,False
00:07:15.034,00:31:16.207,F,,False
00:07:16.035,00:31:16.207,F,,False
00:07:17.036,00:31:16.207,F,,False
00:07:28.047,00:31:16.207,-,,False
00:07:29.549,00:31:16.207,F,,False
00:07:31.551,00:31:16.207,-,,False
00:07:33.052,00:31:16.207,-,,False
00:07:36.055,00:31:16.207,E,,False
00:07:37.557,00:31:16.207,P,,False
00:07:38.057,00:31:16.207,P,,False
00:07:40.560,00:31:16.207,I,,False
00:07:41.060,00:31:16.207,I,,False
00:07:41.561,00:31:16.207,I,,False
00:07:43.062,00:31:16.207,I,,False
00:07:48.534,00:31:16.207,P,,False
00:08:05.051,00:31:16.207,-,,False
00:08:08.554,00:31:16.207,P,,False
00:08:09.555,00:31:16.207,P,,False
00:08:10.556,00:31:16.207,P,,False
00:08:16.062,00:31:16.207,P,,False
00:08:17.063,00:31:16.207,P,,False
00:08:17.563,00:31:16.207,P,,False
00:08:19.065,00:31:16.207,P,,False
00:08:23.536,00:31:16.207,P,,False
00:08:27.540,00:31:16.207,-,,False
00:08:29.041,00:31:16.207,-,,False
00:09:04.544,00:31:16.207,P,,False
00:09:09.048,00:31:16.207,P,,False
00:09:14.053,00:31:16.207,P,,False
00:09:15.054,00:31:16.207,P,,False
00:09:17.557,00:31:16.207,P,,False
00:09:18.558,00:31:16.207,P,,False
00:09:23.062,00:31:16.207,F,,False
00:09:24.063,00:31:16.207,F,,False
00:09:24.564,00:31:16.207,F,,False
00:09:28.534,00:31:16.207,F,,False
00:10:12.044,00:31:16.207,-,,False
00:10:21.053,00:31:16.207,-,,False
00:10:22.054,00:31:16.207,-,,False
00:10:23.055,00:31:16.207,-,,False
00:11:24.050,00:31:16.207,I,,False
00:11:53.546,00:31:16.207,P,,False
00:12:08.060,00:31:16.207,P,,False
00:12:09.562,00:31:16.207,F,,False
00:12:10.563,00:31:16.207,F,,False
00:12:11.063,00:31:16.207,F,,False
00:12:12.064,00:31:16.207,F,,False
00:12:36.055,00:31:16.207,I,,False
00:12:37.056,00:31:16.207,I,,False
00:13:35.548,00:31:16.207,F,,False
00:13:36.549,00:31:16.207,F,,False
00:13:37.049,00:31:16.207,-,,False
00:13:45.558,00:31:16.207,F,,False
00:14:10.549,00:31:16.207,P,,False
00:14:17.056,00:31:16.207,P,,False
00:14:41.547,00:31:16.207,I,,False
00:14:42.548,00:31:16.207,I,,False
00:14:43.549,00:31:16.207,I,,False
00:14:56.061,00:31:16.207,P,,False
00:16:22.548,00:31:16.207,P,,False
00:16:32.558,00:31:16.207,E,,False
00:16:35.060,00:31:16.207,E,,False
00:16:36.562,00:31:16.207,E,,False
00:16:37.062,00:31:16.207,E,,False
00:16:37.563,00:31:16.207,E,,False
00:16:38.564,00:31:16.207,E,,False
00:16:40.065,00:31:16.207,E,,False
00:16:42.534,00:31:16.207,E,,False
00:17:21.540,00:31:16.207,I,,False
00:17:32.051,00:31:16.207,F,,False
00:17:37.056,00:31:16.207,-,,False
00:17:46.565,00:31:16.207,F,,False
00:17:50.035,00:31:16.207,F,,False
00:17:50.536,00:31:16.207,F,,False
00:17:51.036,00:31:16.207,F,,False
00:17:59.545,00:31:16.207,F,,False
00:18:12.558,00:31:16.207,P,,False
00:18:17.563,00:31:16.207,P,,False
00:18:23.535,00:31:16.207,-,,False
00:18:24.536,00:31:16.207,-,,False
00:18:34.546,00:31:16.207,F,,False
00:18:35.047,00:31:16.207,F,,False
00:18:36.548,00:31:16.207,F,,False
00:18:39.551,00:31:16.207,F,,False
00:19:08.046,00:31:16.207,P,,False
00:19:09.047,00:31:16.207,P,,False
00:19:13.051,00:31:16.207,P,,False
00:19:13.552,00:31:16.207,P,,False
00:19:16.054,00:31:16.207,P,,False
