timestamp,total,type label,subtype label,modifier
00:00:00.000,00:59:29.933,T,,False
00:00:02.535,00:59:29.933,F,,False
00:00:03.003,00:59:29.933,F,,False
00:00:04.537,00:59:29.933,F,,False
00:00:05.005,00:59:29.933,F,,False
00:00:05.538,00:59:29.933,F,,False
00:00:06.006,00:59:29.933,F,,False
00:00:07.540,00:59:29.933,F,,False
00:00:08.041,00:59:29.933,F,,False
00:00:10.010,00:59:29.933,F,,False
00:00:11.011,00:59:29.933,F,,False
00:00:14.014,00:59:29.933,F,,False
00:00:15.548,00:59:29.933,F,,False
00:00:18.018,00:59:29.933,F,,False
00:00:20.553,00:59:29.933,F,,False
00:00:28.561,00:59:29.933,P,,False
00:00:29.562,00:59:29.933,P,,False
00:00:31.031,00:59:29.933,P,,False
00:00:34.034,00:59:29.933,P,,False
00:00:35.035,00:59:29.933,P,,False
00:00:37.037,00:59:29.933,P,,False
00:00:38.038,00:59:29.933,P,,False
00:00:43.510,00:59:29.933,P,,False
00:00:47.047,00:59:29.933,F,,False
00:00:47.514,00:59:29.933,F,,False
00:00:48.048,00:59:29.933,F,,False
00:00:49.049,00:59:29.933,F,,False
00:00:49.516,00:59:29.933,F,,False
00:00:50.050,00:59:29.933,F,,False
00:00:50.517,00:59:29.933,F,,False
00:00:51.051,00:59:29.933,F,,False
00:02:34.521,00:59:29.933,L,,True
00:02:35.522,00:59:29.933,L,,False
00:02:36.055,00:59:29.933,L,,False
00:02:36.523,00:59:29.933,L,,False
00:02:37.056,00:59:29.933,L,,False
00:02:37.524,00:59:29.933,L,,True
00:03:08.555,00:59:29.933,-,,False
00:03:11.558,00:59:29.933,F,,False
00:04:09.549,00:59:29.933,-,,False
00:04:24.564,00:59:29.933,-,,False
00:04:45.551,00:59:29.933,-,,False
00:04:46.019,00:59:29.933,-,,False
00:04:46.552,00:59:29.933,-,,False
00:04:51.024,00:59:29.933,P,,False
00:05:10.043,00:59:29.933,F,,True
00:05:10.543,00:59:29.933,F,,False
00:05:11.544,00:59:29.933,F,,False
00:05:12.045,00:59:29.933,F,,False
00:05:12.545,00:59:29.933,F,,False
00:05:13.046,00:59:29.933,F,,False
00:05:13.546,00:59:29.933,F,,False
00:05:14.047,00:59:29.933,F,,False
00:05:14.547,00:59:29.933,F,,False
00:05:15.048,00:59:29.933,F,,False
00:05:16.049,00:59:29.933,F,,False
00:05:16.549,00:59:29.933,F,,False
00:05:17.050,00:59:29.933,F,,False
00:05:40.039,00:59:29.933,-,,False
00:06:03.563,00:59:29.933,-,,False
00:06:04.063,00:59:29.933,F,,False
00:06:04.564,00:59:29.933,F,,False
00:06:05.064,00:59:29.933,F,,False
00:06:05.565,00:59:29.933,F,,False
00:06:06.065,00:59:29.933,F,,False
00:06:08.034,00:59:29.933,F,,False
00:06:08.534,00:59:29.933,F,,False
00:06:09.535,00:59:29.933,F,,False
00:06:16.042,00:59:29.933,-,,False
00:06:24.050,00:59:29.933,F,,False
00:06:24.550,00:59:29.933,F,,False
00:06:25.051,00:59:29.933,F,,False
00:06:35.061,00:59:29.933,P,,False
00:06:38.564,00:59:29.933,P,,True
00:06:47.540,00:59:29.933,-,,False
00:06:53.045,00:59:29.933,-,,False
00:07:13.533,00:59:29.933,M,,True
00:07:14.534,00:59:29.933,M,,False
00:07:15.535,00:59:29.933,M,,False
00:07:16.035,00:59:29.933,M,,False
00:07:17.036,00:59:29.933,M,,False
00:07:17.537,00:59:29.933,M,,False
00:07:18.037,00:59:29.933,M,,False
00:07:18.538,00:59:29.933,M,,False
00:07:19.038,00:59:29.933,M,,False
00:07:20.039,00:59:29.933,M,,True
00:07:25.545,00:59:29.933,O,,True
00:07:26.045,00:59:29.933,O,,True
00:07:26.546,00:59:29.933,O,,False
00:07:27.046,00:59:29.933,O,,False
00:07:27.547,00:59:29.933,O,,False
00:07:28.047,00:59:29.933,O,,False
00:07:28.548,00:59:29.933,O,,False
00:07:29.048,00:59:29.933,O,,False
00:07:29.549,00:59:29.933,O,,False
00:07:30.550,00:59:29.933,O,,True
00:08:21.534,00:59:29.933,-,,False
00:08:22.034,00:59:29.933,-,,False
00:08:28.541,00:59:29.933,I,,False
00:08:33.045,00:59:29.933,I,,True
00:09:30.036,00:59:29.933,-,,False
00:09:41.547,00:59:29.933,-,,False
00:09:45.051,00:59:29.933,P,,False
00:10:04.537,00:59:29.933,P,,True
00:11:18.544,00:59:29.933,F,,False
00:11:19.045,00:59:29.933,F,,False
00:11:31.057,00:59:29.933,P,,False
00:11:33.559,00:59:29.933,-,,False
00:11:47.540,00:59:29.933,-,,False
00:12:12.064,00:59:29.933,-,,False
00:12:22.541,00:59:29.933,-,,False
00:12:23.542,00:59:29.933,-,,False
00:12:30.549,00:59:29.933,-,,False
00:12:34.053,00:59:29.933,-,,False
00:12:44.063,00:59:29.933,I,,False
00:12:45.564,00:59:29.933,I,,False
00:12:47.533,00:59:29.933,I,,False
00:12:48.033,00:59:29.933,I,,False
00:13:12.057,00:59:29.933,-,,False
00:13:19.064,00:59:29.933,-,,False
00:13:20.065,00:59:29.933,-,,False
00:13:27.039,00:59:29.933,I,,False
00:13:27.540,00:59:29.933,I,,False
00:13:29.041,00:59:29.933,I,,False
00:13:30.042,00:59:29.933,I,,False
00:13:30.543,00:59:29.933,I,,False
00:13:31.043,00:59:29.933,I,,False
00:13:34.547,00:59:29.933,-,,False
00:13:38.551,00:59:29.933,-,,False
00:13:41.554,00:59:29.933,-,,False
00:13:43.556,00:59:29.933,-,,False
00:13:51.564,00:59:29.933,F,,False
00:13:59.538,00:59:29.933,F,,False
00:14:11.050,00:59:29.933,P,,False
00:14:12.051,00:59:29.933,P,,False
00:14:14.553,00:59:29.933,P,,False
00:15:09.541,00:59:29.933,P,,False
00:15:13.545,00:59:29.933,-,,False
00:15:14.546,00:59:29.933,-,,False
00:15:15.047,00:59:29.933,-,,False
00:15:16.048,00:59:29.933,-,,False
00:15:17.549,00:59:29.933,-,,False
00:15:38.037,00:59:29.933,I,,False
00:16:42.034,00:59:29.933,-,,False
00:16:55.047,00:59:29.933,P,,False
00:17:23.041,00:59:29.933,F,,False
00:17:23.542,00:59:29.933,F,,False
00:17:24.042,00:59:29.933,F,,False
00:17:34.053,00:59:29.933,-,,False
00:17:35.054,00:59:29.933,-,,False
00:17:37.056,00:59:29.933,-,,False
