"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-e5def5ad668_05596463_00003504_00003503.jpg",true,"B","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00072281_00072272.jpg",true,"","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00153779_00153787.jpg",true,"","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00199399_00199399.jpg",true,"S","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00208509_00208508.jpg",true,"S","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00209142_00209142.jpg",true,"S","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00228028_00228028.jpg",true,"M","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00232533_00232532.jpg",true,"O","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00233525_00233533.jpg",true,"O","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00235510_00235502.jpg",true,"O","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00238505_00238505.jpg",true,"O","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00246513_00246513.jpg",true,"O","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00254521_00254521.jpg",true,"","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00302018_00302035.jpg",true,"","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00350517_00350517.jpg",true,"I","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00395020_00395028.jpg",true,"P","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00481022_00481014.jpg",true,"P","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00531031_00531031.jpg",true,"F","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00544511_00544511.jpg",true,"I","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00551018_00551017.jpg",true,"E","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00557024_00557023.jpg",true,"F","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00602752_00602769.jpg",true,"","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00641008_00641007.jpg",true,"F","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00690265_00690256.jpg",true,"","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00770762_00770770.jpg",true,"P","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00817518_00817517.jpg",true,"F","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00849683_00849683.jpg",true,"E","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00911011_00911011.jpg",true,"F","",false,"",""
"cpb-aacip-e5def5ad668_05596463_00972339_00972339.jpg",true,"F","",false,"",""
