start,end,type label,modifier
00:00:00.000,00:00:28.028,B,False
00:00:30.030,00:00:44.010,G,False
00:00:46.012,00:00:54.020,S,False
00:01:02.028,00:01:04.030,L,False
00:01:08.001,00:01:14.007,G,False
00:01:16.009,00:01:18.011,E,False
00:01:22.015,00:01:26.019,E,False
00:01:28.021,00:01:34.027,P,False
00:01:36.029,00:01:42.001,G,False
00:01:44.003,00:01:50.009,L,False
00:01:54.013,00:01:58.017,O,True
00:02:00.019,00:02:08.027,M,False
00:02:10.029,00:02:12.031,P,False
00:02:14.000,00:02:18.004,I,False
00:02:20.006,00:02:24.010,E,False
00:02:26.012,00:02:28.014,G,False
00:02:32.018,00:02:32.018,F,False
00:02:34.020,00:02:36.022,P,False
00:02:38.024,00:02:40.026,I,False
00:02:42.028,00:02:44.030,P,False
00:02:54.007,00:02:54.007,P,False
00:02:56.009,00:02:58.011,I,False
00:03:00.013,00:03:46.025,P,False
00:03:52.031,00:04:08.014,P,False
00:04:10.016,00:04:16.022,I,False
00:04:18.024,00:04:28.001,P,False
00:04:30.003,00:04:36.009,E,False
00:04:42.015,00:04:42.015,G,False
00:04:58.031,00:05:00.033,F,False
00:05:02.001,00:05:02.001,P,False
00:05:04.003,00:05:04.003,I,False
00:05:06.005,00:05:20.019,P,False
00:05:22.021,00:05:30.029,E,False
00:05:38.004,00:05:42.008,P,False
00:05:44.010,00:05:46.012,E,False
00:05:48.014,00:05:56.022,P,False
00:06:08.000,00:06:10.002,P,False
00:06:12.004,00:06:14.006,E,False
00:06:26.018,00:06:50.009,P,False
00:06:52.011,00:07:06.025,E,False
00:07:10.029,00:07:12.031,G,False
00:07:24.010,00:07:24.010,P,False
00:07:26.012,00:07:28.014,I,False
00:07:30.016,00:07:30.016,P,False
00:07:42.028,00:07:44.030,I,False
00:07:46.032,00:07:48.000,P,False
00:08:02.014,00:08:02.014,P,False
00:08:06.018,00:08:06.018,I,False
00:08:08.020,00:08:08.020,P,False
00:08:10.022,00:08:10.022,I,False
00:08:12.024,00:08:14.026,P,False
00:08:16.028,00:08:16.028,I,False
00:08:18.030,00:08:20.032,P,False
00:08:22.001,00:08:22.001,I,False
00:08:24.003,00:08:40.019,P,False
00:08:42.021,00:08:46.025,I,False
00:08:48.027,00:08:58.004,P,False
00:09:04.010,00:09:14.020,E,False
00:09:22.028,00:09:22.028,F,False
00:09:34.006,00:09:34.006,P,False
00:09:36.008,00:09:38.010,I,False
00:09:40.012,00:09:48.020,P,False
00:09:52.024,00:09:54.026,G,False
00:10:06.005,00:10:06.005,P,False
00:10:08.007,00:10:08.007,I,False
00:10:10.009,00:10:22.021,P,False
00:10:26.025,00:10:26.025,P,False
00:10:34.000,00:10:34.000,P,False
00:10:36.002,00:10:36.002,I,False
00:10:38.004,00:10:42.008,P,False
00:10:44.010,00:10:44.010,F,False
00:10:50.016,00:10:52.018,I,False
00:10:54.020,00:11:04.030,P,False
00:11:06.032,00:11:26.018,E,False
00:11:30.022,00:12:00.019,P,False
00:12:02.021,00:12:08.027,E,False
00:12:10.029,00:12:24.009,G,False
00:13:38.017,00:13:42.021,I,False
00:13:44.023,00:13:50.029,P,False
00:13:52.031,00:13:52.031,E,False
00:13:58.003,00:14:04.009,P,False
00:14:10.015,00:14:10.015,P,False
00:14:22.027,00:14:24.029,P,False
00:14:34.006,00:14:34.006,P,False
00:14:36.008,00:14:36.008,I,True
00:14:38.010,00:14:44.016,E,False
00:14:46.018,00:14:46.018,P,False
00:14:52.024,00:14:54.026,I,False
00:14:56.028,00:14:58.030,P,False
00:15:08.007,00:15:20.019,P,False
00:15:22.021,00:15:22.021,I,True
00:15:24.023,00:15:28.027,P,False
00:15:30.029,00:15:42.007,E,False
00:15:44.009,00:16:12.004,G,False
00:16:14.006,00:16:14.006,E,False
00:16:16.008,00:16:22.014,P,False
00:16:24.016,00:16:30.022,G,False
00:17:36.021,00:17:46.031,G,True
00:17:48.000,00:18:20.032,E,False
00:18:24.002,00:18:24.002,G,False
00:18:34.012,00:18:36.014,E,False
00:18:38.016,00:18:38.016,P,False
00:18:42.020,00:18:44.022,P,False
00:18:56.001,00:18:56.001,P,False
00:18:58.003,00:18:58.003,I,False
00:19:00.005,00:19:02.007,P,False
00:19:12.017,00:19:12.017,P,False
00:19:14.019,00:19:16.021,I,False
00:19:18.023,00:19:22.027,P,False
00:19:28.000,00:19:28.000,F,False
00:19:32.004,00:19:32.004,F,False
00:19:36.008,00:19:36.008,P,False
00:19:38.010,00:19:40.012,I,False
00:19:42.014,00:19:54.026,P,False
00:19:58.030,00:20:00.032,P,False
00:20:04.002,00:20:04.002,P,False
00:20:06.004,00:20:06.004,I,False
00:20:08.006,00:20:18.016,P,False
00:20:20.018,00:20:20.018,F,False
00:20:26.024,00:20:42.007,E,False
00:20:44.009,00:20:46.011,G,False
00:20:56.021,00:20:56.021,F,False
00:21:02.027,00:21:04.029,G,False
00:21:12.004,00:21:12.004,P,False
00:21:14.006,00:21:16.008,I,False
00:21:18.010,00:21:22.014,P,False
00:21:24.016,00:21:24.016,E,False
00:21:26.018,00:21:30.022,P,False
00:21:36.028,00:21:38.030,E,False
00:21:40.032,00:21:44.002,G,False
00:22:54.005,00:22:56.007,I,False
00:22:58.009,00:23:06.017,E,False
00:23:24.002,00:23:24.002,P,False
00:23:26.004,00:23:26.004,I,False
00:23:28.006,00:23:42.020,P,False
00:23:58.003,00:24:10.015,E,False
00:24:12.017,00:24:14.019,G,False
00:24:42.013,00:25:02.000,G,False
00:25:04.002,00:25:10.008,E,False
00:25:14.012,00:25:14.012,G,False
00:25:32.030,00:25:50.015,E,False
00:25:56.021,00:25:56.021,P,False
00:26:00.025,00:26:08.033,P,False
00:26:14.005,00:26:26.017,P,False
00:26:28.019,00:27:00.018,G,False
00:27:02.020,00:27:10.028,P,False
00:27:12.030,00:27:38.023,C,False
00:27:40.025,00:27:58.009,R,False
