start,end,type label,modifier
00:00:00.000,00:00:12.011,B,True
00:00:14.013,00:00:36.002,S,False
00:00:38.004,00:00:50.016,B,False
00:00:52.018,00:01:08.000,S,False
00:01:14.006,00:01:20.012,M,False
00:01:22.014,00:01:22.014,P,True
00:01:24.016,00:01:36.028,G,False
00:01:38.030,00:01:48.007,P,False
00:01:50.009,00:02:14.033,G,False
00:02:16.001,00:02:18.003,M,False
00:02:30.015,00:02:50.002,L,False
00:02:52.004,00:03:16.028,E,False
00:03:18.030,00:03:18.030,P,False
00:03:20.032,00:03:22.000,I,False
00:03:24.002,00:03:48.026,P,False
00:03:50.028,00:03:52.030,I,False
00:03:54.032,00:04:54.025,P,False
00:04:58.029,00:05:32.030,P,False
00:05:34.032,00:05:38.002,E,False
00:05:42.006,00:05:42.006,T,False
00:05:48.012,00:05:50.014,T,False
00:06:02.026,00:06:04.028,T,False
00:06:14.005,00:06:20.011,E,False
00:06:28.019,00:06:42.033,T,False
00:06:46.003,00:06:46.003,P,False
00:06:48.005,00:06:50.007,I,False
00:06:52.009,00:07:14.031,P,False
00:07:16.000,00:07:40.024,E,False
00:07:42.026,00:07:46.030,P,False
00:07:52.002,00:07:54.004,P,False
00:07:58.008,00:08:10.020,P,False
00:08:12.022,00:08:36.013,E,False
00:08:38.015,00:08:58.001,P,False
00:09:00.003,00:09:10.013,G,True
00:09:12.015,00:09:16.019,M,True
00:09:18.021,00:09:18.021,G,False
00:09:20.023,00:09:40.010,E,False
00:09:42.012,00:10:04.000,P,True
00:10:06.002,00:10:10.006,I,False
00:10:12.008,00:10:44.007,P,False
00:10:52.014,00:12:02.017,P,False
00:12:08.023,00:13:28.003,P,False
00:13:30.005,00:13:34.009,I,False
00:13:36.011,00:15:02.030,P,True
00:15:04.032,00:15:10.004,I,False
00:15:12.006,00:16:50.004,P,False
00:16:52.006,00:16:54.008,I,False
00:16:56.010,00:17:34.014,P,False
00:17:36.016,00:17:42.022,I,False
00:17:44.024,00:18:32.005,P,False
00:18:34.007,00:18:38.011,I,False
00:18:40.013,00:19:50.016,P,False
00:19:52.018,00:19:58.024,I,False
00:20:00.026,00:20:52.011,P,False
00:20:54.013,00:20:58.017,I,False
00:21:00.019,00:21:50.002,P,False
00:21:52.004,00:21:58.010,I,False
00:22:00.012,00:22:46.024,P,False
00:22:48.026,00:22:50.028,I,False
00:22:52.030,00:23:56.027,P,False
00:23:58.029,00:24:02.000,I,False
00:24:04.002,00:25:32.023,P,True
00:25:34.025,00:25:38.029,I,False
00:25:40.031,00:26:08.025,P,False
00:26:10.027,00:26:12.029,I,False
00:26:14.031,00:26:32.016,P,False
00:26:34.018,00:26:38.022,I,False
00:26:40.024,00:27:04.014,P,False
00:27:06.016,00:27:08.018,I,False
00:27:10.020,00:27:42.019,P,False
00:27:44.021,00:27:48.025,I,False
00:27:50.027,00:28:34.004,P,True
00:28:36.006,00:28:40.010,M,True
00:28:42.012,00:28:42.012,G,False
00:28:44.014,00:28:54.024,P,False
00:29:12.008,00:29:18.014,P,False
00:29:22.018,00:29:22.018,P,False
00:29:30.026,00:29:30.026,P,False
00:29:40.003,00:29:44.007,F,False
00:29:48.011,00:29:48.011,F,False
00:29:50.013,00:29:58.021,P,False
00:30:06.029,00:30:06.029,P,False
00:30:08.031,00:30:10.033,I,False
00:30:12.001,00:31:06.022,P,False
00:31:18.000,00:31:20.002,P,False
00:31:26.008,00:31:26.008,P,False
00:31:28.010,00:31:30.012,I,False
00:31:32.014,00:31:44.026,P,False
00:31:46.028,00:31:48.030,I,False
00:31:50.032,00:32:36.011,P,False
00:32:38.013,00:32:38.013,I,False
00:32:40.015,00:32:56.031,P,False
00:32:58.000,00:33:02.004,I,False
00:33:04.006,00:34:00.028,P,False
00:34:02.030,00:34:04.032,F,False
00:34:12.006,00:34:12.006,P,False
00:34:14.008,00:34:18.012,I,False
00:34:20.014,00:34:54.015,P,False
00:35:02.023,00:35:02.023,P,False
00:35:04.025,00:35:04.025,I,False
00:35:06.027,00:35:14.001,P,False
00:35:16.003,00:35:16.003,I,False
00:35:18.005,00:35:36.023,P,False
00:35:38.025,00:35:38.025,I,False
00:35:40.027,00:35:42.029,P,False
00:35:44.031,00:35:44.031,I,False
00:35:46.000,00:35:48.002,P,False
00:35:50.004,00:35:52.006,I,False
00:35:54.008,00:36:08.022,P,False
00:36:16.030,00:36:28.008,P,False
00:36:30.010,00:36:34.014,I,False
00:36:36.016,00:38:10.010,P,False
00:38:18.018,00:38:22.022,I,False
00:38:24.024,00:39:52.011,P,False
00:40:00.019,00:40:00.019,P,False
00:40:02.021,00:40:06.025,I,False
00:40:08.027,00:41:44.023,P,False
00:41:46.025,00:41:48.027,I,False
00:41:50.029,00:43:18.016,P,False
00:43:20.018,00:43:24.022,I,False
00:43:26.024,00:44:50.008,P,False
00:44:56.013,00:44:58.015,P,False
00:45:00.017,00:45:04.021,I,False
00:45:06.023,00:46:18.028,P,False
00:46:24.001,00:46:28.005,I,False
00:46:30.007,00:47:24.027,P,False
00:47:32.002,00:47:32.002,P,False
00:47:34.004,00:47:38.008,I,False
00:47:40.010,00:48:32.028,P,False
00:48:38.001,00:49:00.023,P,False
00:49:04.027,00:49:50.006,P,False
00:49:52.008,00:49:54.010,I,False
00:49:56.012,00:50:04.020,P,False
00:50:08.024,00:50:10.026,M,True
00:50:12.028,00:50:12.028,G,False
00:50:14.030,00:50:38.020,E,False
00:50:40.022,00:50:40.022,G,False
00:51:14.023,00:51:14.023,P,False
00:51:16.025,00:51:18.027,I,False
00:51:20.029,00:51:34.009,P,False
00:51:48.023,00:51:48.023,P,False
00:51:50.025,00:51:52.027,I,False
00:52:00.002,00:52:00.002,P,False
00:52:04.006,00:52:04.006,P,False
00:52:34.002,00:52:34.002,F,False
00:52:44.012,00:52:46.014,I,False
00:52:50.018,00:52:50.018,P,False
00:53:06.001,00:53:06.001,P,False
00:53:08.003,00:53:10.005,I,False
00:53:12.007,00:53:18.013,P,False
00:53:32.027,00:53:32.027,P,False
00:53:34.029,00:53:36.031,I,False
00:53:38.033,00:53:42.003,P,False
00:53:54.015,00:53:56.017,I,False
00:53:58.019,00:53:58.019,P,False
00:54:28.016,00:54:30.018,I,False
00:54:32.020,00:54:44.031,P,False
00:54:46.000,00:54:48.002,I,False
00:54:50.004,00:55:00.014,P,False
00:55:10.024,00:55:12.026,I,False
00:55:14.028,00:55:20.001,P,False
00:55:32.013,00:55:32.013,P,False
00:55:34.015,00:55:36.017,I,False
00:55:38.018,00:55:46.026,F,False
00:55:50.030,00:55:52.032,P,False
00:56:28.002,00:56:30.004,I,False
00:56:32.006,00:56:38.011,P,False
00:56:48.021,00:56:50.023,M,False
00:56:52.025,00:57:16.016,E,False
00:57:18.018,00:57:26.026,P,False
00:57:28.028,00:57:30.030,M,False
00:57:42.008,00:57:52.018,L,False
00:57:56.022,00:58:00.026,L,True
00:58:02.028,00:58:32.025,C,False
00:58:36.029,00:58:44.003,G,False
00:58:50.009,00:58:50.009,L,False
00:58:54.013,00:58:56.015,G,False
