start,end,type label,modifier
00:00:31.564,00:00:31.564,S,False
00:00:44.044,00:00:44.044,O,False
00:00:46.046,00:00:46.513,W,False
00:01:03.530,00:01:17.010,P,False
00:02:48.001,00:02:53.006,M,False
00:04:26.566,00:04:31.004,F,False
00:04:53.026,00:05:13.546,P,False
00:05:43.042,00:05:47.547,P,False
00:06:34.560,00:08:07.553,P,False
00:10:43.042,00:11:48.541,P,False
00:14:18.057,00:14:18.057,P,False
00:14:55.060,00:14:55.060,P,False
00:15:20.052,00:15:20.052,P,False
00:15:51.550,00:15:51.550,P,False
00:16:03.062,00:16:03.062,P,False
00:17:04.056,00:18:11.056,P,False
00:18:16.562,00:18:30.042,U,False
00:18:32.044,00:18:32.044,P,False
00:18:36.048,00:18:36.548,U,False
00:20:39.037,00:20:39.037,P,False
00:21:20.545,00:21:20.545,P,False
00:23:18.063,00:23:18.063,P,False
00:24:19.558,00:24:45.550,U,False
00:25:44.042,00:25:44.042,P,False
00:26:31.056,00:26:50.542,U,False
00:27:05.557,00:27:05.557,P,False
00:28:24.035,00:29:10.048,P,False
00:30:00.532,00:30:04.536,F,False
00:30:47.045,00:31:21.546,U,True
00:31:23.548,00:31:23.548,P,False
00:38:19.563,00:38:19.563,P,False
00:41:50.541,00:41:50.541,P,False
00:42:17.535,00:42:56.540,U,False
00:43:21.532,00:43:24.535,P,False
00:43:31.542,00:44:12.549,U,False
00:44:16.053,00:44:16.053,F,False
00:44:40.544,00:45:05.536,P,False
00:45:31.061,00:45:38.035,P,False
00:45:45.542,00:46:09.533,U,False
00:47:00.551,00:49:22.059,P,False
00:49:48.051,00:49:48.051,P,False
00:49:53.557,00:49:53.557,E,False
00:52:12.062,00:52:16.533,P,False
00:52:33.550,00:52:33.550,P,False
00:52:42.559,00:52:47.531,P,False
00:53:37.047,00:53:47.557,U,False
00:55:24.554,00:55:28.058,P,False
00:56:49.038,00:56:49.038,P,False
00:57:06.556,00:57:12.061,M,False
00:57:13.062,00:57:17.033,C,False
00:57:18.034,00:57:32.549,C,False
00:57:34.050,00:58:14.557,C,False
00:58:19.562,00:58:22.031,C,False
00:58:25.034,00:58:27.036,C,False
00:58:29.539,00:58:29.539,C,False
00:58:36.546,00:58:36.546,C,False
00:58:38.047,00:58:38.548,R,False
00:58:50.059,00:58:50.059,C,False
00:58:55.532,00:58:55.532,C,False
00:59:03.039,00:59:04.541,L,False
