start,end,type label,modifier
00:00:10.543,00:00:25.025,S,False
00:00:32.065,00:00:41.508,L,False
00:01:06.066,00:01:14.541,L,False
00:01:45.038,00:01:45.038,M,False
00:02:14.501,00:02:14.501,P,False
00:02:47.000,00:02:49.002,P,False
00:03:04.551,00:03:04.551,G,False
00:03:07.020,00:03:15.562,G,False
00:03:40.553,00:03:41.054,P,False
00:03:44.057,00:03:44.057,G,False
00:05:45.545,00:05:53.553,G,False
00:06:29.055,00:06:29.055,G,False
00:08:08.554,00:08:08.554,P,False
00:08:13.559,00:08:28.040,T,False
00:10:24.056,00:10:24.056,P,False
00:11:15.541,00:11:19.045,F,False
00:11:20.046,00:11:20.046,E,False
00:11:53.546,00:11:53.546,F,False
00:12:19.538,00:12:22.541,F,False
00:12:31.550,00:12:31.550,P,False
00:13:14.059,00:13:14.059,P,False
00:13:23.035,00:13:23.035,F,False
00:15:13.045,00:15:13.045,P,False
00:15:22.554,00:15:43.042,P,False
00:16:00.559,00:16:03.562,G,False
00:17:07.059,00:17:11.063,P,False
00:17:15.534,00:17:15.534,F,False
00:17:28.047,00:17:28.047,F,False
00:17:43.562,00:17:50.536,P,False
00:17:55.040,00:17:57.042,P,False
00:17:59.545,00:18:17.563,T,False
00:18:20.065,00:18:20.065,P,False
00:19:22.060,00:19:23.061,P,False
00:19:30.035,00:19:30.035,P,False
00:19:44.049,00:19:44.550,E,False
00:20:22.554,00:20:31.063,E,False
00:21:55.047,00:21:56.548,P,False
00:22:39.057,00:22:40.559,G,False
00:22:59.544,00:23:06.551,P,False
00:23:21.533,00:23:36.047,P,False
00:23:43.054,00:24:08.547,P,False
00:24:25.063,00:24:25.063,P,False
00:24:34.539,00:24:43.548,E,False
00:25:05.036,00:25:05.537,F,False
00:25:13.545,00:25:14.546,P,False
00:25:33.532,00:25:40.539,E,False
00:25:47.045,00:25:57.055,P,False
00:26:08.533,00:26:08.533,P,False
00:26:12.537,00:27:13.531,P,False
00:27:24.042,00:27:31.049,L,True
00:27:34.552,00:27:36.054,M,False
00:27:38.556,00:28:08.053,C,False
00:28:08.553,00:28:12.557,R,True
