start,end,type label,modifier
00:00:00.000,00:00:30.030,B,False
00:00:34.000,00:01:06.032,G,False
00:01:12.005,00:01:16.009,L,False
00:01:18.011,00:01:32.025,M,False
00:01:34.027,00:01:36.029,I,False
00:01:38.031,00:04:26.032,P,False
00:05:14.013,00:05:18.017,P,False
00:05:24.023,00:05:34.000,P,False
00:05:46.012,00:05:54.020,P,False
00:05:58.024,00:06:02.028,P,False
00:06:04.030,00:06:06.032,I,True
00:06:08.000,00:06:20.012,P,False
00:06:24.016,00:06:42.001,P,False
00:06:46.005,00:06:46.005,P,True
00:06:48.007,00:06:52.011,I,False
00:06:54.013,00:07:26.012,P,False
00:07:30.016,00:08:40.019,P,False
00:08:44.023,00:09:18.024,P,False
00:09:22.028,00:09:24.030,P,False
00:09:30.002,00:09:34.006,P,False
00:09:36.008,00:09:38.010,I,False
00:09:40.012,00:09:44.016,P,False
00:09:48.020,00:09:58.030,P,False
00:10:06.005,00:10:10.009,I,False
00:10:12.011,00:10:38.004,P,False
00:10:42.008,00:10:58.024,P,False
00:11:20.012,00:11:26.018,P,False
00:11:34.026,00:11:56.015,P,False
00:12:00.019,00:12:22.007,P,False
00:12:36.021,00:12:38.023,P,False
00:12:42.027,00:13:26.005,P,False
00:13:30.009,00:13:38.017,P,False
00:13:48.027,00:14:34.006,P,False
00:14:38.010,00:15:40.005,P,False
00:15:48.013,00:16:10.002,P,False
00:16:14.006,00:16:34.026,P,False
00:16:38.030,00:17:48.000,P,False
00:17:56.008,00:18:58.003,P,False
00:19:00.005,00:19:06.011,I,False
00:19:08.013,00:19:24.029,P,False
00:19:26.031,00:19:30.002,I,False
00:19:32.004,00:20:52.017,P,False
00:21:08.000,00:22:24.009,P,False
00:22:34.019,00:23:54.032,P,False
00:24:06.011,00:25:54.019,P,False
00:26:06.031,00:26:26.017,P,False
00:26:28.019,00:26:40.031,C,False
00:26:42.000,00:26:46.004,L,True
00:26:48.006,00:26:56.014,R,False
00:28:30.008,00:28:46.024,C,False
00:28:48.026,00:28:50.028,R,False
00:28:52.030,00:28:54.032,L,False
