start,end,type label,modifier
00:00:00.000,00:00:48.014,B,False
00:00:58.024,00:01:10.003,S,False
00:01:14.007,00:01:20.013,M,False
00:01:24.017,00:02:50.003,P,False
00:02:52.005,00:03:14.027,I,False
00:03:16.029,00:05:20.019,P,False
00:05:32.031,00:05:36.002,I,False
00:05:38.004,00:06:18.010,P,False
00:06:24.016,00:08:32.011,P,False
00:08:44.023,00:09:42.014,P,False
00:09:46.018,00:09:46.018,P,False
00:09:48.020,00:09:58.030,I,False
00:10:00.032,00:12:38.023,P,False
00:12:56.008,00:13:00.012,I,False
00:13:02.014,00:13:58.003,P,False
00:14:00.005,00:14:04.009,I,False
00:14:06.011,00:15:40.005,P,False
00:15:46.011,00:15:48.013,I,False
00:15:50.015,00:16:14.006,P,False
00:16:20.012,00:17:18.003,P,False
00:17:24.009,00:17:54.006,P,False
00:18:10.022,00:18:26.004,P,False
00:18:34.012,00:19:22.027,P,False
00:19:28.000,00:21:20.012,P,False
00:21:32.024,00:21:50.008,P,False
00:21:56.014,00:22:14.032,P,False
00:22:16.001,00:22:18.003,I,False
00:22:20.005,00:23:52.030,P,False
00:23:58.003,00:27:40.025,P,False
00:27:52.003,00:28:50.028,P,False
00:29:00.004,00:29:08.012,P,False
00:29:12.016,00:29:16.020,M,False
00:29:18.022,00:29:30.001,C,False
00:29:32.003,00:29:44.015,G,False
00:29:50.021,00:29:52.023,G,False
00:29:56.027,00:30:06.004,L,False
