start,end,type label,modifier
00:00:00.000,00:00:08.008,S,False
00:00:26.026,00:00:28.028,L,False
00:00:52.018,00:00:52.018,P,False
00:00:56.022,00:00:56.022,P,False
00:01:10.003,00:01:12.005,P,False
00:01:16.009,00:01:18.011,F,True
00:01:20.013,00:01:44.003,M,False
00:01:50.009,00:01:58.017,T,False
00:02:00.019,00:02:20.006,F,False
00:02:24.010,00:02:26.012,F,False
00:02:28.014,00:02:32.018,Y,False
00:02:40.026,00:02:44.030,F,False
00:02:52.005,00:02:54.007,F,False
00:02:58.011,00:03:00.013,F,False
00:03:20.033,00:03:20.033,F,False
00:03:32.011,00:03:50.029,P,False
00:03:54.000,00:03:58.004,P,False
00:04:36.009,00:04:36.009,P,False
00:04:38.011,00:04:38.011,I,False
00:04:40.013,00:04:46.019,P,False
00:04:54.027,00:04:58.031,G,False
00:05:06.005,00:05:06.005,F,False
00:05:16.015,00:05:18.017,F,False
00:06:46.005,00:07:12.031,P,False
00:07:38.024,00:07:40.026,Y,False
00:07:42.028,00:07:42.028,F,False
00:07:48.000,00:07:48.000,Y,False
00:07:50.002,00:07:50.002,N,False
00:07:52.004,00:07:52.004,E,False
00:07:56.008,00:08:02.014,T,False
00:08:04.016,00:08:06.018,E,False
00:08:08.020,00:08:12.024,T,False
00:08:52.031,00:08:54.000,E,False
00:08:56.002,00:09:00.006,Y,False
00:09:02.008,00:09:02.008,T,False
00:09:10.016,00:09:14.020,E,False
00:09:16.022,00:09:16.022,T,False
00:09:18.024,00:09:30.002,E,False
00:09:38.010,00:09:38.010,F,False
00:09:42.014,00:09:42.014,P,False
00:10:08.007,00:10:12.011,P,False
00:10:14.013,00:10:16.015,I,False
00:10:18.017,00:10:36.002,P,False
00:11:18.010,00:11:20.012,Y,False
00:11:32.024,00:11:34.026,P,False
00:11:42.001,00:11:50.009,P,False
00:11:58.017,00:13:06.018,P,False
00:13:16.028,00:13:20.032,P,False
00:13:24.003,00:13:42.021,P,False
00:13:44.023,00:13:44.023,F,False
00:13:48.027,00:13:50.029,P,False
00:14:16.021,00:14:32.004,P,False
00:14:46.018,00:14:48.020,P,False
00:15:28.027,00:15:28.027,P,False
00:15:52.017,00:15:52.017,P,True
00:15:54.019,00:15:58.023,I,False
00:16:00.025,00:16:00.025,P,False
00:16:24.016,00:16:48.007,P,True
00:16:50.009,00:16:50.009,E,True
00:16:52.011,00:16:54.013,N,False
00:16:56.015,00:17:02.021,P,False
00:17:04.022,00:17:08.027,F,False
00:17:18.003,00:17:20.005,P,False
00:17:24.009,00:17:26.011,P,True
00:17:28.013,00:17:32.017,Y,False
00:17:52.004,00:17:52.004,F,False
00:18:14.026,00:18:14.026,P,False
00:18:16.028,00:18:18.030,I,False
00:18:20.032,00:18:20.032,P,False
00:18:24.002,00:18:26.004,Y,False
00:18:30.008,00:18:34.012,I,False
00:18:36.014,00:18:42.020,E,False
00:18:44.022,00:18:46.024,T,False
00:18:50.028,00:18:50.028,I,False
00:18:52.030,00:18:54.032,P,False
00:18:56.001,00:18:58.003,I,False
00:19:00.005,00:19:02.007,P,False
00:19:04.009,00:19:16.021,T,False
00:19:50.022,00:19:50.022,P,False
00:19:52.024,00:19:54.026,I,False
00:19:56.028,00:19:58.030,P,False
00:20:04.002,00:20:04.002,F,False
00:20:48.013,00:20:56.021,F,False
00:21:20.012,00:21:20.012,P,False
00:21:24.016,00:21:28.020,Y,False
00:21:40.032,00:21:42.000,Y,False
00:21:44.002,00:21:52.010,F,False
00:22:30.015,00:22:30.015,P,True
00:22:32.017,00:22:36.021,I,False
00:22:38.023,00:22:40.025,P,False
00:22:44.029,00:23:04.015,P,False
00:23:10.021,00:23:12.023,Y,False
00:23:18.029,00:23:20.031,F,False
00:23:36.014,00:23:36.014,P,False
00:23:38.016,00:23:40.018,I,False
00:23:42.020,00:23:52.030,P,False
00:23:54.032,00:23:58.003,F,False
00:24:16.021,00:24:16.021,T,False
00:24:20.025,00:24:20.025,P,False
00:24:24.029,00:24:26.031,Y,False
00:24:34.005,00:24:38.009,P,False
00:24:40.011,00:24:40.011,F,False
00:24:44.015,00:24:46.017,Y,False
00:24:52.023,00:24:52.023,F,False
00:25:40.005,00:25:42.007,Y,False
00:25:44.009,00:25:48.013,F,False
00:26:08.033,00:26:14.005,P,False
00:26:18.009,00:26:22.013,F,False
00:26:38.029,00:26:46.004,P,False
00:27:18.003,00:27:20.005,F,False
00:27:22.007,00:27:22.007,P,False
00:27:36.021,00:27:52.003,G,False
00:27:56.007,00:29:02.006,C,True
00:29:04.008,00:29:08.012,R,False
