start,end,type label,modifier
00:00:00.000,00:01:46.005,B,False
00:01:50.009,00:01:58.017,S,False
00:02:24.010,00:02:32.018,G,False
00:02:34.020,00:02:36.022,P,True
00:02:38.024,00:02:40.026,N,False
00:02:42.028,00:02:42.028,Y,False
00:03:04.017,00:03:16.029,P,False
00:03:30.009,00:04:02.008,G,False
00:04:04.010,00:04:10.016,M,False
00:04:18.024,00:04:48.021,P,True
00:04:50.023,00:05:24.023,K,False
00:05:30.029,00:07:10.029,K,False
00:07:12.031,00:08:24.003,P,False
00:11:26.018,00:11:56.015,P,False
00:12:06.025,00:12:12.031,P,False
00:12:14.033,00:12:36.021,K,False
00:12:38.023,00:13:56.001,P,False
00:13:58.003,00:14:14.019,K,False
00:14:16.021,00:15:02.001,P,False
00:15:04.003,00:15:18.017,K,False
00:15:20.019,00:15:46.011,P,False
00:15:48.013,00:15:54.019,K,False
00:15:56.021,00:16:58.017,P,False
00:17:00.019,00:17:12.031,K,False
00:17:14.033,00:17:48.000,P,False
00:17:50.002,00:17:58.010,K,False
00:18:00.012,00:18:26.004,P,False
00:18:28.006,00:18:38.016,K,False
00:18:40.018,00:19:04.009,P,False
00:19:06.011,00:19:20.025,K,False
00:19:22.027,00:19:48.020,P,False
00:19:50.022,00:20:02.000,K,False
00:20:04.002,00:20:10.008,P,False
00:20:12.010,00:20:44.009,K,False
00:20:46.011,00:20:48.013,P,False
00:20:50.015,00:21:32.024,K,False
00:21:34.026,00:22:06.024,P,False
00:22:08.026,00:22:24.009,K,False
00:22:26.011,00:23:24.002,P,False
00:23:36.014,00:23:50.028,P,False
00:24:04.009,00:26:34.025,P,False
00:26:56.014,00:27:04.022,P,False
00:27:36.021,00:28:24.002,P,False
00:28:26.004,00:28:32.010,E,False
00:28:34.012,00:28:58.002,P,False
00:29:12.016,00:29:56.027,C,False
00:29:58.029,00:30:04.002,G,False
