start,end,type label,modifier
00:00:21.554,00:00:26.559,G,False
00:00:31.031,00:00:31.031,L,False
00:00:34.034,00:00:38.038,F,False
00:00:41.508,00:00:43.510,F,False
00:00:53.053,00:00:53.053,P,False
00:00:57.057,00:00:58.525,M,True
00:01:00.060,00:01:15.008,L,False
00:01:41.534,00:01:42.035,M,False
00:01:45.538,00:01:51.544,E,False
00:02:37.056,00:02:37.056,P,False
00:03:23.036,00:04:16.055,F,False
00:05:12.045,00:05:16.549,I,False
00:05:22.055,00:05:27.060,F,False
00:05:58.558,00:06:00.059,P,False
00:06:16.542,00:06:20.546,F,False
00:06:33.059,00:06:33.059,P,False
00:07:10.563,00:07:29.549,F,False
00:07:39.058,00:07:40.560,P,False
00:07:50.036,00:07:53.039,Y,False
00:08:17.063,00:08:17.063,P,False
00:08:43.055,00:08:49.061,P,False
00:09:13.052,00:09:18.057,I,False
00:09:39.545,00:09:44.050,Y,False
00:09:58.064,00:10:41.040,P,False
00:13:02.548,00:13:17.062,G,False
00:14:06.045,00:14:06.045,P,False
00:14:49.054,00:14:52.558,F,False
00:15:51.550,00:15:55.554,I,False
00:16:32.558,00:16:32.558,F,False
00:16:52.044,00:16:52.044,I,False
00:17:00.052,00:17:01.053,P,False
00:17:52.037,00:17:52.037,F,False
00:17:54.039,00:17:54.039,F,False
00:18:31.043,00:18:32.544,P,False
00:18:37.549,00:18:37.549,E,False
00:18:47.059,00:18:47.059,F,False
00:19:06.044,00:19:08.046,F,False
00:19:34.540,00:19:38.043,F,False
00:19:43.048,00:19:46.051,E,False
00:19:57.563,00:19:57.563,P,False
00:20:05.037,00:20:07.539,F,False
00:20:15.047,00:20:16.548,E,False
00:20:18.050,00:20:22.554,F,False
00:20:25.557,00:20:38.036,E,False
00:20:39.037,00:21:07.032,F,False
00:21:08.533,00:21:08.533,F,False
00:21:56.548,00:23:21.533,P,False
00:24:26.565,00:25:04.536,P,False
00:26:08.033,00:26:08.533,M,False
00:26:13.538,00:26:13.538,F,False
00:26:33.558,00:26:38.563,C,False
00:26:40.532,00:26:46.037,C,True
00:26:47.539,00:27:04.556,L,False
00:27:08.059,00:27:35.053,C,False
00:27:36.554,00:27:40.558,R,False
