start,end,type label,modifier
00:00:00.000,00:00:28.028,B,False
00:00:30.030,00:00:38.004,S,False
00:00:56.022,00:00:58.024,L,False
00:01:34.027,00:02:02.021,P,False
00:02:24.010,00:02:32.018,P,False
00:02:54.007,00:03:12.025,P,False
00:03:32.011,00:03:38.017,P,False
00:03:54.000,00:03:58.004,M,True
00:04:00.006,00:04:24.030,P,False
00:04:36.009,00:04:46.019,P,False
00:05:16.015,00:05:22.021,P,False
00:05:24.023,00:05:28.027,I,False
00:05:30.029,00:05:34.000,P,False
00:05:40.006,00:05:46.012,P,False
00:05:56.022,00:06:00.026,P,False
00:06:02.028,00:06:06.032,I,False
00:06:08.000,00:06:14.006,P,False
00:06:16.008,00:06:20.012,I,False
00:06:40.032,00:06:52.011,P,False
00:07:04.023,00:07:06.025,P,False
00:07:36.022,00:07:38.024,P,False
00:07:56.008,00:08:02.014,P,False
00:08:24.003,00:08:42.021,P,False
00:08:44.023,00:08:48.027,I,False
00:08:50.029,00:08:50.029,P,False
00:09:06.012,00:09:10.016,P,False
00:09:42.014,00:09:46.018,P,False
00:09:56.028,00:09:58.030,P,False
00:10:12.011,00:10:14.013,P,False
00:10:18.017,00:10:38.004,P,False
00:11:12.004,00:11:16.008,Y,False
00:11:42.001,00:11:50.009,P,False
00:12:22.007,00:12:50.002,P,False
00:12:58.010,00:12:58.010,P,False
00:13:06.018,00:13:10.022,I,False
00:13:12.024,00:13:28.007,P,False
00:13:32.011,00:13:34.013,Y,False
00:14:00.005,00:14:18.023,P,False
00:14:24.029,00:14:32.004,P,False
00:14:44.016,00:15:06.005,P,False
00:15:42.007,00:16:08.000,P,False
00:16:40.032,00:16:44.003,I,False
00:16:46.005,00:16:56.015,P,False
00:17:08.027,00:17:20.005,P,False
00:17:32.017,00:17:36.021,P,False
00:17:48.000,00:17:54.006,P,False
00:18:04.016,00:18:04.016,P,False
00:18:24.002,00:18:30.008,P,False
00:18:32.010,00:18:36.014,F,False
00:18:38.016,00:18:38.016,P,False
00:18:40.018,00:18:42.020,I,False
00:18:44.022,00:19:06.011,P,False
00:19:16.021,00:19:16.021,P,False
00:19:18.023,00:19:20.025,I,False
00:19:22.027,00:19:38.010,P,False
00:19:56.028,00:20:28.026,P,False
00:20:44.009,00:21:54.012,P,False
00:21:56.014,00:22:02.020,I,False
00:22:04.022,00:22:10.028,P,False
00:22:12.030,00:22:16.001,I,False
00:22:18.003,00:22:36.021,P,False
00:22:38.023,00:22:40.025,F,False
00:22:42.027,00:22:44.029,Y,False
00:22:46.031,00:23:16.027,P,False
00:23:18.029,00:23:20.031,I,False
00:23:22.000,00:23:26.004,P,False
00:23:44.022,00:24:24.029,P,False
00:24:32.003,00:24:52.023,P,False
00:25:12.010,00:26:06.031,P,False
00:26:16.007,00:26:46.004,P,False
00:26:50.008,00:27:16.001,P,False
00:27:34.019,00:27:36.021,P,False
00:27:46.031,00:28:10.021,P,False
00:28:16.027,00:28:34.012,G,False
00:28:38.016,00:29:32.003,C,False
00:29:34.005,00:29:38.009,R,False
