start,end,type label,modifier
00:00:00.000,00:00:52.018,B,False
00:00:54.020,00:01:04.030,S,False
00:01:36.029,00:01:46.005,L,False
00:01:48.007,00:02:10.029,M,False
00:02:14.000,00:03:14.027,P,False
00:03:36.015,00:03:38.017,P,False
00:03:40.019,00:03:44.023,I,True
00:03:46.025,00:07:18.004,P,True
00:07:20.006,00:07:26.012,I,False
00:07:28.014,00:07:30.016,P,False
00:07:46.032,00:08:40.019,P,False
00:08:52.031,00:09:52.024,P,False
00:09:54.026,00:10:02.001,I,False
00:10:04.003,00:11:02.028,P,False
00:11:18.010,00:11:38.030,P,False
00:11:46.005,00:13:24.003,P,False
00:13:34.013,00:14:26.031,P,False
00:14:42.014,00:14:56.028,P,False
00:15:04.003,00:15:42.007,P,False
00:15:54.019,00:15:54.019,P,False
00:15:56.021,00:16:00.025,I,False
00:16:02.027,00:17:02.021,P,False
00:17:12.031,00:21:00.025,P,False
00:21:16.008,00:21:40.032,P,False
00:21:58.016,00:22:54.005,P,False
00:23:10.021,00:23:46.024,P,False
00:23:48.026,00:23:50.028,I,True
00:23:52.030,00:25:42.007,P,True
00:25:44.009,00:25:50.015,I,False
00:25:52.017,00:26:14.005,P,False
00:26:22.013,00:27:16.001,P,False
00:27:26.011,00:29:36.007,P,False
00:29:40.011,00:29:54.025,C,False
00:29:56.027,00:30:04.002,G,False
00:30:06.004,00:30:22.020,L,False
