start,end,type label,modifier
00:00:00.000,00:00:48.014,B,False
00:00:50.016,00:01:20.013,S,False
00:01:26.019,00:02:02.021,G,False
00:02:06.025,00:03:04.017,L,False
00:03:06.019,00:03:14.027,O,False
00:03:16.029,00:03:18.031,M,False
00:03:20.033,00:03:22.001,I,False
00:03:24.003,00:03:36.015,E,False
00:03:38.017,00:03:38.017,P,False
00:03:40.019,00:03:42.021,I,False
00:03:44.023,00:03:48.027,P,False
00:03:50.029,00:03:50.029,Y,False
00:03:52.031,00:03:52.031,N,False
00:04:08.014,00:04:10.016,I,False
00:04:12.018,00:04:16.022,P,False
00:04:18.024,00:04:20.026,I,False
00:04:22.028,00:04:26.032,P,False
00:04:38.011,00:04:40.013,P,False
00:04:44.017,00:04:58.031,G,False
00:05:00.033,00:05:12.011,P,False
00:05:26.025,00:05:26.025,I,False
00:05:28.027,00:05:40.006,P,False
00:05:54.020,00:06:20.012,E,False
00:06:26.018,00:06:28.020,Y,False
00:06:36.028,00:06:36.028,P,False
00:06:38.030,00:06:38.030,I,True
00:06:40.032,00:06:40.032,P,False
00:07:02.021,00:07:18.004,P,False
00:07:30.016,00:07:30.016,P,False
00:07:32.018,00:07:32.018,I,False
00:07:34.020,00:07:40.026,P,False
00:07:42.028,00:07:42.028,I,False
00:07:44.030,00:07:58.010,P,False
00:08:08.020,00:08:28.007,E,False
00:08:30.009,00:08:32.011,I,False
00:08:34.013,00:08:48.027,P,False
00:08:50.029,00:08:52.031,Y,False
00:09:04.010,00:09:04.010,P,False
00:09:06.012,00:09:06.012,I,False
00:09:08.014,00:09:16.022,P,False
00:09:20.026,00:09:22.028,I,False
00:09:24.030,00:09:28.000,P,False
00:09:32.004,00:09:36.008,I,False
00:09:38.010,00:09:38.010,P,False
00:09:44.016,00:09:46.018,P,False
00:09:54.026,00:10:10.009,P,False
00:10:16.015,00:10:20.019,P,False
00:10:22.021,00:10:24.023,I,False
00:10:26.025,00:11:12.004,P,False
00:11:14.006,00:11:14.006,E,False
00:11:16.008,00:11:20.012,P,False
00:11:24.016,00:11:26.018,Y,False
00:11:28.020,00:11:30.022,G,False
00:11:42.001,00:11:44.003,I,False
00:11:46.005,00:11:48.007,P,False
00:12:00.019,00:12:02.021,P,False
00:12:06.025,00:12:28.013,G,False
00:13:12.024,00:13:12.024,I,True
00:13:14.026,00:13:36.015,E,False
00:13:44.023,00:13:46.025,P,False
00:13:48.027,00:13:52.031,F,False
00:13:54.033,00:13:56.001,E,False
00:13:58.003,00:14:06.011,P,False
00:14:08.013,00:14:10.015,I,False
00:14:12.017,00:14:12.017,P,False
00:14:20.025,00:14:24.029,P,False
00:14:28.000,00:14:34.006,G,False
00:14:36.008,00:14:36.008,P,False
00:14:38.010,00:14:40.012,I,False
00:14:42.014,00:14:58.030,P,False
00:15:06.005,00:15:20.019,P,False
00:15:38.003,00:15:58.023,P,False
00:16:04.029,00:16:08.000,E,False
00:16:12.004,00:16:12.004,Y,False
00:16:26.018,00:16:28.020,P,False
00:16:30.022,00:16:30.022,E,False
00:16:32.024,00:16:46.005,P,False
00:17:32.017,00:17:36.021,E,False
00:17:38.023,00:17:40.025,I,False
00:17:42.027,00:18:06.018,P,False
00:18:12.024,00:18:12.024,Y,False
00:18:18.030,00:18:24.002,P,False
00:18:32.010,00:18:32.010,P,False
00:18:34.012,00:18:36.014,I,False
00:18:38.016,00:18:52.030,P,False
00:18:54.032,00:18:56.001,I,False
00:18:58.003,00:19:12.017,P,False
00:19:20.025,00:20:06.004,P,False
00:20:08.006,00:20:16.014,F,False
00:20:28.026,00:21:04.029,P,False
00:21:06.031,00:21:44.002,G,False
00:21:46.004,00:21:46.004,P,False
00:21:48.006,00:21:50.008,E,False
00:22:02.020,00:22:06.024,G,False
00:22:44.029,00:22:44.029,I,True
00:22:46.031,00:22:50.001,E,False
00:22:52.003,00:22:52.003,N,False
00:22:54.005,00:22:54.005,Y,False
00:23:06.017,00:23:08.019,I,False
00:23:10.021,00:23:32.010,P,False
00:23:36.014,00:23:44.022,P,False
00:24:06.011,00:24:16.021,P,False
00:24:34.005,00:24:40.011,P,False
00:25:00.031,00:25:20.018,G,False
00:25:22.020,00:25:32.030,P,False
00:25:34.032,00:25:40.005,Y,False
00:25:54.019,00:25:54.019,P,False
00:26:02.027,00:26:02.027,P,False
00:26:04.029,00:26:04.029,I,False
00:26:06.031,00:26:08.033,P,False
00:26:12.003,00:26:14.005,P,False
00:26:28.019,00:26:28.019,P,False
00:26:30.021,00:26:30.021,I,False
00:26:32.023,00:26:34.025,P,False
00:26:36.027,00:26:38.029,I,False
00:26:40.031,00:26:50.008,P,False
00:26:52.010,00:26:52.010,I,False
00:27:02.020,00:27:02.020,P,False
00:27:20.005,00:27:24.009,R,False
