start,end,type label,modifier
00:01:02.062,00:01:06.066,S,False
00:01:15.008,00:01:15.008,O,False
00:01:19.012,00:01:58.018,F,False
00:02:22.509,00:02:26.513,G,False
00:02:34.521,00:02:37.057,F,False
00:02:41.528,00:02:43.530,M,False
00:02:46.533,00:02:52.005,L,False
00:02:54.007,00:03:03.016,L,False
00:04:29.002,00:04:37.010,O,False
00:04:37.544,00:05:07.007,F,False
00:05:09.542,00:05:14.547,F,False
00:05:23.556,00:05:43.043,P,False
00:05:52.519,00:05:52.519,F,False
00:05:59.526,00:06:02.529,I,False
00:06:04.531,00:06:29.556,E,False
00:07:01.021,00:07:11.564,P,False
00:07:25.045,00:07:25.045,F,False
00:07:26.513,00:07:34.521,P,False
00:08:03.016,00:08:12.025,F,False
00:08:15.562,00:08:17.564,G,False
00:08:36.549,00:08:52.032,F,False
00:10:16.549,00:10:21.021,I,False
00:11:13.540,00:11:14.007,P,False
00:11:48.008,00:11:53.546,P,False
00:12:47.000,00:12:50.537,F,False
00:13:13.560,00:13:20.033,P,False
00:13:22.535,00:13:43.023,F,False
00:14:00.040,00:14:00.040,P,False
00:14:19.526,00:14:19.526,F,False
00:14:27.000,00:14:28.001,P,False
00:14:53.026,00:14:53.026,I,False
00:15:11.011,00:15:17.017,F,False
00:16:04.064,00:16:05.532,G,False
00:16:39.032,00:16:43.003,I,False
00:16:50.010,00:16:52.545,Y,False
00:18:03.550,00:18:03.550,G,False
00:18:33.013,00:18:37.017,N,False
00:19:48.555,00:19:54.561,F,False
00:20:02.535,00:20:02.535,I,False
00:20:25.025,00:20:25.025,P,False
00:20:50.517,00:20:55.055,F,False
00:21:07.534,00:21:07.534,P,False
00:22:21.041,00:22:21.041,I,False
00:22:27.047,00:22:27.047,P,False
00:22:32.052,00:22:33.053,I,False
00:22:37.057,00:22:55.542,P,False
00:23:37.017,00:23:40.020,F,False
00:24:44.551,00:24:44.551,I,True
00:24:54.561,00:24:57.030,E,False
00:24:58.565,00:25:04.004,G,True
00:25:04.537,00:25:06.006,E,False
00:25:09.009,00:25:10.010,Y,False
00:25:16.549,00:25:17.017,E,False
00:25:18.551,00:26:02.062,G,False
00:26:06.533,00:26:19.546,E,False
00:26:25.018,00:26:39.566,G,False
00:26:49.542,00:26:49.542,T,False
00:27:10.563,00:27:47.000,I,False
00:28:04.551,00:28:09.022,F,False
00:28:25.538,00:28:29.542,N,False
00:29:41.014,00:30:13.546,F,False
00:30:41.041,00:30:49.049,E,False
00:31:53.013,00:32:00.553,F,False
00:32:07.027,00:32:07.027,I,False
00:32:26.046,00:32:26.046,P,False
00:34:26.066,00:34:35.542,G,False
00:34:55.028,00:34:57.564,F,False
00:35:45.045,00:35:47.047,I,False
00:36:17.010,00:38:34.547,F,False
00:38:44.024,00:38:48.028,I,False
00:38:54.501,00:38:54.501,Y,False
00:38:58.505,00:39:14.521,F,False
00:39:36.009,00:39:38.011,I,False
00:39:46.019,00:43:23.536,F,False
00:43:33.013,00:43:36.016,I,False
00:44:04.044,00:44:11.518,F,False
00:44:18.058,00:44:18.525,F,False
00:44:23.063,00:44:23.063,P,False
00:44:37.010,00:44:39.546,F,False
00:44:50.023,00:44:53.026,F,False
00:45:07.007,00:45:11.011,G,False
00:45:17.550,00:45:21.554,G,False
00:45:22.555,00:45:22.555,G,False
00:45:53.053,00:46:02.062,G,False
00:46:04.064,00:46:10.537,L,False
00:46:14.541,00:46:21.548,G,False
00:47:07.027,00:47:08.561,P,False
00:47:31.518,00:47:32.052,F,False
00:47:34.521,00:47:38.525,Y,False
00:47:39.059,00:47:41.061,F,False
00:47:42.529,00:47:56.543,E,False
00:47:59.546,00:48:09.022,F,False
00:49:06.046,00:49:25.532,I,False
00:49:38.011,00:49:52.025,F,False
00:51:53.546,00:52:02.022,F,True
00:52:11.564,00:52:17.504,G,False
00:52:31.051,00:52:31.051,I,False
00:54:47.554,00:54:51.024,I,False
00:57:55.542,00:57:59.546,I,False
01:00:55.522,01:00:55.522,P,False
01:01:02.062,01:01:05.065,I,False
01:04:04.511,01:04:05.045,I,False
01:07:27.047,01:07:32.519,F,False
01:09:18.525,01:09:21.528,I,False
01:09:57.030,01:09:57.030,F,False
01:10:00.533,01:10:05.005,G,False
01:11:27.554,01:11:27.554,F,False
01:12:09.029,01:12:09.029,P,False
01:12:42.062,01:12:47.000,I,False
01:12:55.008,01:13:05.018,P,False
01:13:08.555,01:13:09.556,F,False
01:13:53.500,01:14:08.515,F,False
01:15:17.550,01:15:21.021,Y,False
01:15:25.558,01:15:25.558,P,False
01:15:57.524,01:16:14.541,F,False
01:16:57.017,01:17:01.021,P,False
01:17:23.510,01:18:09.556,P,False
01:18:10.557,01:18:10.557,F,False
01:19:13.053,01:19:15.522,P,False
01:19:17.057,01:19:17.057,F,False
01:19:30.003,01:19:30.537,P,False
01:19:46.019,01:20:30.563,I,False
01:20:32.032,01:20:57.057,P,False
01:21:11.538,01:21:13.006,I,False
01:24:24.531,01:24:27.000,I,False
01:26:35.028,01:26:41.534,G,False
01:26:44.537,01:26:44.537,L,False
01:26:46.539,01:27:22.042,C,False
