start,end,type label,modifier
00:00:32.065,00:00:43.510,S,False
00:00:47.047,00:00:57.524,O,False
00:01:24.551,00:01:26.019,F,False
00:01:36.029,00:01:37.030,F,False
00:01:52.545,00:02:05.558,F,False
00:02:36.523,00:02:36.523,F,False
00:02:45.532,00:02:52.005,M,False
00:02:53.540,00:02:54.541,O,False
00:03:16.029,00:04:00.039,F,False
00:04:09.048,00:05:38.538,F,False
00:06:32.058,00:06:32.058,P,False
00:07:45.064,00:07:45.064,F,False
00:08:16.562,00:08:16.562,P,False
00:08:17.063,00:08:19.565,E,False
00:08:56.035,00:08:57.036,F,False
00:08:58.538,00:09:03.543,E,False
00:09:36.042,00:09:36.042,F,False
00:10:23.055,00:10:23.055,E,False
00:10:40.539,00:10:40.539,E,False
00:10:49.548,00:11:00.059,F,False
00:11:01.560,00:11:01.560,P,False
00:11:22.548,00:11:24.050,F,False
00:11:37.063,00:11:38.564,E,False
00:11:49.542,00:13:07.553,F,False
00:13:18.564,00:13:28.040,P,False
00:13:59.538,00:14:00.039,F,False
00:14:28.534,00:14:28.534,P,False
00:14:39.545,00:14:43.048,E,False
00:15:00.065,00:15:09.041,P,False
00:16:03.062,00:16:19.044,F,False
00:16:24.550,00:16:26.552,P,False
00:16:32.057,00:16:50.042,E,False
00:17:57.042,00:18:07.052,P,False
00:19:24.062,00:19:26.565,F,False
00:20:37.035,00:20:40.038,F,False
00:21:26.551,00:21:26.551,P,False
00:22:15.033,00:22:15.033,P,False
00:22:17.536,00:22:31.049,F,False
00:22:34.553,00:22:46.565,P,False
00:23:39.050,00:23:39.050,F,False
00:25:13.044,00:25:17.549,P,False
00:27:59.544,00:28:01.546,E,False
00:28:17.562,00:28:17.562,F,False
00:30:19.050,00:30:19.050,F,False
00:31:32.056,00:31:33.558,P,False
00:31:38.563,00:32:17.535,F,False
00:33:05.550,00:33:12.056,F,False
00:33:20.531,00:33:20.531,P,False
00:34:03.041,00:34:05.043,P,False
00:35:26.557,00:35:26.557,F,False
00:35:37.535,00:36:08.533,P,False
00:36:36.060,00:36:36.060,F,False
00:37:44.061,00:38:34.045,F,False
00:39:04.542,00:39:04.542,P,False
00:40:39.537,00:40:39.537,F,False
00:41:19.043,00:41:19.043,F,False
00:41:42.032,00:41:42.032,F,False
00:42:43.561,00:42:43.561,F,False
00:43:29.540,00:43:44.555,F,False
00:44:17.554,00:44:42.046,F,False
00:44:52.056,00:44:58.062,E,False
00:45:10.541,00:45:18.048,F,False
00:46:23.046,00:46:39.563,F,False
00:47:18.535,00:47:35.052,F,False
00:47:50.033,00:47:52.536,T,False
00:47:54.538,00:47:54.538,E,False
00:48:18.562,00:48:25.535,F,False
00:48:53.063,00:48:55.532,F,False
00:48:58.535,00:49:15.552,P,False
00:50:04.034,00:50:05.535,F,False
00:50:29.559,00:50:29.559,F,False
00:50:30.560,00:50:30.560,P,False
00:50:35.032,00:50:35.032,F,False
00:51:14.037,00:51:18.041,P,False
00:52:00.550,00:52:13.530,E,False
00:52:48.532,00:52:48.532,E,False
00:53:17.060,00:53:19.563,P,False
00:53:24.534,00:53:24.534,T,False
00:53:29.039,00:53:29.039,P,False
00:53:56.533,00:53:57.534,F,False
00:54:07.544,00:54:12.048,P,False
00:54:16.553,00:54:16.553,F,False
00:54:49.552,00:54:50.553,F,False
00:55:03.533,00:55:03.533,P,False
00:55:20.050,00:55:20.050,F,False
00:55:53.550,00:55:59.556,T,False
00:56:41.531,00:56:42.031,F,False
00:56:53.543,00:56:55.545,F,False
00:57:25.542,00:57:26.543,F,False
00:57:55.538,00:58:19.562,C,False
00:58:23.032,00:58:57.033,C,False
00:58:59.035,00:59:00.537,F,True
00:59:01.037,00:59:08.545,C,False
00:59:10.547,00:59:11.548,P,True
00:59:12.048,00:59:17.053,C,False
