start,end,type label,modifier
00:00:31.564,00:00:34.034,L,False
00:00:35.502,00:00:39.039,O,False
00:00:47.047,00:00:48.515,L,False
00:01:21.548,00:01:45.538,P,False
00:01:53.546,00:01:58.551,I,False
00:02:04.057,00:02:04.057,P,False
00:02:09.562,00:02:09.562,I,True
00:02:57.010,00:03:01.014,M,False
00:03:05.552,00:03:16.563,M,False
00:03:44.557,00:03:45.058,F,False
00:04:10.550,00:04:10.550,P,True
00:05:02.035,00:05:03.536,G,False
00:05:10.043,00:05:10.043,P,False
00:05:34.033,00:05:45.044,Y,False
00:05:48.548,00:05:50.550,I,False
00:05:56.055,00:05:59.058,P,False
00:06:04.564,00:06:11.037,G,False
00:06:38.064,00:06:38.064,F,False
00:06:40.533,00:06:48.040,G,False
00:07:10.062,00:08:22.535,P,False
00:08:32.545,00:08:34.547,G,False
00:08:40.553,00:08:42.054,P,False
00:08:45.558,00:09:11.551,F,False
00:09:36.542,00:11:47.039,G,False
00:12:19.038,00:12:21.040,F,False
00:12:27.546,00:12:27.546,N,False
00:12:55.541,00:12:59.044,P,False
00:13:01.547,00:13:01.547,F,False
00:13:06.051,00:13:52.064,P,False
00:15:21.053,00:16:01.060,G,False
00:16:46.038,00:16:46.038,I,False
00:16:58.050,00:16:58.050,P,False
00:18:22.034,00:18:48.560,P,False
00:18:49.561,00:18:55.033,L,False
00:18:58.036,00:18:59.538,Y,False
00:19:21.059,00:19:26.565,P,False
00:20:06.038,00:20:26.058,G,False
00:21:34.059,00:21:53.045,P,False
00:22:14.533,00:22:28.547,G,False
00:22:33.552,00:22:33.552,F,False
00:23:57.035,00:24:13.051,P,True
00:25:09.541,00:25:18.049,G,False
00:26:43.034,00:26:43.034,P,False
00:27:09.561,00:27:52.537,P,False
00:28:37.549,00:28:40.552,I,False
00:31:39.063,00:31:40.531,F,False
00:31:44.535,00:31:45.536,E,False
00:33:21.532,00:33:33.044,G,False
00:33:38.049,00:33:40.551,F,False
00:34:06.544,00:35:01.032,G,False
00:35:09.540,00:35:09.540,P,False
00:36:15.039,00:36:31.556,G,False
00:37:38.556,00:38:36.547,F,False
00:38:53.064,00:39:05.543,P,False
00:42:27.545,00:42:27.545,I,False
00:42:48.532,00:42:48.532,F,False
00:42:52.536,00:42:52.536,P,False
00:43:05.049,00:43:06.050,F,False
00:43:06.550,00:43:19.063,E,False
00:45:13.043,00:45:22.052,P,False
00:46:59.049,00:46:59.049,P,False
00:47:21.538,00:47:39.556,G,False
00:47:46.063,00:47:46.063,F,False
00:48:54.031,00:48:56.533,P,False
00:50:31.561,00:50:31.561,I,False
00:52:11.061,00:52:31.047,U,False
00:53:26.536,00:53:30.040,P,False
00:54:49.052,00:54:50.553,I,False
00:55:46.042,00:56:34.557,P,False
00:56:47.036,00:57:42.559,C,False
00:57:47.530,00:57:51.034,G,False
00:57:55.538,00:58:02.045,L,False
00:58:04.047,00:58:16.059,G,False
00:58:21.531,00:58:23.032,L,False
