start,end,type label,modifier
00:00:00.533,00:00:10.010,S,False
00:00:30.030,00:00:35.502,M,False
00:00:51.518,00:00:51.518,P,False
00:01:23.550,00:01:29.556,M,False
00:02:59.012,00:03:11.024,P,False
00:03:17.564,00:03:17.564,P,False
00:05:10.543,00:05:18.551,P,False
00:06:24.551,00:06:26.019,F,False
00:06:55.548,00:06:55.548,F,False
00:07:04.557,00:07:05.025,F,False
00:08:11.024,00:08:11.024,M,False
00:10:20.553,00:10:24.557,F,False
00:10:51.051,00:12:40.060,P,False
00:12:45.065,00:12:45.065,F,False
00:12:53.006,00:12:54.541,P,False
00:13:10.557,00:13:12.025,F,False
00:14:10.050,00:15:05.005,P,False
00:15:20.553,00:15:20.553,P,False
00:17:30.050,00:17:30.050,P,False
00:18:30.543,00:18:30.543,P,False
00:20:15.548,00:20:26.026,P,False
00:21:18.011,00:21:18.011,F,False
00:21:28.555,00:21:38.031,P,False
00:21:40.033,00:21:47.540,F,False
00:21:55.015,00:21:55.015,E,False
00:21:59.552,00:21:59.552,O,False
00:22:03.556,00:22:05.558,F,False
00:22:18.038,00:22:27.514,M,False
00:22:44.064,00:22:52.539,P,False
00:23:21.001,00:23:25.538,P,False
00:23:29.009,00:23:36.016,C,False
00:23:39.019,00:23:41.554,C,False
00:23:42.555,00:23:51.031,C,False
00:23:54.034,00:23:54.034,C,False
00:23:55.502,00:24:00.040,C,False
00:24:01.041,00:24:01.508,C,False
00:24:04.511,00:24:07.514,C,False
00:24:09.049,00:24:11.051,C,False
00:24:14.054,00:24:14.521,C,False
00:24:17.524,00:24:19.526,R,False
