start,end,type label,modifier
00:00:04.537,00:00:04.537,G,False
00:00:07.007,00:00:21.554,L,False
00:00:22.555,00:00:29.562,L,False
00:00:42.509,00:00:45.512,F,False
00:01:10.003,00:01:10.003,P,False
00:01:13.540,00:01:14.541,F,False
00:01:16.009,00:01:20.013,P,False
00:01:36.563,00:01:49.042,P,False
00:02:03.056,00:02:22.509,P,False
00:02:42.061,00:02:47.534,M,False
00:02:50.537,00:02:50.537,O,False
00:03:05.018,00:03:05.552,P,False
00:04:03.543,00:04:03.543,P,False
00:05:10.043,00:05:16.049,F,False
00:05:23.056,00:07:53.039,P,False
00:08:25.037,00:08:25.538,P,False
00:08:53.065,00:08:53.065,P,False
00:09:26.566,00:09:26.566,P,False
00:10:13.045,00:10:16.549,F,False
00:10:34.033,00:10:45.544,P,False
00:10:58.557,00:12:52.037,P,False
00:12:56.041,00:12:57.543,F,False
00:12:59.044,00:13:21.534,P,False
00:13:46.559,00:13:46.559,I,False
00:14:24.563,00:14:45.050,G,False
00:17:14.032,00:17:14.032,I,False
00:18:11.557,00:18:11.557,F,False
00:18:14.560,00:18:15.561,P,False
00:18:29.541,00:19:19.558,P,False
00:20:31.563,00:20:46.545,P,False
00:22:26.545,00:22:45.063,P,False
00:24:56.561,00:24:58.063,P,False
00:26:31.556,00:26:50.041,P,False
00:27:09.561,00:27:09.561,P,False
00:28:18.063,00:28:18.063,F,False
00:29:35.039,00:29:38.543,P,False
00:31:07.031,00:31:31.556,P,False
00:32:49.033,00:33:09.554,F,False
00:33:20.531,00:33:32.043,P,False
00:34:09.047,00:34:09.047,P,False
00:34:19.056,00:34:24.562,F,False
00:34:32.537,00:34:32.537,P,False
00:34:50.555,00:34:53.558,F,False
00:35:05.536,00:35:05.536,P,False
00:35:35.032,00:36:09.534,P,False
00:37:43.561,00:37:47.531,P,False
00:38:05.049,00:39:39.043,P,False
00:40:37.535,00:41:15.539,P,False
00:41:25.549,00:41:25.549,P,False
00:41:57.047,00:43:47.558,P,False
00:45:52.049,00:45:57.554,F,False
00:46:10.033,00:46:11.535,P,False
00:46:46.036,00:46:46.036,P,False
00:47:58.542,00:47:58.542,P,False
00:48:29.539,00:48:43.553,P,False
00:49:09.046,00:50:15.545,P,False
00:51:28.051,00:52:12.562,P,False
00:53:39.549,00:53:39.549,P,False
00:53:59.536,00:54:00.036,F,False
00:55:25.055,00:55:36.032,P,False
00:55:59.556,00:56:29.052,C,False
00:56:30.553,00:56:31.554,R,False
00:56:38.561,00:56:55.044,L,False
00:56:58.047,00:57:01.551,F,False
00:57:03.553,00:57:09.559,G,False
00:57:16.032,00:57:16.032,L,False
