start,end,type label,modifier
00:00:00.000,00:00:08.008,B,False
00:00:22.022,00:00:22.022,B,False
00:00:54.020,00:01:02.028,O,False
00:01:14.007,00:01:16.009,P,False
00:01:20.013,00:01:24.017,L,False
00:01:28.021,00:01:32.025,O,False
00:01:38.031,00:01:48.007,P,False
00:01:54.013,00:01:58.017,P,False
00:02:02.021,00:02:06.025,L,False
00:02:10.029,00:02:36.022,P,False
00:02:52.005,00:02:56.009,P,False
00:03:06.019,00:03:10.023,P,False
00:03:26.005,00:03:30.009,P,False
00:03:42.021,00:03:46.025,P,False
00:04:10.016,00:04:10.016,P,False
00:04:12.018,00:04:22.028,I,False
00:04:38.011,00:04:44.017,P,False
00:04:56.029,00:05:10.009,P,False
00:06:10.002,00:06:12.004,P,False
00:06:32.024,00:06:32.024,P,False
00:06:34.026,00:06:36.028,I,False
00:06:38.030,00:06:40.032,P,False
00:07:10.029,00:07:14.000,I,False
00:07:16.002,00:07:34.020,P,False
00:07:36.022,00:07:40.026,I,False
00:07:42.028,00:07:58.010,P,False
00:08:04.016,00:08:12.024,P,False
00:09:14.020,00:09:14.020,P,False
00:09:16.022,00:09:18.024,I,False
00:09:20.026,00:09:26.032,P,False
00:09:50.022,00:09:50.022,P,False
00:09:52.024,00:09:54.026,I,True
00:09:56.028,00:09:56.028,P,False
00:10:50.016,00:10:50.016,P,False
00:10:52.018,00:10:54.020,I,False
00:10:56.022,00:10:58.024,P,False
00:11:42.001,00:11:42.001,L,False
00:11:44.003,00:12:00.019,P,False
00:14:30.002,00:14:30.002,P,False
00:14:48.020,00:14:52.024,P,False
00:15:28.027,00:15:30.029,L,False
00:15:32.031,00:15:36.001,G,False
00:15:38.003,00:15:38.003,T,False
00:15:40.005,00:15:42.007,G,False
00:15:46.011,00:15:58.023,G,False
00:16:00.025,00:16:06.031,E,False
00:16:08.000,00:16:10.002,P,False
00:16:12.004,00:16:28.020,E,False
00:17:10.029,00:17:24.009,G,False
00:17:48.000,00:17:50.002,P,False
00:17:56.008,00:17:58.010,P,False
00:18:16.028,00:18:16.028,P,False
00:18:26.004,00:18:32.010,P,False
00:20:48.013,00:21:10.002,P,False
00:21:12.004,00:21:16.008,I,False
00:21:18.010,00:22:38.023,P,False
00:22:48.033,00:23:00.011,P,False
00:23:02.013,00:23:06.017,I,False
00:23:08.019,00:25:34.032,P,True
00:25:36.001,00:25:44.009,G,False
00:25:46.011,00:26:00.025,P,False
00:26:04.029,00:26:14.005,P,False
00:26:18.009,00:26:28.019,P,False
00:26:32.023,00:26:38.029,P,False
00:26:42.000,00:26:46.004,P,False
00:26:54.012,00:27:02.020,P,False
00:27:06.024,00:27:10.028,P,False
00:27:14.032,00:27:16.001,P,False
00:28:14.025,00:28:16.027,P,False
00:28:36.014,00:28:36.014,P,False
00:28:40.018,00:29:04.008,C,False
00:29:10.014,00:29:14.018,L,False
00:29:18.022,00:29:24.028,G,False
00:29:28.032,00:29:32.003,G,True
00:29:34.005,00:29:44.015,L,False
