start,end,type label,modifier
00:00:41.508,00:01:02.529,S,False
00:01:08.535,00:01:24.551,O,False
00:01:26.019,00:01:35.562,O,False
00:01:36.563,00:01:40.533,L,False
00:01:47.007,00:01:50.010,T,False
00:02:37.524,00:02:50.537,G,False
00:02:51.538,00:03:20.000,F,False
00:03:21.001,00:03:23.003,G,False
00:03:26.006,00:03:27.007,Y,False
00:03:27.540,00:03:30.010,I,False
00:03:38.018,00:06:08.001,P,True
00:06:10.003,00:06:13.006,G,False
00:06:22.015,00:06:22.015,I,False
00:06:59.552,00:06:59.552,P,False
00:07:09.562,00:07:33.520,P,False
00:07:43.063,00:07:43.063,I,False
00:08:50.563,00:08:50.563,P,False
00:09:40.013,00:09:42.549,I,False
00:09:44.017,00:09:44.551,P,False
00:10:50.517,00:10:50.517,P,False
00:10:54.054,00:10:55.522,I,False
00:16:14.007,00:16:14.007,I,False
00:16:25.018,00:16:25.018,P,False
00:19:30.003,00:19:30.003,P,False
00:20:36.503,00:20:36.503,P,False
00:20:52.052,00:21:12.539,P,False
00:21:40.033,00:21:40.033,P,False
00:22:09.562,00:22:09.562,P,False
00:25:29.562,00:25:29.562,P,False
00:27:28.048,00:27:28.048,P,False
00:28:02.015,00:28:02.015,P,False
00:29:40.547,00:29:40.547,P,False
00:30:20.020,00:30:34.501,P,False
00:31:01.061,00:31:12.539,P,False
00:31:31.024,00:31:32.025,P,False
00:31:38.565,00:32:20.040,I,False
00:32:46.533,00:32:46.533,P,False
00:33:19.032,00:33:21.534,I,False
00:33:51.031,00:33:51.031,P,False
00:34:15.522,00:34:17.524,I,False
00:34:29.536,00:34:42.549,P,False
00:35:22.022,00:35:22.022,P,False
00:36:12.539,00:36:14.007,I,False
00:38:49.562,00:38:49.562,P,False
00:39:14.054,00:39:15.522,I,False
00:42:00.553,00:42:01.554,P,False
00:42:34.521,00:43:28.541,P,False
00:45:56.523,00:45:56.523,P,False
00:47:42.062,00:48:20.033,P,False
00:48:44.557,00:49:29.002,P,False
00:51:06.533,00:51:09.002,P,False
00:53:05.018,00:53:08.021,P,False
00:54:36.009,00:54:40.547,P,True
00:54:55.028,00:55:42.509,G,False
00:55:44.044,00:56:30.557,C,False
00:56:33.560,00:56:35.562,R,False
00:56:36.563,00:56:40.033,C,False
00:56:41.001,00:57:07.560,G,False
00:57:08.561,00:57:11.564,L,False
00:57:19.506,00:57:22.509,T,False
