start,end,type label,modifier
00:01:39.566,00:02:04.557,S,True
00:02:08.561,00:02:11.031,O,False
00:02:14.034,00:02:20.507,L,True
00:02:21.508,00:02:30.517,O,False
00:02:31.518,00:02:32.519,L,False
00:02:33.520,00:02:40.527,L,False
00:02:44.064,00:02:54.541,M,False
00:03:02.549,00:05:01.001,P,False
00:06:08.535,00:06:26.019,P,True
00:07:24.511,00:07:28.048,M,True
00:07:30.517,00:07:31.518,O,False
00:07:46.066,00:07:52.005,F,False
00:13:11.558,00:13:12.559,F,False
00:13:28.541,00:13:42.555,P,False
00:15:29.562,00:15:58.525,P,False
00:17:06.559,00:17:08.561,I,True
00:19:05.045,00:19:05.045,P,False
00:20:15.548,00:20:36.503,P,False
00:22:54.541,00:22:54.541,I,False
00:23:39.552,00:23:43.023,P,False
00:23:48.561,00:23:50.030,F,False
00:24:22.062,00:24:22.062,P,False
00:25:33.500,00:25:38.038,F,False
00:30:33.033,00:30:33.033,P,False
00:32:19.039,00:32:32.519,F,False
00:33:17.030,00:33:17.030,P,False
00:34:16.056,00:34:16.056,P,False
00:34:41.014,00:34:41.014,F,False
00:35:15.548,00:35:15.548,P,False
00:35:49.049,00:36:14.541,P,False
00:36:37.030,00:36:40.033,F,False
00:36:43.003,00:38:34.014,P,False
00:38:54.034,00:39:05.512,F,False
00:39:28.001,00:39:28.001,I,False
00:39:37.010,00:41:55.015,P,False
00:42:39.526,00:44:04.511,E,False
00:46:36.029,00:46:36.029,P,False
00:46:51.011,00:46:51.011,P,False
00:51:05.065,00:51:05.532,F,False
00:51:18.545,00:51:18.545,P,False
00:52:56.543,00:52:56.543,P,False
00:52:59.012,00:52:59.012,W,False
00:53:31.544,00:53:31.544,P,False
00:55:28.028,00:55:28.028,I,False
00:57:29.516,00:57:31.051,F,True
00:57:37.057,00:58:29.542,C,False
00:58:31.544,00:58:33.013,R,True
00:58:35.548,00:58:43.556,L,False
00:58:45.025,00:58:50.563,G,False
00:58:54.034,00:59:38.011,G,False
01:00:07.540,01:00:10.543,M,True
