start,end,type label,modifier
00:00:35.035,00:00:41.508,S,False
00:00:46.046,00:00:55.522,L,False
00:00:56.056,00:00:59.059,O,False
00:01:26.553,00:01:26.553,P,False
00:01:40.033,00:01:48.541,M,False
00:01:51.544,00:01:56.549,O,False
00:02:09.062,00:02:09.062,F,False
00:02:30.517,00:02:30.517,P,False
00:02:31.518,00:02:34.053,I,False
00:02:39.058,00:02:39.058,F,False
00:02:47.534,00:02:47.534,P,False
00:03:35.548,00:03:35.548,P,False
00:04:02.041,00:05:12.045,P,False
00:05:42.041,00:05:42.041,P,False
00:06:14.540,00:06:48.541,P,False
00:07:11.564,00:07:12.064,F,False
00:07:28.047,00:07:31.551,Y,False
00:07:34.053,00:07:39.559,I,False
00:10:00.533,00:10:00.533,P,False
00:13:00.546,00:13:23.035,P,False
00:13:30.042,00:13:30.042,E,False
00:14:20.059,00:14:20.059,P,False
00:15:43.042,00:15:46.045,P,False
00:15:54.053,00:16:43.035,P,False
00:17:30.549,00:17:36.055,Y,False
00:17:38.057,00:17:44.563,I,False
00:20:08.040,00:20:09.041,F,False
00:21:58.050,00:22:03.555,I,False
00:22:42.561,00:22:42.561,P,False
00:24:05.544,00:24:27.532,F,False
00:24:29.034,00:24:36.541,I,False
00:24:50.055,00:26:45.537,P,False
00:27:01.052,00:27:38.556,P,False
00:28:02.547,00:28:09.554,Y,False
00:28:11.056,00:28:18.063,I,False
00:30:41.039,00:30:47.545,I,False
00:30:48.546,00:30:54.552,N,False
00:31:04.562,00:35:19.050,P,False
00:36:34.559,00:36:38.062,Y,False
00:36:45.536,00:37:03.554,P,False
00:37:06.057,00:37:12.563,I,False
00:37:14.532,00:37:14.532,P,False
00:37:23.040,00:37:23.040,I,False
00:37:32.049,00:37:32.049,P,False
00:38:03.547,00:38:05.549,P,False
00:39:47.551,00:40:58.055,P,False
00:41:20.044,00:41:32.056,P,False
00:42:15.533,00:42:15.533,F,False
00:44:36.040,00:44:36.040,P,False
00:44:48.052,00:44:50.054,T,False
00:45:22.052,00:45:27.558,I,False
00:45:29.560,00:47:01.051,P,False
00:48:18.562,00:48:18.562,P,False
00:49:01.038,00:49:11.048,P,False
00:49:30.534,00:49:36.039,T,False
00:50:02.032,00:50:02.032,F,False
00:50:07.037,00:50:27.057,P,False
00:50:56.553,00:51:30.554,P,False
00:52:20.036,00:52:22.038,P,False
00:53:24.534,00:53:47.557,P,False
00:56:17.040,00:56:17.040,P,False
00:57:10.560,00:58:01.544,C,True
00:58:10.053,00:58:10.053,R,False
00:58:13.056,00:58:18.061,L,False
00:58:19.062,00:58:22.031,G,False
