start,end,type label,modifier
00:00:00.000,00:00:06.006,B,False
00:00:28.028,00:00:28.028,B,False
00:00:30.030,00:00:38.004,S,False
00:00:56.022,00:01:00.026,L,False
00:01:02.028,00:01:18.011,G,False
00:03:06.019,00:03:12.025,M,True
00:03:14.027,00:03:40.019,P,False
00:03:56.002,00:04:10.016,P,False
00:04:18.024,00:04:20.026,P,False
00:04:26.032,00:04:28.001,P,False
00:04:40.013,00:04:46.019,P,False
00:05:18.017,00:05:22.021,P,False
00:06:28.020,00:06:30.022,P,False
00:06:32.024,00:06:36.028,I,False
00:06:38.030,00:07:04.023,P,False
00:07:06.025,00:07:12.031,I,False
00:07:14.000,00:07:50.002,P,False
00:07:52.004,00:07:56.008,I,False
00:07:58.010,00:08:40.019,P,False
00:08:42.021,00:08:50.029,I,False
00:08:52.031,00:09:20.026,P,False
00:09:22.028,00:09:28.000,I,False
00:09:30.002,00:09:42.014,P,False
00:09:44.016,00:09:54.026,G,False
00:09:56.028,00:10:00.032,P,False
00:10:06.005,00:10:16.015,P,False
00:10:18.017,00:10:22.021,I,False
00:10:24.023,00:10:32.031,P,False
00:10:38.004,00:10:50.016,P,False
00:11:32.024,00:11:36.028,P,False
00:11:38.030,00:11:42.001,I,False
00:11:44.003,00:12:04.023,P,False
00:12:06.025,00:12:12.031,I,False
00:12:14.033,00:12:32.017,P,False
00:12:34.019,00:12:40.025,I,False
00:12:42.027,00:12:58.010,P,False
00:13:12.024,00:13:22.001,P,False
00:13:58.003,00:14:18.023,P,False
00:14:20.025,00:14:26.031,I,False
00:14:28.000,00:14:46.018,P,False
00:17:00.019,00:17:00.019,I,False
00:17:04.022,00:17:04.022,I,False
00:17:08.027,00:17:08.027,I,False
00:17:12.031,00:17:12.031,P,False
00:17:16.001,00:17:16.001,P,False
00:17:20.005,00:17:20.005,P,False
00:18:44.022,00:18:44.022,P,False
00:18:48.026,00:18:48.026,P,False
00:18:52.030,00:18:52.030,I,False
00:18:56.001,00:18:56.001,I,False
00:19:00.005,00:19:00.005,P,False
00:19:04.009,00:19:04.009,P,False
00:19:08.013,00:19:08.013,P,False
00:19:12.017,00:19:12.017,P,False
00:19:16.021,00:19:16.021,P,False
00:19:20.025,00:19:20.025,P,False
00:19:24.029,00:19:24.029,P,False
00:19:28.000,00:19:28.000,P,False
00:19:32.004,00:19:32.004,P,False
00:19:36.008,00:19:36.008,P,False
00:19:40.012,00:19:40.012,P,False
00:19:44.016,00:19:44.016,P,False
00:20:00.032,00:20:00.032,P,False
00:20:04.002,00:20:04.002,P,False
00:20:08.006,00:20:08.006,P,False
00:20:12.010,00:20:12.010,P,False
00:20:16.014,00:20:16.014,P,False
00:20:20.018,00:20:20.018,P,False
00:20:24.022,00:20:24.022,P,False
00:20:28.026,00:20:28.026,P,False
00:20:32.030,00:20:32.030,I,False
00:20:36.001,00:20:36.001,I,False
00:20:40.005,00:20:40.005,P,False
00:20:44.009,00:20:44.009,P,False
00:20:48.013,00:20:48.013,P,False
00:20:52.017,00:20:52.017,P,False
00:21:00.025,00:21:00.025,P,False
00:21:04.029,00:21:04.029,P,False
00:21:08.000,00:21:08.000,P,False
00:21:12.004,00:21:12.004,P,False
00:21:16.008,00:21:16.008,P,False
00:21:20.012,00:21:20.012,P,False
00:21:24.016,00:21:24.016,P,False
00:22:24.009,00:22:24.009,P,False
00:22:28.013,00:22:28.013,I,False
00:22:32.017,00:22:32.017,I,False
00:22:36.021,00:22:36.021,P,False
00:22:40.025,00:22:40.025,P,False
00:22:44.029,00:22:44.029,P,False
00:22:48.033,00:22:48.033,P,False
00:22:52.003,00:22:52.003,P,False
00:22:56.007,00:22:56.007,P,False
00:23:20.031,00:23:20.031,P,False
00:23:24.002,00:23:24.002,I,False
00:23:28.006,00:23:28.006,I,False
00:23:32.010,00:23:32.010,P,False
00:23:36.014,00:23:36.014,P,False
00:23:40.018,00:23:40.018,P,False
00:23:44.022,00:23:44.022,P,False
00:23:48.026,00:23:48.026,P,False
00:24:18.023,00:24:46.017,P,False
00:24:52.023,00:25:16.014,P,False
00:27:22.007,00:27:28.013,F,False
00:27:30.015,00:27:30.015,P,True
00:27:32.017,00:27:40.025,I,False
00:27:42.027,00:28:16.027,P,False
00:28:38.016,00:28:40.018,F,False
00:28:52.030,00:28:52.030,F,False
00:28:54.032,00:28:56.000,P,False
00:28:58.002,00:29:04.008,I,False
00:29:06.010,00:29:12.016,P,False
00:29:16.020,00:29:32.003,P,False
00:31:22.013,00:31:28.019,P,False
00:31:30.021,00:31:34.025,I,False
00:31:36.027,00:31:52.010,P,False
00:33:08.019,00:33:08.019,P,False
00:33:10.021,00:33:14.025,I,False
00:33:16.027,00:33:22.000,P,False
00:35:00.031,00:35:02.033,P,False
00:35:04.001,00:35:10.007,I,False
00:35:12.009,00:35:40.004,P,False
00:36:10.001,00:36:12.003,P,False
00:36:14.005,00:36:20.011,I,False
00:36:22.013,00:36:24.015,P,False
00:36:36.027,00:36:50.007,P,False
00:38:02.013,00:38:22.033,P,False
00:38:44.021,00:38:48.025,P,False
00:38:50.027,00:38:54.031,I,False
00:38:56.000,00:39:16.020,P,False
00:39:18.022,00:39:24.028,I,False
00:39:26.030,00:39:28.032,P,False
00:39:32.002,00:39:32.002,P,False
00:39:56.026,00:39:56.026,P,False
00:39:58.028,00:40:04.001,I,False
00:40:06.003,00:40:20.017,P,False
00:40:22.019,00:40:30.027,I,False
00:40:32.029,00:40:48.012,P,False
00:41:34.024,00:41:36.026,P,False
00:41:38.028,00:41:44.001,I,False
00:41:46.003,00:42:22.006,P,False
00:45:12.009,00:45:14.011,P,False
00:45:16.013,00:45:22.019,I,False
00:45:24.021,00:45:44.007,P,False
00:45:46.009,00:45:52.015,I,False
00:45:54.017,00:45:56.019,P,False
00:48:22.032,00:48:44.021,P,False
00:48:54.031,00:48:56.033,P,False
00:49:02.005,00:49:02.005,P,False
00:49:10.013,00:49:12.015,P,False
00:49:26.029,00:49:28.031,P,False
00:49:30.000,00:49:34.004,I,False
00:49:36.006,00:49:42.012,P,False
00:49:46.016,00:49:48.018,P,False
00:49:52.022,00:50:00.030,P,False
00:50:02.032,00:50:08.005,I,False
00:50:10.007,00:51:02.025,P,False
00:51:06.029,00:52:08.024,P,False
00:52:20.003,00:52:26.009,P,False
00:52:44.027,00:52:46.029,P,False
00:52:48.031,00:52:56.006,I,False
00:52:58.008,00:53:22.032,P,False
00:53:26.002,00:53:34.010,P,False
00:53:36.012,00:53:40.016,F,False
00:54:02.005,00:54:02.005,F,False
00:54:12.015,00:54:12.015,F,False
00:55:02.032,00:55:08.004,P,False
00:55:10.006,00:55:16.012,I,False
00:55:18.014,00:55:38.001,P,False
00:55:40.003,00:55:46.009,I,False
00:55:48.011,00:55:56.019,P,False
00:57:22.005,00:57:24.007,P,False
00:57:26.009,00:58:10.019,C,False
00:58:14.023,00:59:12.015,C,False
00:59:14.017,00:59:18.021,R,False
00:59:22.025,00:59:38.007,G,False
