start,end,type label,modifier
00:00:00.000,00:00:04.004,B,False
00:00:12.012,00:00:30.030,S,False
00:01:04.030,00:01:04.030,F,False
00:01:14.007,00:01:18.011,M,False
00:01:32.025,00:01:48.007,P,False
00:02:06.025,00:02:08.027,T,False
00:02:10.029,00:02:14.000,Y,False
00:03:02.015,00:03:08.021,F,False
00:03:12.025,00:03:18.031,Y,False
00:03:20.033,00:03:22.001,F,False
00:03:34.013,00:03:34.013,F,False
00:03:40.019,00:03:44.023,Y,False
00:04:20.026,00:04:22.028,Y,False
00:04:24.030,00:04:28.001,F,False
00:04:36.009,00:04:40.013,Y,False
00:04:44.017,00:04:44.017,Y,False
00:05:12.011,00:05:16.015,F,False
00:05:24.023,00:05:26.025,F,False
00:05:56.022,00:06:10.002,T,False
00:06:12.004,00:06:12.004,F,False
00:06:14.006,00:06:24.016,T,False
00:06:50.009,00:06:52.011,M,False
00:06:54.013,00:07:10.029,P,False
00:07:12.031,00:07:16.002,Y,False
00:07:20.006,00:07:20.006,F,False
00:07:36.022,00:07:36.022,P,False
00:07:38.024,00:07:42.028,I,False
00:07:44.030,00:07:44.030,P,False
00:07:58.010,00:08:00.012,P,False
00:08:02.014,00:08:06.018,I,False
00:08:08.020,00:08:14.026,P,False
00:08:18.030,00:08:18.030,F,False
00:08:46.025,00:08:46.025,P,False
00:08:48.027,00:08:50.029,I,False
00:09:50.022,00:09:54.026,P,False
00:10:02.001,00:10:02.001,P,False
00:10:04.003,00:10:06.005,E,False
00:10:08.007,00:11:10.002,P,False
00:11:20.012,00:11:38.030,P,False
00:11:40.032,00:11:42.001,F,False
00:11:44.003,00:12:02.021,P,False
00:12:12.031,00:12:24.009,P,False
00:12:32.017,00:12:54.006,P,False
00:12:56.008,00:13:02.014,M,False
00:13:06.018,00:13:28.007,G,False
00:13:40.019,00:13:46.025,Y,False
00:13:54.033,00:13:56.001,Y,False
00:14:08.013,00:14:14.019,Y,False
00:14:26.031,00:14:26.031,Y,False
00:14:30.002,00:14:32.004,Y,False
00:14:40.012,00:14:42.014,Y,False
00:14:50.022,00:14:54.026,Y,False
00:14:58.030,00:15:00.032,Y,False
00:15:04.003,00:15:06.005,Y,False
00:15:12.011,00:15:12.011,Y,False
00:15:22.021,00:15:26.025,Y,False
00:15:34.033,00:15:38.003,Y,False
00:15:42.007,00:15:46.011,Y,False
00:15:50.015,00:15:54.019,Y,False
00:16:14.006,00:16:18.010,P,False
00:16:20.012,00:16:22.014,I,False
00:16:24.016,00:16:24.016,P,True
00:16:26.018,00:16:32.024,Y,False
00:16:50.009,00:16:52.011,Y,False
00:17:06.025,00:17:08.027,Y,False
00:17:14.033,00:17:26.011,P,False
00:17:28.013,00:17:40.025,G,False
00:17:44.029,00:17:46.031,M,False
00:17:48.000,00:18:04.016,P,False
00:18:08.020,00:18:12.024,T,False
00:18:14.026,00:18:14.026,Y,False
00:18:18.030,00:18:18.030,F,False
00:18:22.000,00:18:26.004,T,False
00:18:30.008,00:18:32.010,T,False
00:18:36.014,00:18:36.014,Y,False
00:18:38.016,00:18:42.020,F,False
00:18:46.024,00:18:46.024,Y,False
00:18:50.028,00:18:50.028,T,False
00:18:52.030,00:18:52.030,F,False
00:18:54.032,00:18:54.032,Y,False
00:19:10.015,00:19:10.015,T,False
00:19:20.025,00:19:20.025,Y,False
00:19:30.002,00:19:32.004,F,False
00:19:36.008,00:19:38.010,Y,False
00:19:42.014,00:19:42.014,F,False
00:19:46.018,00:19:48.020,Y,False
00:19:54.026,00:19:54.026,Y,False
00:19:58.030,00:19:58.030,F,False
00:20:00.032,00:20:04.002,Y,False
00:20:08.006,00:20:08.006,Y,False
00:20:12.010,00:20:14.012,Y,False
00:20:28.026,00:20:32.030,Y,False
00:20:36.001,00:20:42.007,F,False
00:20:46.011,00:21:12.004,P,False
00:21:14.006,00:21:18.010,E,False
00:21:20.012,00:21:46.004,P,False
00:21:50.008,00:22:30.015,P,False
00:23:00.011,00:23:06.017,P,False
00:23:34.012,00:23:34.012,F,False
00:24:14.019,00:24:14.019,F,False
00:24:32.003,00:24:38.009,P,False
00:24:50.021,00:25:00.031,P,False
00:25:02.000,00:25:08.006,G,False
00:25:16.014,00:25:20.018,G,False
00:25:22.020,00:25:22.020,F,False
00:25:36.001,00:25:38.003,G,False
00:25:40.005,00:25:42.007,P,False
00:25:52.017,00:25:54.019,F,False
00:25:58.023,00:26:00.025,P,False
00:26:02.027,00:26:12.003,G,True
00:26:14.005,00:26:50.008,C,False
00:26:54.012,00:26:54.012,M,False
00:26:56.014,00:26:56.014,R,True
00:26:58.016,00:27:00.018,L,False
00:27:02.020,00:27:06.024,G,False
00:27:08.026,00:27:14.032,T,False
00:27:16.001,00:27:30.015,G,False
00:27:46.031,00:27:54.005,S,False
00:28:22.000,00:28:22.000,F,True
00:28:24.002,00:28:26.004,P,False
00:28:34.012,00:28:36.014,M,False
