start,end,type label,modifier
00:00:22.022,00:00:28.028,S,False
00:00:38.004,00:00:44.010,L,False
00:00:46.012,00:00:50.016,M,False
00:00:58.024,00:00:58.024,P,False
00:01:04.030,00:01:04.030,P,False
00:01:12.005,00:01:20.013,P,False
00:01:22.015,00:01:32.025,M,True
00:01:34.027,00:02:00.019,P,False
00:02:06.025,00:02:08.027,P,False
00:02:12.031,00:02:14.000,P,False
00:02:18.004,00:02:18.004,P,False
00:02:22.008,00:02:22.008,P,False
00:02:26.012,00:02:34.020,P,True
00:02:36.022,00:03:00.013,N,False
00:03:04.017,00:03:12.025,P,False
00:03:24.003,00:03:36.015,P,False
00:03:52.031,00:03:54.000,F,False
00:04:30.003,00:04:30.003,F,False
00:04:40.013,00:04:40.013,F,False
00:04:48.021,00:04:52.025,M,False
00:05:02.001,00:05:04.003,G,False
00:05:12.011,00:05:12.011,G,True
00:05:14.013,00:05:24.023,E,False
00:05:26.025,00:05:32.031,P,False
00:05:50.016,00:06:04.030,P,False
00:06:06.032,00:06:08.000,I,False
00:06:10.002,00:06:18.010,P,False
00:06:34.026,00:06:48.007,P,False
00:09:04.010,00:09:06.012,P,False
00:09:10.016,00:09:20.026,P,False
00:09:56.028,00:10:02.001,Y,False
00:10:16.015,00:10:16.015,F,False
00:10:54.020,00:10:54.020,P,False
00:10:56.022,00:10:56.022,I,False
00:10:58.024,00:11:12.004,P,True
00:11:14.006,00:11:18.010,I,False
00:11:20.012,00:11:42.001,P,False
00:11:48.007,00:12:22.007,P,False
00:12:26.011,00:12:26.011,P,False
00:12:54.006,00:12:58.010,P,False
00:13:04.016,00:13:04.016,P,False
00:13:06.018,00:13:10.022,I,False
00:13:12.024,00:13:18.030,P,True
00:13:20.032,00:13:24.003,I,False
00:13:26.005,00:14:22.027,P,False
00:14:40.012,00:14:44.016,P,False
00:15:22.021,00:15:22.021,P,False
00:15:50.015,00:15:50.015,P,False
00:16:04.029,00:16:04.029,P,False
00:16:24.016,00:16:24.016,P,False
00:16:32.024,00:16:34.026,P,False
00:16:36.028,00:16:40.032,I,False
00:16:42.001,00:16:58.017,P,False
00:17:00.019,00:17:02.021,I,False
00:17:04.022,00:17:12.031,P,False
00:17:18.003,00:17:22.007,P,False
00:17:44.029,00:17:44.029,P,False
00:17:46.031,00:17:52.004,N,False
00:17:54.006,00:17:56.008,P,False
00:17:58.010,00:18:00.012,I,False
00:18:02.014,00:18:20.032,P,True
00:18:22.000,00:18:26.004,N,False
00:18:28.006,00:18:36.014,P,False
00:18:38.016,00:18:40.018,F,False
00:18:44.022,00:18:44.022,F,False
00:19:28.000,00:19:28.000,F,False
00:19:30.002,00:19:42.014,P,False
00:19:44.016,00:20:06.004,E,False
00:20:08.006,00:20:10.008,P,False
00:20:14.012,00:20:16.014,P,False
00:20:18.016,00:20:44.009,E,False
00:20:46.011,00:20:48.013,P,False
00:20:50.015,00:20:54.019,I,False
00:20:56.021,00:21:12.004,P,False
00:21:18.010,00:21:36.028,P,False
00:21:40.032,00:21:48.006,P,False
00:21:52.010,00:22:00.018,P,False
