start,end,type label,modifier
00:01:02.062,00:01:17.544,S,True
00:01:26.019,00:01:29.022,M,False
00:01:32.559,00:01:53.546,N,True
00:01:56.549,00:02:10.563,L,False
00:02:16.036,00:02:24.044,L,False
00:02:27.514,00:02:41.061,L,False
00:03:08.021,00:03:12.559,P,False
00:03:28.541,00:03:49.029,E,False
00:03:52.032,00:04:11.051,N,False
00:04:46.553,00:05:28.561,F,False
00:06:54.014,00:07:59.012,I,False
00:11:01.061,00:11:02.529,I,False
00:11:56.549,00:12:00.020,Y,False
00:14:29.002,00:14:29.536,I,False
00:16:21.014,00:20:58.058,I,False
00:22:20.040,00:22:20.040,Y,False
00:22:39.526,00:22:47.534,F,True
00:23:31.011,00:23:35.548,I,False
00:28:14.561,00:28:30.543,Y,False
00:28:34.547,00:29:17.524,L,True
00:29:19.059,00:29:22.062,G,False
00:29:23.530,00:29:26.066,P,False
00:29:33.540,00:29:40.013,Y,False
00:29:40.547,00:29:42.015,N,False
00:29:43.550,00:29:43.550,Y,False
00:29:44.551,00:29:52.559,N,False
00:29:53.560,00:30:04.004,Y,False
00:30:04.537,00:30:05.538,N,False
00:30:06.539,00:30:18.551,Y,False
00:30:19.552,00:30:19.552,N,False
00:30:21.021,00:30:27.027,Y,False
00:30:27.560,00:30:30.030,N,False
00:30:31.564,00:30:33.500,Y,False
00:30:34.501,00:30:36.036,N,False
00:30:37.037,00:30:43.510,Y,False
00:30:44.511,00:30:46.513,N,False
00:30:47.514,00:30:49.516,Y,False
00:31:11.538,00:31:33.026,F,False
00:32:22.509,00:32:22.509,P,False
00:32:49.002,00:36:57.550,I,False
00:37:49.002,00:38:38.551,P,False
00:41:00.060,00:44:20.060,I,False
00:48:39.552,00:48:45.025,P,False
00:48:47.027,00:48:51.564,N,False
00:51:02.062,00:51:06.066,Y,False
00:51:41.534,00:51:41.534,P,False
00:54:10.050,00:54:18.525,Y,True
00:54:29.002,00:54:29.002,M,False
00:56:14.007,00:56:22.015,F,False
00:56:26.553,00:57:07.027,C,False
00:57:09.029,00:57:09.029,R,False
00:57:12.032,00:57:28.515,G,False
00:57:29.516,00:57:43.063,L,False
00:57:45.065,00:57:54.541,L,False
00:57:56.543,00:57:59.012,G,False
