start,end,type label,modifier
00:00:00.000,00:00:56.022,B,False
00:01:14.007,00:01:22.015,S,False
00:01:30.023,00:01:38.031,M,True
00:01:40.033,00:04:00.006,P,False
00:04:02.008,00:04:04.010,I,True
00:04:06.012,00:04:30.003,P,False
00:04:32.005,00:04:38.011,I,True
00:04:40.013,00:07:40.026,P,False
00:07:42.028,00:07:48.000,I,True
00:07:50.002,00:09:24.030,P,False
00:09:50.022,00:15:10.009,P,False
00:15:12.011,00:15:18.017,I,False
00:15:20.019,00:18:10.022,P,True
00:18:12.024,00:18:16.028,I,False
00:18:18.030,00:20:18.016,P,False
00:20:20.018,00:20:24.022,I,False
00:20:26.024,00:25:12.010,P,False
00:25:16.014,00:28:00.011,P,False
00:28:20.031,00:29:08.012,P,False
00:29:18.022,00:29:26.030,P,True
00:29:28.032,00:29:32.003,M,False
00:29:34.005,00:29:44.015,C,False
00:29:46.017,00:29:56.027,G,False
00:30:00.031,00:30:10.008,L,False
