start,end,type label,modifier
00:00:23.556,00:00:37.504,S,True
00:00:44.044,00:00:52.052,L,False
00:00:58.058,00:00:58.525,G,True
00:01:30.023,00:01:37.030,M,False
00:01:46.539,00:01:46.539,P,False
00:02:53.006,00:02:53.006,P,False
00:02:54.007,00:02:58.011,I,False
00:03:01.548,00:03:06.019,P,False
00:03:11.024,00:03:19.566,G,False
00:04:32.005,00:04:32.005,P,True
00:05:23.556,00:05:35.034,G,False
00:06:30.556,00:06:30.556,I,False
00:07:32.552,00:08:28.040,P,False
00:08:38.050,00:08:38.050,I,False
00:10:12.545,00:10:12.545,P,False
00:10:22.054,00:10:25.057,I,False
00:10:55.054,00:10:57.556,G,False
00:11:14.540,00:11:14.540,P,False
00:11:28.054,00:11:28.054,P,False
00:11:29.555,00:11:29.555,I,False
00:11:44.537,00:11:51.043,P,False
00:11:54.547,00:11:56.048,I,False
00:12:23.542,00:12:23.542,P,False
00:12:52.037,00:13:21.534,I,False
00:13:28.040,00:14:10.549,P,False
00:14:39.044,00:14:42.047,G,False
00:16:03.062,00:16:04.063,P,False
00:17:56.041,00:17:58.544,G,False
00:18:13.058,00:19:42.047,P,False
00:19:47.553,00:19:47.553,P,False
00:20:09.041,00:20:53.051,G,False
00:20:55.554,00:20:59.558,G,False
00:21:48.040,00:21:55.547,G,False
00:21:58.550,00:22:04.556,P,False
00:23:22.033,00:23:25.537,I,False
00:23:28.039,00:24:20.559,P,False
00:24:26.565,00:24:28.033,I,False
00:24:36.041,00:24:36.041,P,False
00:25:39.037,00:25:39.037,P,False
00:26:05.564,00:26:45.036,G,False
00:27:02.554,00:27:02.554,P,False
00:28:09.054,00:28:10.555,F,False
00:28:17.062,00:28:18.063,I,True
00:28:27.038,00:28:27.038,P,False
00:29:09.547,00:29:13.551,G,False
00:30:46.044,00:30:49.547,I,False
00:31:45.536,00:32:42.060,P,False
00:33:04.048,00:33:08.052,G,False
00:33:12.557,00:33:34.045,P,False
00:34:04.042,00:34:04.042,P,False
00:34:15.053,00:34:17.555,I,False
00:34:31.536,00:34:31.536,P,False
00:35:36.033,00:35:44.041,Y,False
00:35:49.547,00:35:49.547,P,False
00:36:28.553,00:36:34.058,G,False
00:36:42.033,00:36:43.534,P,False
00:36:48.039,00:36:49.040,I,False
00:37:05.056,00:37:05.056,P,False
00:37:49.033,00:37:49.033,F,False
00:40:20.050,00:40:28.058,G,False
00:40:41.038,00:40:43.040,I,False
00:41:39.563,00:41:48.539,P,False
00:41:50.541,00:41:54.044,I,False
00:42:01.051,00:42:12.062,P,False
00:42:27.044,00:43:10.054,P,False
00:43:13.557,00:43:19.563,G,False
00:44:34.538,00:44:34.538,I,False
00:46:48.038,00:46:48.038,P,False
00:46:53.544,00:46:53.544,I,False
00:47:05.055,00:47:05.055,G,False
00:47:13.530,00:47:13.530,P,False
00:47:18.035,00:47:20.537,I,False
00:47:22.539,00:47:22.539,P,False
00:47:33.050,00:47:36.053,P,False
00:47:55.539,00:47:55.539,I,False
00:48:24.034,00:48:24.034,P,False
00:49:12.049,00:49:19.056,G,False
00:49:58.061,00:50:08.038,P,False
00:51:16.039,00:51:22.546,P,False
00:52:14.030,00:52:18.034,I,False
00:52:20.036,00:52:23.039,P,False
00:54:08.545,00:54:08.545,F,False
00:54:35.538,00:54:35.538,I,False
00:54:42.045,00:54:42.545,F,True
00:55:32.062,00:55:45.542,G,False
00:55:54.050,00:55:56.553,C,False
00:56:16.539,00:57:06.055,C,False
00:57:07.557,00:57:11.561,C,False
00:57:12.562,00:57:14.531,R,False
00:57:17.534,00:57:25.542,L,False
00:57:27.043,00:57:28.545,G,False
