start,end,type label,modifier
00:00:30.030,00:00:46.012,L,False
00:00:56.022,00:00:58.024,L,False
00:01:02.028,00:01:08.001,P,False
00:01:10.003,00:01:12.005,I,False
00:01:14.007,00:01:40.033,P,False
00:01:42.001,00:01:48.007,I,False
00:01:50.009,00:01:54.013,P,False
00:01:56.015,00:02:00.019,I,False
00:02:02.021,00:02:06.025,P,False
00:02:08.027,00:02:10.029,I,True
00:02:12.031,00:02:14.000,P,True
00:02:16.002,00:02:18.004,I,False
00:02:20.006,00:03:50.029,P,False
00:03:58.004,00:04:08.014,P,False
00:04:10.016,00:04:24.030,I,False
00:04:26.032,00:05:34.000,P,False
00:05:56.022,00:06:06.032,P,False
00:06:08.000,00:06:22.014,I,False
00:06:24.016,00:07:48.000,P,False
00:08:24.003,00:08:32.011,P,False
00:08:34.013,00:08:54.000,I,False
00:08:56.002,00:09:30.002,P,False
00:10:04.003,00:11:26.018,P,False
00:11:54.013,00:12:02.021,P,True
00:12:04.023,00:12:26.011,I,False
00:12:28.013,00:13:54.033,P,False
00:14:02.007,00:14:12.017,P,False
00:14:14.019,00:14:22.027,I,False
00:14:24.029,00:14:30.002,P,False
00:15:10.009,00:15:28.027,P,False
00:15:40.005,00:16:30.022,P,False
00:16:44.003,00:17:18.003,P,False
00:17:52.004,00:18:24.002,P,False
00:18:56.001,00:18:56.001,P,False
00:19:00.005,00:19:00.005,P,False
00:19:04.009,00:19:04.009,P,False
00:19:08.013,00:19:36.008,P,False
00:19:40.012,00:20:02.000,P,True
00:20:04.002,00:20:16.014,I,False
00:20:18.016,00:22:56.007,P,False
00:23:46.024,00:24:30.001,P,False
00:24:40.011,00:24:48.019,P,False
00:26:06.031,00:26:16.007,P,True
00:26:18.009,00:26:22.013,I,False
00:26:24.015,00:26:32.023,P,False
00:27:00.018,00:27:14.032,P,False
00:27:18.003,00:27:58.009,P,False
00:28:26.004,00:30:08.006,P,False
00:30:50.014,00:30:56.020,L,False
