start,end,type label,modifier
00:00:00.000,00:00:32.031,B,False
00:00:34.000,00:00:52.018,S,False
00:00:56.022,00:01:00.026,L,False
00:01:22.015,00:01:26.019,M,False
00:01:28.021,00:01:34.027,I,False
00:01:36.029,00:01:52.011,P,False
00:02:10.029,00:02:16.002,P,False
00:02:18.004,00:02:20.006,I,False
00:02:22.008,00:02:32.018,P,False
00:02:34.020,00:02:50.003,G,False
00:02:52.005,00:03:04.017,P,False
00:03:06.019,00:03:08.021,I,False
00:03:10.023,00:03:34.013,P,False
00:03:36.015,00:03:40.019,F,False
00:03:46.025,00:04:54.027,P,False
00:05:04.003,00:05:22.021,P,False
00:05:24.023,00:05:26.025,I,False
00:05:28.027,00:06:42.001,P,False
00:06:52.011,00:06:58.017,I,False
00:07:00.019,00:07:00.019,P,False
00:07:30.016,00:07:36.022,P,False
00:07:50.002,00:08:04.016,P,False
00:08:30.009,00:08:58.004,P,False
00:09:08.014,00:09:52.024,P,False
00:10:00.032,00:10:14.013,P,False
00:10:34.000,00:11:30.022,P,False
00:12:06.025,00:12:12.031,I,False
00:12:14.033,00:12:48.000,P,False
00:13:04.016,00:13:08.020,I,False
00:13:10.022,00:13:18.030,P,False
00:13:24.003,00:13:46.025,P,False
00:13:58.003,00:14:20.025,P,False
00:14:28.000,00:14:34.006,P,False
00:14:48.020,00:15:10.009,P,False
00:15:18.017,00:16:20.012,P,False
00:16:30.022,00:16:52.011,P,False
00:17:28.013,00:18:04.016,P,False
00:18:12.024,00:19:16.021,P,False
00:19:24.029,00:20:08.006,P,False
00:20:20.018,00:20:38.003,P,False
00:21:18.010,00:21:44.002,P,False
00:21:46.004,00:21:52.010,I,False
00:21:54.012,00:22:44.029,P,False
00:22:50.001,00:23:18.029,P,False
00:23:20.031,00:23:24.002,I,False
00:23:26.004,00:23:46.024,P,False
00:23:54.032,00:24:10.015,P,False
00:24:16.021,00:24:44.015,P,False
00:24:52.023,00:25:16.014,P,False
00:25:36.001,00:25:52.017,P,False
00:25:58.023,00:26:06.031,P,False
00:26:10.001,00:26:12.003,P,False
00:26:50.008,00:27:18.003,P,False
00:27:32.017,00:28:08.019,P,False
00:28:20.031,00:28:22.000,P,False
00:28:30.008,00:28:42.020,R,False
