start,end,type label,modifier
00:00:00.000,00:01:34.010,B,False
00:01:44.003,00:01:56.015,G,False
00:02:00.003,00:02:02.005,O,False
00:02:06.009,00:02:18.004,I,False
00:02:20.006,00:02:28.014,P,False
00:02:30.016,00:02:36.005,N,False
00:02:38.007,00:03:02.015,P,False
00:03:04.000,00:03:04.000,O,False
00:03:06.002,00:03:12.008,M,False
00:03:14.010,00:06:24.000,P,False
00:06:26.002,00:06:30.006,I,False
00:06:32.008,00:08:04.000,P,False
00:08:06.002,00:08:08.004,I,False
00:08:10.006,00:10:42.008,P,False
00:10:44.010,00:10:54.003,I,False
00:10:56.005,00:16:50.009,P,False
00:16:52.011,00:16:58.000,I,False
00:17:00.002,00:24:18.006,P,False
00:24:20.008,00:24:26.014,I,False
00:24:28.016,00:25:42.007,P,False
00:25:44.009,00:25:58.006,I,False
00:26:00.008,00:28:46.007,P,False
00:28:50.011,00:28:54.015,M,False
00:28:58.002,00:29:00.004,C,False
00:29:04.008,00:29:08.012,C,False
00:29:12.000,00:29:16.004,C,False
00:29:20.008,00:29:22.010,C,False
00:29:28.016,00:29:30.001,C,False
00:29:34.005,00:29:36.007,C,False
00:29:40.011,00:29:42.013,C,False
00:29:46.000,00:29:46.000,C,False
00:29:52.006,00:29:52.006,C,False
00:29:58.012,00:30:00.014,C,False
00:30:04.002,00:30:04.002,C,False
00:30:08.006,00:30:10.008,R,False
00:30:12.010,00:30:14.012,O,False
00:30:18.016,00:30:28.009,G,False
