start,end,type label,modifier
00:00:00.000,00:00:14.014,B,False
00:00:42.008,00:00:44.010,B,False
00:00:54.020,00:01:02.028,S,False
00:01:14.007,00:01:14.007,L,False
00:01:18.011,00:01:18.011,L,False
00:01:58.017,00:01:58.017,M,False
00:02:02.021,00:02:10.029,O,False
00:02:14.000,00:02:24.010,O,False
00:02:42.028,00:02:42.028,M,False
00:02:54.007,00:03:54.000,P,False
00:04:00.006,00:04:02.008,P,False
00:04:52.025,00:05:08.007,P,False
00:13:10.022,00:13:30.009,P,False
00:15:02.001,00:15:06.005,P,False
00:15:10.009,00:15:10.009,P,False
00:18:54.032,00:18:58.003,P,False
00:19:30.002,00:19:36.008,P,False
00:22:24.009,00:22:32.017,P,False
00:26:36.027,00:26:40.031,P,False
00:26:44.002,00:27:20.005,C,False
00:27:22.007,00:27:22.007,M,False
00:27:24.009,00:27:26.011,R,False
00:27:32.017,00:27:36.021,M,False
00:27:52.003,00:27:54.005,P,False
00:28:40.018,00:28:50.028,M,False
00:29:38.009,00:29:46.017,L,False
