start,end,type label,modifier
00:00:50.517,00:01:01.061,S,True
00:01:09.002,00:01:12.005,O,False
00:01:36.029,00:01:36.029,F,False
00:01:48.541,00:01:50.010,P,False
00:02:23.043,00:02:24.044,I,False
00:03:36.549,00:03:59.506,E,False
00:04:02.509,00:04:13.053,P,False
00:04:59.032,00:05:03.003,M,False
00:05:18.018,00:05:19.019,M,False
00:05:22.555,00:05:26.026,L,False
00:05:44.511,00:05:55.522,P,True
00:06:49.542,00:07:00.553,F,False
00:07:01.554,00:07:01.554,P,False
00:07:14.034,00:07:14.034,P,False
00:08:10.023,00:08:25.005,F,False
00:08:43.023,00:08:43.023,P,False
00:09:10.517,00:09:33.540,F,False
00:09:47.554,00:09:47.554,P,False
00:09:57.030,00:09:57.030,F,False
00:10:14.547,00:10:15.548,F,False
00:10:25.025,00:10:26.026,G,False
00:12:15.035,00:12:20.040,G,False
00:12:55.542,00:14:33.540,P,False
00:15:34.501,00:15:48.515,P,False
00:17:16.503,00:17:17.504,E,False
00:17:37.524,00:17:40.060,F,False
00:18:17.030,00:18:19.032,I,False
00:18:21.001,00:18:23.003,P,False
00:19:08.515,00:19:15.055,P,False
00:19:38.011,00:19:38.011,P,False
00:19:59.566,00:20:04.537,G,False
00:21:59.552,00:22:01.021,G,False
00:22:13.033,00:22:23.043,F,False
00:23:16.029,00:23:18.031,P,True
00:23:59.506,00:25:34.501,G,False
00:25:36.036,00:25:43.043,L,False
00:25:47.047,00:26:04.531,P,True
00:27:06.026,00:27:08.028,G,False
00:27:14.034,00:27:19.039,Y,False
00:27:26.513,00:27:30.050,F,False
00:27:32.519,00:27:39.526,Y,False
00:28:20.533,00:28:22.002,F,False
00:28:36.016,00:28:39.019,T,False
00:29:23.530,00:29:25.065,G,False
00:29:49.556,00:29:52.025,F,False
00:30:17.550,00:30:55.522,G,False
00:31:21.548,00:31:21.548,G,False
00:31:24.017,00:31:25.018,F,False
00:32:20.507,00:32:22.042,T,False
00:32:25.512,00:32:35.055,P,False
00:32:51.004,00:32:58.545,G,True
00:33:03.550,00:33:23.003,F,False
00:34:58.031,00:35:09.542,P,False
00:35:58.058,00:35:58.058,G,False
00:36:55.548,00:37:00.020,P,False
00:38:16.563,00:38:16.563,F,False
00:38:36.549,00:38:38.018,F,False
00:40:07.540,00:40:47.047,E,False
00:42:03.556,00:42:06.026,P,False
00:42:22.042,00:42:22.042,P,False
00:42:23.043,00:42:35.522,E,False
00:43:04.017,00:46:11.538,P,False
00:47:06.026,00:47:06.559,P,True
00:47:24.511,00:47:31.518,F,False
00:47:46.533,00:47:50.537,F,False
00:48:24.004,00:48:25.538,F,False
00:48:28.008,00:48:28.008,E,False
00:49:53.560,00:49:54.561,F,False
00:50:46.513,00:50:50.517,P,False
00:50:57.524,00:51:24.017,E,False
00:51:34.027,00:51:34.027,G,False
00:51:49.009,00:51:49.542,P,False
00:51:51.544,00:52:10.563,G,False
00:52:30.050,00:52:30.050,P,False
00:55:26.559,00:55:26.559,P,False
00:55:30.030,00:56:01.061,C,False
00:56:02.529,00:56:07.534,C,False
00:56:09.536,00:56:23.550,C,False
00:56:24.017,00:56:28.555,R,False
00:56:30.023,00:56:33.560,C,False
00:56:38.031,00:56:40.533,L,True
00:56:45.538,00:56:47.540,G,False
