start,end,type label,modifier
00:01:21.548,00:01:23.550,M,False
00:01:25.018,00:01:26.019,O,False
00:01:28.555,00:01:31.024,L,False
00:01:34.561,00:01:45.538,T,False
00:01:48.541,00:02:08.561,E,False
00:02:09.029,00:02:13.500,T,False
00:02:14.501,00:02:14.501,E,False
00:02:17.037,00:02:17.037,T,False
00:02:18.038,00:02:20.507,M,True
00:02:21.041,00:02:23.510,L,False
00:02:33.520,00:02:41.528,L,False
00:02:44.531,00:02:49.002,G,False
00:02:57.544,00:03:03.016,P,False
00:03:33.013,00:03:33.546,G,False
00:03:51.564,00:03:51.564,P,False
00:04:12.519,00:04:12.519,F,False
00:04:51.558,00:04:53.026,F,False
00:04:59.566,00:05:03.003,I,False
00:05:10.543,00:05:29.029,G,False
00:05:32.032,00:05:32.032,F,False
00:06:19.546,00:06:19.546,T,False
00:06:56.549,00:06:57.550,P,False
00:07:22.509,00:07:22.509,F,False
00:07:32.519,00:07:57.544,F,False
00:08:44.557,00:08:45.558,I,False
00:10:49.516,00:10:49.516,P,False
00:11:14.007,00:11:27.554,G,False
00:13:01.014,00:13:01.014,F,False
00:13:31.011,00:13:31.011,I,False
00:13:57.037,00:14:00.507,Y,False
00:14:28.535,00:14:34.541,F,False
00:14:37.544,00:14:37.544,P,False
00:14:45.552,00:14:45.552,F,False
00:14:55.562,00:14:59.566,F,False
00:15:11.011,00:15:11.011,F,False
00:15:28.561,00:15:28.561,P,False
00:16:04.064,00:16:04.064,F,False
00:17:35.522,00:18:25.538,F,False
00:19:53.026,00:20:01.534,F,False
00:20:25.025,00:20:27.560,P,False
00:21:58.018,00:22:01.021,F,False
00:22:13.500,00:23:17.564,P,False
00:23:19.566,00:23:26.006,Y,False
00:23:56.036,00:24:55.562,P,False
00:25:37.037,00:25:44.044,G,False
00:26:30.023,00:26:34.561,P,False
00:27:13.033,00:28:20.033,P,False
00:28:32.545,00:29:16.523,F,False
00:30:33.500,00:30:34.034,F,True
00:30:36.503,00:30:41.508,I,False
00:30:54.521,00:30:55.522,F,False
00:31:25.552,00:31:50.010,P,False
00:32:32.052,00:32:32.052,F,False
00:33:22.535,00:33:22.535,P,True
00:33:42.555,00:33:43.023,G,False
00:33:44.024,00:33:48.028,M,False
00:34:09.049,00:34:14.054,G,False
00:34:16.523,00:34:25.065,F,False
00:34:34.007,00:34:34.007,E,False
00:34:47.020,00:34:54.027,G,False
00:35:44.044,00:35:45.045,F,False
00:37:03.556,00:37:04.024,G,True
00:37:56.009,00:38:07.020,M,False
00:38:24.537,00:38:39.019,P,False
00:38:56.036,00:38:59.506,G,False
00:44:41.014,00:44:42.015,I,False
00:45:44.044,00:45:44.044,I,False
00:46:12.539,00:46:12.539,P,False
00:47:47.534,00:47:53.540,Y,False
00:48:09.022,00:48:09.022,P,False
00:51:33.560,00:51:33.560,P,False
00:51:59.552,00:51:59.552,I,True
00:52:42.529,00:52:52.005,M,False
00:52:54.007,00:52:54.007,T,False
00:52:59.546,00:53:25.538,E,False
00:53:41.554,00:53:45.558,G,False
00:53:59.039,00:54:00.507,P,True
00:54:02.042,00:54:08.515,I,False
00:54:10.517,00:55:31.031,P,False
00:55:37.037,00:55:39.506,N,False
00:55:46.046,00:55:51.051,G,False
00:55:54.054,00:55:56.056,I,False
00:56:28.555,00:57:24.511,C,False
00:57:25.045,00:57:26.513,R,False
00:57:28.515,00:57:30.050,M,False
00:57:33.520,00:57:33.520,L,False
00:57:45.065,00:57:52.539,L,False
00:57:55.542,00:57:59.546,G,False
00:58:04.017,00:58:05.552,L,False
