start,end,type label,modifier
00:00:00.000,00:00:44.010,B,False
00:00:46.012,00:00:54.003,S,False
00:01:16.009,00:01:24.000,L,False
00:01:42.001,00:01:44.003,M,False
00:01:50.009,00:01:54.013,F,False
00:01:58.001,00:02:16.002,P,False
00:02:18.004,00:02:36.005,I,False
00:02:38.007,00:02:58.011,P,False
00:03:02.015,00:04:08.014,P,False
00:04:38.011,00:05:40.006,P,False
00:05:42.008,00:05:58.007,I,False
00:06:00.009,00:07:12.014,P,False
00:07:22.008,00:10:32.014,P,False
00:10:38.004,00:13:36.015,P,False
00:14:04.009,00:14:20.009,P,False
00:14:22.011,00:14:40.012,I,False
00:14:42.014,00:15:32.014,P,False
00:17:06.008,00:17:06.008,P,False
00:17:14.016,00:18:06.001,P,True
00:18:08.003,00:18:14.009,I,False
00:18:16.011,00:18:18.013,P,False
00:19:04.009,00:20:32.014,P,False
00:20:38.003,00:21:08.000,P,False
00:21:20.012,00:22:56.007,P,False
00:23:30.008,00:25:26.007,P,False
00:25:28.009,00:25:46.011,I,False
00:25:48.013,00:26:32.007,P,False
00:26:56.014,00:28:22.000,P,False
00:28:46.007,00:28:56.000,P,False
00:28:58.002,00:29:12.000,M,False
00:29:14.002,00:29:14.002,F,False
00:29:16.004,00:29:50.004,C,False
00:29:52.006,00:29:56.010,R,True
00:29:58.012,00:30:04.002,L,False
