start,end,type label,modifier
00:00:00.000,00:00:02.002,B,False
00:00:54.020,00:00:58.024,B,False
00:01:00.026,00:01:08.001,S,False
00:01:26.019,00:01:44.003,L,False
00:01:48.007,00:01:48.007,O,False
00:01:50.009,00:01:52.011,M,False
00:01:56.015,00:02:02.021,G,False
00:02:20.006,00:02:20.006,P,False
00:02:26.012,00:02:26.012,P,False
00:02:36.022,00:02:38.024,P,False
00:03:04.017,00:03:06.019,M,False
00:03:12.025,00:03:14.027,Y,False
00:03:24.003,00:03:28.007,Y,False
00:05:26.025,00:05:34.000,P,False
00:05:40.006,00:05:40.006,P,False
00:05:44.010,00:05:44.010,P,False
00:05:46.012,00:05:50.016,I,False
00:05:52.018,00:06:02.028,P,False
00:06:06.032,00:06:08.000,Y,False
00:08:26.005,00:08:28.007,I,False
00:08:30.009,00:08:34.013,P,False
00:08:38.017,00:08:38.017,N,False
00:08:40.019,00:08:40.019,Y,False
00:08:42.021,00:08:42.021,F,False
00:09:52.024,00:09:52.024,P,False
00:09:54.026,00:09:56.028,I,False
00:09:58.030,00:10:00.032,P,False
00:10:04.003,00:10:14.013,P,False
00:10:26.025,00:10:28.027,Y,False
00:11:20.012,00:11:20.012,P,False
00:11:22.014,00:11:24.016,I,False
00:11:26.018,00:11:44.003,P,False
00:12:58.010,00:13:00.012,P,False
00:14:14.019,00:14:14.019,P,False
00:14:16.021,00:14:18.023,I,False
00:14:20.025,00:14:22.027,P,False
00:14:24.029,00:14:26.031,I,False
00:14:28.000,00:14:48.020,P,False
00:14:50.022,00:14:52.024,Y,False
00:15:04.003,00:15:16.015,P,False
00:15:26.025,00:15:28.027,P,False
00:15:42.007,00:16:00.025,P,False
00:19:00.005,00:19:08.013,P,False
00:19:18.023,00:19:22.027,P,False
00:20:24.022,00:20:24.022,F,False
00:20:36.001,00:20:36.001,I,False
00:20:38.003,00:20:38.003,O,False
00:20:42.007,00:20:46.011,P,False
00:20:54.019,00:20:54.019,F,False
00:22:22.007,00:22:24.009,P,False
00:22:40.025,00:22:44.029,F,False
00:22:50.001,00:22:52.003,Y,False
00:22:56.007,00:22:58.009,P,False
00:23:08.019,00:23:10.021,P,False
00:23:14.025,00:23:38.016,P,False
00:23:50.028,00:24:04.009,P,False
00:24:22.027,00:24:24.029,P,False
00:24:26.031,00:24:30.001,I,False
00:24:32.003,00:25:08.006,P,False
00:26:10.001,00:26:12.003,P,False
00:26:16.007,00:26:16.007,P,False
00:26:18.009,00:26:20.011,Y,False
00:26:24.015,00:26:24.015,F,False
00:26:26.017,00:26:28.019,Y,False
00:26:30.021,00:26:32.023,F,False
00:26:42.000,00:26:46.004,Y,False
00:26:48.006,00:26:48.006,P,False
00:26:52.010,00:26:52.010,P,False
00:26:56.014,00:26:56.014,Y,False
00:27:08.026,00:27:08.026,Y,False
00:27:20.005,00:27:22.007,Y,False
00:27:34.019,00:27:34.019,P,False
00:27:36.021,00:27:38.023,I,False
00:27:56.007,00:28:02.013,P,False
00:28:06.017,00:28:10.021,Y,False
00:28:42.020,00:28:42.020,P,False
00:28:44.022,00:28:46.024,I,False
00:28:48.026,00:28:50.028,P,False
00:28:54.032,00:28:58.002,P,False
00:29:00.004,00:29:00.004,Y,False
00:29:02.006,00:29:02.006,N,False
00:29:04.008,00:29:04.008,P,False
00:29:12.016,00:29:14.018,F,False
00:29:24.028,00:29:28.032,Y,False
00:29:32.003,00:29:40.011,P,False
00:29:44.015,00:29:46.017,Y,False
00:29:58.029,00:30:04.002,P,False
00:30:14.012,00:30:26.024,P,False
00:30:42.006,00:30:42.006,Y,False
00:31:12.003,00:31:14.005,F,False
00:31:20.011,00:31:22.013,Y,False
00:31:24.015,00:31:24.015,P,False
00:31:40.031,00:31:42.000,P,True
00:31:44.002,00:31:48.006,I,False
00:31:50.008,00:32:02.020,P,False
00:32:06.024,00:32:08.026,Y,False
00:32:16.000,00:32:18.002,P,False
00:32:30.014,00:32:36.020,F,False
00:32:38.022,00:32:56.007,P,False
00:33:04.015,00:33:16.027,P,False
00:33:34.012,00:33:36.014,Y,False
00:36:38.029,00:36:42.033,Y,False
00:36:56.013,00:36:56.013,P,False
00:37:04.021,00:37:06.023,Y,False
00:37:10.027,00:37:34.018,P,False
00:38:40.017,00:38:42.019,Y,False
00:38:44.021,00:38:46.023,F,False
00:38:58.002,00:39:00.004,P,False
00:39:06.010,00:39:12.016,P,False
00:39:18.022,00:39:18.022,P,False
00:39:20.024,00:39:22.026,I,False
00:39:24.028,00:39:34.004,P,False
00:39:40.010,00:40:02.032,P,False
00:40:38.002,00:40:38.002,F,False
00:41:02.026,00:41:04.028,F,False
00:41:24.014,00:41:26.016,F,False
00:41:30.020,00:41:30.020,F,False
00:41:46.003,00:41:58.015,F,False
00:42:02.019,00:42:08.025,T,False
00:42:12.029,00:42:14.031,T,False
