start,end,type label,modifier
00:01:07.534,00:01:11.538,O,False
00:01:43.003,00:01:43.003,M,False
00:01:58.018,00:01:58.018,L,False
00:02:04.024,00:02:10.563,L,False
00:02:49.002,00:02:52.539,F,False
00:05:58.058,00:05:58.058,P,False
00:08:23.536,00:20:12.012,I,False
00:23:44.557,00:26:01.528,P,False
00:26:55.548,00:27:48.001,C,False
00:27:50.537,00:27:52.005,R,False
00:27:59.012,00:28:04.017,L,False
00:28:14.027,00:28:17.564,L,True
00:28:19.566,00:28:30.543,G,False
00:28:37.017,00:28:37.017,L,False
