start,end,type label,modifier
00:01:19.546,00:01:20.013,L,False
00:01:28.555,00:01:32.559,P,False
00:01:38.565,00:01:38.565,P,True
00:01:39.032,00:01:40.533,M,False
00:01:45.538,00:02:00.053,P,False
00:02:59.546,00:03:03.016,P,False
00:03:28.541,00:03:32.545,P,False
00:03:37.050,00:03:55.535,P,False
00:03:57.537,00:03:58.037,E,False
00:04:05.044,00:04:07.547,P,False
00:04:27.000,00:04:37.010,P,False
00:04:47.020,00:04:47.020,F,False
00:05:05.538,00:05:16.049,P,False
00:05:32.065,00:05:37.036,F,False
00:05:46.045,00:05:47.046,E,False
00:05:49.048,00:05:56.055,P,False
00:06:46.539,00:06:48.541,T,False
00:07:07.059,00:07:07.059,G,False
00:07:11.564,00:07:15.034,P,False
00:08:31.043,00:09:10.049,P,False
00:09:20.059,00:09:20.059,P,False
00:09:25.565,00:09:25.565,F,False
00:09:27.533,00:09:31.037,E,False
00:09:41.047,00:09:43.049,F,False
00:09:56.562,00:09:56.562,P,False
00:10:01.033,00:11:15.041,F,False
00:11:57.550,00:12:02.555,P,False
00:12:22.541,00:12:34.053,P,False
00:13:28.541,00:13:40.553,P,False
00:15:12.044,00:15:14.046,P,False
00:16:03.562,00:16:03.562,P,False
