start,end,type label,modifier
00:00:04.537,00:00:04.537,B,False
00:01:02.529,00:01:18.545,S,True
00:01:22.549,00:01:38.031,L,False
00:01:40.533,00:01:49.542,O,False
00:02:48.001,00:02:54.007,P,True
00:03:18.031,00:03:32.045,M,True
00:03:33.046,00:03:35.048,Y,False
00:03:50.063,00:03:50.063,P,False
00:04:01.541,00:04:01.541,F,False
00:04:55.561,00:05:00.033,I,False
00:05:06.039,00:05:16.049,P,False
00:06:08.034,00:06:08.034,I,False
00:07:03.055,00:08:06.052,P,False
00:10:09.542,00:10:10.543,P,False
00:10:19.552,00:10:27.560,P,False
00:12:00.052,00:12:15.034,P,False
00:12:20.039,00:12:21.540,F,False
00:12:40.559,00:15:54.553,P,False
00:16:31.056,00:16:32.558,F,False
00:17:10.562,00:17:10.562,P,False
00:17:48.033,00:17:48.033,P,False
00:18:34.546,00:18:34.546,P,False
00:19:13.552,00:19:13.552,P,False
00:19:52.057,00:19:52.057,F,False
00:20:34.032,00:20:34.032,P,False
00:20:48.547,00:20:48.547,P,False
00:21:23.548,00:21:24.549,P,False
00:22:04.556,00:22:15.534,P,False
00:23:37.549,00:23:53.532,P,False
00:24:10.048,00:24:10.048,F,False
00:26:55.046,00:27:23.541,P,False
00:28:11.056,00:28:11.556,M,False
00:28:17.062,00:28:17.062,C,False
00:28:24.035,00:28:25.537,C,False
00:28:28.540,00:28:28.540,C,False
00:28:37.048,00:29:11.049,C,False
00:29:15.553,00:29:15.553,R,False
00:29:18.556,00:29:30.034,L,False
00:29:42.547,00:29:57.061,G,False
