start,end,type label,modifier
00:00:02.002,00:00:50.016,B,False
00:00:52.018,00:01:00.026,S,False
00:01:18.011,00:01:20.013,L,False
00:02:04.023,00:02:04.023,F,False
00:03:30.009,00:03:38.017,M,False
00:03:42.021,00:04:08.014,P,False
00:04:32.005,00:04:34.007,Y,False
00:04:48.021,00:04:56.029,F,False
00:05:18.017,00:05:26.025,F,False
00:05:42.008,00:05:44.010,P,False
00:06:10.002,00:06:12.004,F,False
00:06:42.001,00:06:52.011,P,False
00:06:54.013,00:06:56.015,I,False
00:06:58.017,00:07:12.031,P,False
00:07:24.010,00:07:30.016,P,False
00:07:38.024,00:07:38.024,P,False
00:07:46.032,00:07:50.002,F,False
00:07:52.004,00:08:12.024,P,False
00:08:18.030,00:08:18.030,P,False
00:08:20.032,00:08:24.003,I,False
00:08:26.005,00:08:50.029,P,False
00:08:54.000,00:09:00.006,P,False
00:09:06.012,00:09:08.014,F,False
00:09:10.016,00:09:24.030,P,False
00:09:44.016,00:09:44.016,P,False
00:09:46.018,00:09:50.022,I,False
00:09:52.024,00:09:52.024,P,False
00:10:48.014,00:11:04.030,P,False
00:11:28.020,00:11:34.026,P,False
00:11:48.007,00:11:50.009,F,False
00:11:54.013,00:11:58.017,F,True
00:12:00.019,00:12:00.019,P,True
00:12:02.021,00:12:06.025,I,False
00:12:08.027,00:12:14.033,P,False
00:12:18.003,00:12:24.009,P,False
00:12:36.021,00:12:36.021,P,False
00:12:46.031,00:12:46.031,P,False
00:13:24.003,00:13:24.003,P,False
00:13:26.005,00:13:28.007,I,True
00:13:30.009,00:13:46.025,P,False
00:14:42.014,00:15:10.009,P,False
00:16:14.006,00:17:02.021,P,False
00:17:20.005,00:17:38.023,P,False
00:17:56.008,00:18:00.012,P,False
00:18:02.014,00:18:04.016,I,True
00:18:06.018,00:19:04.009,P,False
00:19:16.021,00:20:10.008,P,False
00:20:12.010,00:20:16.014,F,False
00:20:22.020,00:20:34.032,P,False
00:20:44.009,00:20:50.015,F,False
00:20:52.017,00:21:08.000,P,False
00:21:18.010,00:21:20.012,P,False
00:21:22.014,00:21:24.016,I,False
00:21:26.018,00:21:42.000,P,False
00:21:50.008,00:23:02.013,P,False
00:23:06.017,00:23:22.000,P,False
00:23:28.006,00:24:10.015,P,False
00:24:14.019,00:24:18.023,P,False
00:24:24.029,00:24:28.033,P,False
00:25:10.008,00:25:14.012,F,False
00:25:16.014,00:25:16.014,P,False
00:25:18.016,00:25:20.018,I,True
00:25:22.020,00:25:30.028,P,False
00:25:32.030,00:25:36.001,F,False
00:25:54.019,00:25:58.023,F,False
00:26:00.025,00:26:04.029,P,False
00:26:06.031,00:26:10.001,I,False
00:26:12.003,00:26:36.027,P,False
00:26:52.010,00:26:52.010,P,False
00:26:54.012,00:26:58.016,I,False
00:27:00.018,00:27:04.022,P,False
00:27:46.031,00:29:00.004,P,False
00:29:02.006,00:29:16.020,G,False
00:29:22.026,00:29:54.025,C,False
00:29:58.029,00:30:00.031,R,False
