start,end,type label,modifier
00:00:52.519,00:00:53.053,W,False
00:00:55.522,00:01:03.530,O,False
00:01:05.065,00:01:15.542,L,False
00:01:16.009,00:01:26.553,O,False
00:01:31.024,00:02:21.041,M,False
00:03:16.029,00:03:16.563,I,False
00:08:18.031,00:09:16.056,I,False
00:10:16.549,00:10:59.059,P,False
00:11:07.000,00:11:12.005,I,False
00:14:57.564,00:14:57.564,M,False
00:15:34.034,00:15:39.039,I,False
00:18:36.016,00:19:44.551,P,False
00:22:20.507,00:23:01.548,P,False
00:26:52.012,00:27:33.053,C,False
00:27:37.057,00:27:40.060,L,False
00:27:47.000,00:28:09.022,G,True
00:28:13.026,00:28:14.561,L,False
