start,end,type label,modifier
00:00:00.000,00:00:38.004,B,False
00:00:50.016,00:01:04.030,S,False
00:01:10.003,00:01:12.005,O,False
00:01:14.007,00:02:14.000,P,False
00:02:16.002,00:02:36.022,M,True
00:02:38.024,00:03:58.004,P,True
00:04:00.006,00:04:02.008,I,False
00:04:04.010,00:04:56.029,P,True
00:04:58.031,00:05:00.000,I,False
00:05:02.002,00:06:36.029,P,False
00:06:38.031,00:06:40.000,I,False
00:06:42.002,00:07:10.030,P,False
00:07:32.018,00:07:48.001,P,False
00:07:50.003,00:07:50.003,I,True
00:07:52.005,00:08:36.016,P,False
00:08:38.018,00:08:38.018,I,True
00:08:40.020,00:09:44.017,P,False
00:09:46.019,00:09:48.021,I,False
00:09:50.023,00:11:16.009,P,False
00:11:18.011,00:11:20.013,I,False
00:11:22.015,00:12:16.002,P,False
00:12:18.004,00:12:20.006,I,False
00:12:22.008,00:13:28.008,P,False
00:13:30.010,00:13:30.010,I,True
00:13:32.012,00:14:12.018,P,False
00:14:14.020,00:14:16.022,I,False
00:14:18.024,00:14:46.019,P,False
00:15:02.002,00:15:08.008,P,True
00:15:10.010,00:15:12.012,I,False
00:15:14.014,00:16:10.003,P,False
00:16:12.005,00:16:14.007,I,False
00:16:16.009,00:17:08.028,P,True
00:17:10.030,00:17:12.032,I,False
00:17:14.000,00:19:02.008,P,False
00:19:10.016,00:19:28.001,P,False
00:19:30.003,00:19:32.005,I,False
00:19:34.007,00:20:38.004,P,False
00:20:40.006,00:20:56.022,F,False
00:21:06.032,00:21:18.011,P,False
00:21:20.013,00:21:22.015,I,False
00:21:24.017,00:22:42.028,P,False
00:22:44.030,00:22:46.032,I,False
00:22:48.001,00:24:00.006,P,False
00:24:02.008,00:24:04.010,I,False
00:24:06.012,00:25:48.014,P,True
00:25:50.016,00:25:52.018,I,False
00:25:54.020,00:27:28.014,P,True
00:27:30.016,00:28:24.004,C,False
00:28:26.006,00:28:26.006,R,False
00:28:28.008,00:28:28.008,G,False
00:28:30.010,00:28:38.018,L,False
00:28:42.022,00:28:54.000,G,False
00:28:58.004,00:29:04.010,L,False
