"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-29-82k6dv0r_01631830_00000000_00000033.jpg",true,"B","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00008509_00008508.jpg",true,"S","G",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00010510_00010510.jpg",true,"S","G",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00019519_00019519.jpg",true,"S","G",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00032032_00032031.jpg",true,"L","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00075008_00075008.jpg",true,"Y","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00114014_00114013.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00148015_00148014.jpg",true,"G","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00185269_00185285.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00226527_00226526.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00276510_00276509.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00289523_00289522.jpg",true,"E","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00301001_00301000.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00320521_00320520.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00340507_00340506.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00394011_00394026.jpg",true,"P","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00444011_00444010.jpg",true,"I","",true,"",""
"cpb-aacip-29-82k6dv0r_01631830_00468502_00468501.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00477511_00477510.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00496029_00496028.jpg",true,"G","",true,"",""
"cpb-aacip-29-82k6dv0r_01631830_00497272_00497263.jpg",true,"G","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00499758_00499765.jpg",true,"G","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00516016_00516015.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00524024_00524023.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00559526_00559525.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00614765_00614780.jpg",true,"","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00680514_00680513.jpg",true,"F","",true,"",""
"cpb-aacip-29-82k6dv0r_01631830_00703003_00703002.jpg",true,"I","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00748015_00748013.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00763530_00763529.jpg",true,"G","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00807257_00807273.jpg",true,"","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00851018_00851016.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00897030_00897029.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00905005_00905004.jpg",true,"F","",false,"",""
"cpb-aacip-29-82k6dv0r_01631830_00949516_00949515.jpg",true,"I","",false,"",""
