start	end	alignment-start	alignment-end
00:02:05.570	00:02:08.570	2	76
00:02:08.580	00:02:12.390	77	142
00:02:12.400	00:02:16.540	143	205
00:02:16.550	00:02:19.830	206	257
00:02:19.840	00:02:24.510	258	334
00:02:24.520	00:03:05.250	335	414
00:03:05.260	00:03:09.290	415	478
00:03:09.300	00:03:13.930	479	535
00:03:13.940	00:03:17.660	536	607
00:03:17.670	00:03:21.300	608	674
00:03:21.310	00:03:25.890	675	753
00:03:25.900	00:03:30.030	754	808
00:03:30.040	00:03:33.780	809	880
00:03:33.790	00:03:36.460	881	934
00:03:36.470	00:03:41.000	935	1017
00:03:41.010	00:03:43.410	1018	1057
00:03:43.420	00:03:46.330	1058	1106
00:03:46.340	00:03:51.070	1107	1157
00:03:51.080	00:03:54.770	1158	1200
00:03:54.780	00:03:59.290	1201	1255
00:03:59.300	00:04:01.260	1256	1298
00:04:01.270	00:04:03.810	1299	1347
00:04:03.820	00:04:06.760	1348	1393
00:04:06.770	00:04:10.450	1394	1462
00:04:10.460	00:04:13.090	1463	1516
00:04:13.100	00:04:16.090	1517	1573
00:04:16.100	00:04:19.660	1574	1637
00:04:19.670	00:04:23.850	1638	1708
00:04:23.860	00:04:27.020	1709	1765
00:04:27.030	00:04:30.790	1766	1823
00:04:30.800	00:04:34.410	1824	1891
00:04:34.420	00:04:38.400	1892	1962
00:04:38.410	00:04:41.380	1963	2016
00:04:41.390	00:04:46.620	2017	2094
00:04:46.630	00:04:50.070	2095	2153
00:04:50.080	00:04:53.800	2154	2221
00:04:53.810	00:04:57.220	2222	2277
00:04:57.230	00:05:01.780	2278	2353
00:05:01.790	00:05:06.040	2354	2430
00:05:06.050	00:05:10.070	2431	2498
00:05:10.080	00:05:14.280	2499	2564
00:05:14.290	00:05:17.130	2565	2620
00:05:17.140	00:05:20.940	2621	2683
00:05:20.950	00:05:24.010	2684	2739
00:05:24.020	00:05:26.940	2740	2793
00:05:26.950	00:05:30.720	2794	2848
00:05:30.730	00:05:33.580	2849	2915
00:05:33.590	00:05:38.180	2916	2970
00:05:38.190	00:05:42.060	2971	3033
00:05:42.070	00:05:45.780	3034	3087
00:05:45.790	00:05:49.690	3088	3149
00:05:49.700	00:05:52.550	3150	3210
00:05:52.560	00:05:55.960	3211	3264
00:05:55.970	00:05:58.690	3265	3313
00:05:58.700	00:06:02.830	3314	3367
00:06:02.840	00:06:14.320	3368	3441
00:06:14.330	00:06:26.150	3442	3494
00:06:26.160	00:06:37.310	3495	3539
00:06:37.320	00:06:41.900	3540	3617
00:06:41.910	00:06:45.700	3618	3676
00:06:45.710	00:06:48.970	3677	3730
00:06:48.980	00:06:52.830	3731	3805
00:06:52.840	00:06:56.850	3806	3865
00:06:56.860	00:07:00.510	3866	3929
00:07:00.520	00:07:03.720	3930	3989
00:07:03.730	00:07:06.920	3990	4054
00:07:06.930	00:07:09.990	4055	4112
00:07:10.000	00:07:14.070	4113	4178
00:07:14.080	00:07:16.990	4179	4232
00:07:17.000	00:07:21.300	4233	4290
00:07:21.310	00:07:24.660	4291	4347
00:07:24.670	00:07:26.620	4348	4400
00:07:26.630	00:07:29.530	4401	4450
00:07:29.540	00:07:34.180	4451	4516
00:07:34.190	00:07:47.020	4517	4625
00:07:47.030	00:07:51.450	4626	4693
00:07:51.460	00:07:55.670	4694	4760
00:07:55.680	00:08:00.020	4761	4891
00:08:00.030	00:08:06.460	4892	4964
00:08:06.470	00:08:12.460	4965	5014
00:08:12.470	00:08:17.400	5015	5074
00:08:17.410	00:08:20.810	5075	5135
00:08:20.820	00:08:25.130	5136	5210
00:08:25.140	00:08:31.220	5211	5265
00:08:31.230	00:08:34.700	5266	5331
00:08:34.710	00:08:38.390	5332	5396
00:08:38.400	00:08:43.100	5397	5472
00:08:43.110	00:08:47.250	5473	5536
00:08:47.260	00:08:52.940	5537	5609
00:08:52.950	00:08:55.790	5610	5664
00:08:55.800	00:08:59.510	5665	5723
00:08:59.520	00:09:02.500	5724	5782
00:09:02.510	00:09:06.770	5783	5850
00:09:06.780	00:09:09.760	5851	5916
00:09:09.770	00:09:13.420	5917	5987
00:09:13.430	00:09:19.940	5988	6072
00:09:19.950	00:09:25.230	6073	6127
00:09:25.240	00:09:28.740	6128	6176
00:09:28.750	00:09:34.380	6177	6231
00:09:34.390	00:09:38.680	6232	6300
00:09:38.690	00:09:42.090	6303	6360
00:09:42.100	00:09:45.860	6361	6421
00:09:45.870	00:09:53.030	6422	6482
00:09:53.040	00:09:56.520	6483	6541
00:09:56.530	00:10:00.710	6542	6586
00:10:00.720	00:10:03.770	6587	6642
00:10:03.780	00:10:07.620	6643	6688
00:10:07.630	00:10:12.290	6689	6750
00:10:12.300	00:10:14.730	6751	6805
00:10:14.740	00:10:21.120	6806	6886
00:10:21.130	00:10:24.080	6887	6956
00:10:24.090	00:10:27.380	6957	7010
00:10:27.390	00:10:30.900	7011	7080
00:10:30.910	00:10:34.810	7081	7149
00:10:34.820	00:10:37.680	7150	7207
00:10:37.690	00:10:41.820	7208	7280
00:10:41.830	00:10:47.780	7281	7354
00:10:47.790	00:10:50.200	7355	7419
00:10:50.210	00:10:52.360	7420	7475
00:10:52.370	00:10:56.020	7476	7572
00:10:56.030	00:10:58.740	7573	7624
00:10:58.750	00:11:02.860	7625	7697
00:11:02.870	00:11:06.720	7698	7749
