"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-83-30bvqjmg_01538904_00003003_00003003.jpg",true,"B","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00005506_00005505.jpg",true,"S","G",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00007507_00007507.jpg",true,"S","G",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00012512_00012512.jpg",true,"S","G",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00038005_00038004.jpg",true,"M","",true,"",""
"cpb-aacip-83-30bvqjmg_01538904_00039131_00039139.jpg",true,"M","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00041383_00041374.jpg",true,"M","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00044511_00044511.jpg",true,"O","",true,"",""
"cpb-aacip-83-30bvqjmg_01538904_00080414_00080413.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00145212_00145211.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00210010_00210009.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00274808_00274807.jpg",true,"P","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00339606_00339605.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00381014_00381013.jpg",true,"F","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00424419_00424424.jpg",true,"P","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00487205_00487220.jpg",true,"E","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00549991_00549982.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00612777_00612778.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00675563_00675574.jpg",true,"F","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00738349_00738337.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00801135_00801133.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00832533_00832531.jpg",true,"F","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00874669_00874673.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_00952001_00952017.jpg",true,"P","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01029333_01029328.jpg",true,"E","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01068502_01068500.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01123023_01123021.jpg",true,"E","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01159175_01159191.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01225474_01225490.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01291773_01291790.jpg",true,"P","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01358072_01358090.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01424371_01424356.jpg",true,"","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01460027_01460025.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01492834_01492824.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01495028_01495026.jpg",true,"C","",true,"",""
"cpb-aacip-83-30bvqjmg_01538904_01496454_01496461.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01500074_01500065.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01503694_01503702.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01508425_01508440.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01511011_01511009.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01511261_01511276.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01514097_01514112.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01518518_01518517.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01521021_01521019.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01521521_01521520.jpg",true,"C","",false,"",""
"cpb-aacip-83-30bvqjmg_01538904_01524524_01524523.jpg",true,"C","",false,"",""
