"filename","seen","type label","subtype label","modifier","transcript","note"
"cpb-aacip-259-5717pw8g_01868433_00000000.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00002001.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00004003.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00006006.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00008007.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00010010.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00012012.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00014014.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00016015.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00018018.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00020020.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00022022.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00024024.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00026026.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00028028.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00030030.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00032031.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00034000.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00036002.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00038004.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00040006.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00042008.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00044010.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00046012.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00048014.jpg",true,"B","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00050016.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00052018.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00054020.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00056022.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00058024.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00060026.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00062028.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00064030.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00066032.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00068001.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00070003.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00072005.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00074007.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00076009.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00078011.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00080013.jpg",true,"S","D",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00082015.jpg",true,"","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00084017.jpg",true,"","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00086019.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00088021.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00090023.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00092025.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00094027.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00096029.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00098031.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00100033.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00102001.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00104003.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00106005.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00108007.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00110009.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00112011.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00114013.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00116015.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00118017.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00120019.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00122021.jpg",true,"G","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00124023.jpg",true,"","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00126025.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00128027.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00130029.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00132031.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00134000.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00136002.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00138004.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00140006.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00142008.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00144010.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00146012.jpg",true,"L","",false,"",""
"cpb-aacip-259-5717pw8g_01868433_00148014.jpg",true,"L","",false,"",""
