"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-15-53jwt74c_03793990_00012513_00012512.jpg",true,"S","D",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00054771_00054788.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00093527_00093526.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00135902_00135902.jpg",true,"M","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00215648_00215648.jpg",true,"E","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00256023_00256022.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00309276_00309275.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00363530_00363529.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00369002_00369001.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00391024_00391023.jpg",true,"E","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00420521_00420520.jpg",true,"E","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00462763_00462762.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00501001_00501000.jpg",true,"Y","",true,"",""
"cpb-aacip-15-53jwt74c_03793990_00502002_00502001.jpg",true,"Y","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00504004_00504003.jpg",true,"Y","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00535502_00535501.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00559526_00559525.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00568502_00568501.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00606507_00606505.jpg",true,"I","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00653520_00653519.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00687771_00687787.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00723023_00723022.jpg",true,"I","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00731532_00731530.jpg",true,"I","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00771505_00771504.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00777010_00777009.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00784017_00784016.jpg",true,"Y","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00826643_00826659.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00908892_00908908.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00953520_00953519.jpg",true,"I","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_00989269_00989254.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01058766_01058757.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01128263_01128260.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01197760_01197763.jpg",true,"P","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01267257_01267266.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01336754_01336768.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01373507_01373505.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01407007_01407005.jpg",true,"G","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01444595_01444609.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01518769_01518783.jpg",true,"P","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01592943_01592958.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01633033_01633031.jpg",true,"Y","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01645512_01645510.jpg",true,"I","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01678178_01678176.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01741508_01741506.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01804838_01804836.jpg",true,"","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01838005_01838002.jpg",true,"F","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01877636_01877642.jpg",true,"P","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01954896_01954886.jpg",true,"P","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_01993527_01993524.jpg",true,"Y","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02008008_02008006.jpg",true,"G","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02054521_02054519.jpg",true,"Y","",true,"",""
"cpb-aacip-15-53jwt74c_03793990_02055522_02055520.jpg",true,"Y","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02057524_02057522.jpg",true,"Y","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02101001_02100998.jpg",true,"I","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02136253_02136267.jpg",true,"P","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02171505_02171502.jpg",true,"I","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02206209_02206204.jpg",true,"P","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02267610_02267598.jpg",true,"P","",false,"",""
"cpb-aacip-15-53jwt74c_03793990_02329011_02329026.jpg",true,"","",false,"",""
