at,scene-label,scene-subtype-label,transitional
00:00:03.003,B,,False
00:00:08.274,S,D,False
00:00:09.009,S,D,False
00:00:13.780,S,D,False
00:00:21.021,-,,False
00:00:26.026,-,,False
00:01:06.032,-,,False
00:02:18.004,E,,False
00:03:13.026,-,,False
00:04:06.012,G,,False
00:04:47.287,E,,False
00:05:51.784,-,,False
00:06:24.517,F,,False
00:06:41.000,I,,False
00:07:27.013,F,,False
00:08:11.023,F,,False
00:08:19.031,I,,False
00:09:00.506,P,,False
00:09:47.019,G,,False
00:09:51.023,F,,False
00:10:21.520,I,,False
00:11:07.166,-,,False
00:12:35.421,-,,False
00:13:24.503,G,,False
00:14:07.279,-,,False
00:14:43.015,I,,False
00:15:12.011,I,,False
00:15:48.781,P,,False
00:16:26.018,I,,False
00:17:12.031,F,,False
00:17:28.514,I,,False
00:17:31.517,P,,False
00:18:11.290,-,,False
00:18:53.031,I,,False
00:19:14.019,I,,False
00:19:45.517,-,,False
00:20:17.516,I,,False
00:20:58.790,P,,False
00:21:40.999,G,,False
00:22:23.008,I,,False
00:22:56.875,-,,False
00:24:04.643,-,,False
00:24:38.510,I,,False
00:25:29.027,I,,False
00:26:22.013,I,,False
00:26:59.017,-,,False
00:27:37.522,F,,False
00:28:39.818,C,,False
00:28:51.463,C,,False
00:29:03.074,C,,False
00:29:13.017,C,,False
00:29:14.719,R,,False
00:29:31.002,B,,True
00:29:41.412,B,,False
00:29:49.254,B,,False
00:29:56.027,B,,False
00:29:57.095,B,,False
00:30:14.145,G,,False
00:30:19.017,G,,False
00:30:21.386,G,,False
00:30:29.027,G,,False
00:30:34.999,L,,False
00:30:44.008,G,,False
00:30:45.009,G,,False
00:30:49.013,G,,False
00:30:56.020,L,,False
00:31:16.007,G,,False
