at,scene-label,scene-subtype-label,transitional
00:00:01.501,L,,True
00:00:27.027,I,,False
00:00:48.515,M,,False
00:01:00.527,-,,False
00:01:16.509,F,,False
00:01:27.020,Y,,False
00:02:10.029,I,,False
00:02:21.508,I,,False
00:03:11.024,I,,False
00:03:19.032,F,,False
00:03:57.036,-,,False
00:05:12.011,-,,False
00:05:50.016,F,,False
00:06:40.266,-,,False
00:07:30.516,Y,,False
00:08:03.349,P,,False
00:09:09.015,P,,False
00:10:14.680,-,,False
00:10:50.016,-,,False
00:10:54.020,P,,False
00:11:29.822,-,,False
00:12:38.390,P,,False
00:13:46.959,-,,False
00:14:55.561,P,,False
00:16:04.129,-,,False
00:17:12.698,P,,False
00:17:46.999,Y,,False
00:18:20.099,P,,False
00:19:20.292,-,,False
00:20:20.519,-,,False
00:21:20.712,F,,False
00:22:20.906,-,,False
00:22:53.004,F,,False
00:23:27.005,F,,False
00:23:49.027,F,,False
00:24:33.772,-,,False
00:25:16.515,F,,False
00:25:20.018,F,,False
00:25:42.007,I,,False
00:26:23.014,I,,False
00:27:04.255,-,,False
00:28:22.767,-,,False
00:29:04.509,Y,,False
00:29:37.375,-,,False
00:30:41.139,-,,False
00:31:44.869,-,,False
00:32:48.633,-,,False
00:33:25.503,F,,False
00:33:58.369,F,,False
00:35:03.067,-,,False
00:36:07.765,-,,False
00:37:12.463,P,,False
00:38:17.161,P,,False
00:38:51.028,P,,False
00:39:46.517,F,,False
00:40:18.282,P,,False
00:40:52.516,F,,False
00:41:37.261,-,,False
00:43:02.780,-,,False
00:43:46.023,Y,,False
00:44:27.264,-,,False
00:45:42.773,-,,False
00:46:24.014,N,,False
00:47:00.751,P,,False
00:48:14.258,-,,False
00:49:27.764,P,,False
00:50:41.271,-,,False
00:51:18.008,Y,,False
00:51:53.276,-,,False
00:52:28.512,Y,,False
00:52:46.530,Y,,False
00:53:17.627,-,,False
00:54:17.887,P,,False
00:54:49.019,P,,False
00:55:23.286,P,,False
00:55:57.020,F,,False
00:56:47.504,C,,False
00:56:57.280,C,,False
00:57:00.850,C,,False
00:57:04.421,C,,False
00:57:07.957,C,,False
00:57:11.528,C,,False
00:57:11.528,C,,False
00:57:15.064,C,,False
00:57:18.635,C,,False
00:57:22.172,C,,False
00:57:25.742,R,,False
00:57:30.013,T,,False
00:57:45.028,T,,False
00:57:47.997,L,,False
