at,scene-label,scene-subtype-label,transitional
00:00:16.783,S,H,False
00:00:22.288,S,H,False
00:00:23.023,S,H,False
00:01:10.003,O,,False
00:01:41.501,-,,False
00:02:44.497,-,,False
00:03:47.493,-,,False
00:04:50.490,-,,False
00:05:53.519,-,,False
00:06:56.516,P,,False
00:07:59.512,-,,False
00:09:02.508,P,,False
00:09:35.508,-,,False
00:10:06.138,P,,False
00:11:07.400,P,,False
00:12:08.627,-,,False
00:13:09.889,-,,False
00:13:41.020,-,,False
00:14:14.887,-,,False
00:15:18.584,-,,False
00:16:22.314,-,,False
00:17:26.011,-,,False
00:18:29.741,-,,False
00:19:33.438,P,,False
00:20:37.169,P,,False
00:21:40.866,-,,False
00:22:44.596,-,,False
00:23:48.293,P,,False
00:24:52.023,-,,False
00:25:55.720,P,,False
00:26:59.451,P,,False
00:28:03.148,-,,False
00:28:35.013,M,,False
00:29:01.506,C,,False
00:29:23.528,L,,False
