at,scene-label,scene-subtype-label,transitional
00:00:00.500,B,,False
00:00:11.778,S,D,False
00:00:15.015,S,D,False
00:00:21.287,S,D,False
00:00:36.503,L,,False
00:01:20.013,M,,False
00:01:30.023,-,,False
00:01:47.507,-,,False
00:02:22.642,-,,False
00:03:25.905,P,,False
00:04:29.135,-,,False
00:05:32.398,-,,False
00:06:05.031,-,,False
00:06:11.504,-,,False
00:06:59.285,-,,False
00:07:46.032,-,,False
00:08:10.022,-,,False
00:08:26.005,-,,False
00:08:30.510,-,,False
00:08:54.500,F,,False
00:09:28.000,-,,False
00:10:05.504,P,,False
00:10:43.509,F,,False
00:11:29.021,F,,False
00:11:42.001,I,,False
00:12:06.025,P,,False
00:12:46.031,F,,False
00:13:23.002,I,,False
00:13:41.520,I,,False
00:13:59.004,I,,False
00:14:11.016,I,,False
00:14:24.530,F,,False
00:14:41.513,F,,False
00:15:07.006,C,,False
