at,scene-label,scene-subtype-label,transitional
00:00:33.500,T,,False
00:01:03.530,E,,False
00:01:31.024,-,,False
00:02:05.024,-,,False
00:02:38.024,I,,False
00:03:13.526,I,,False
00:04:10.516,P,,False
00:04:46.519,Y,,False
00:05:25.024,I,,False
00:05:44.510,F,,False
00:05:52.518,I,,False
00:06:54.013,P,,False
00:07:52.505,I,,False
00:08:24.637,E,,False
00:09:28.868,P,,False
00:10:04.503,I,,False
00:10:12.011,I,,False
00:10:58.024,P,,False
00:11:46.505,I,,False
00:12:38.023,I,,False
00:13:04.517,I,,False
00:13:32.011,I,,False
00:14:24.029,I,,False
00:14:55.527,E,,False
00:15:17.016,E,,False
00:15:27.026,Y,,False
00:15:44.009,I,,False
00:16:46.005,I,,False
00:17:22.007,I,,False
00:17:33.786,E,,False
00:17:42.294,E,,False
00:17:45.531,E,,False
00:17:54.506,E,,False
00:18:15.527,E,,False
00:18:33.011,E,,False
00:18:37.516,E,,False
00:18:41.019,E,,False
00:19:21.527,E,,False
00:19:32.004,E,,False
00:19:39.511,I,,False
00:20:24.523,I,,False
00:20:59.024,P,,False
00:22:03.021,P,,False
00:23:07.018,P,,False
00:23:42.521,E,,False
00:23:55.000,Y,,False
00:24:30.502,I,,False
00:25:31.029,E,,False
00:25:46.511,P,,False
00:26:16.775,E,,False
00:26:48.506,E,,False
00:26:56.514,I,,False
00:27:56.007,E,,False
00:28:14.025,E,,False
00:28:28.006,G,,False
00:28:33.211,C,,False
00:28:35.513,C,,False
00:28:36.581,C,,False
00:28:39.951,C,,False
00:28:43.321,C,,False
00:28:51.529,C,,False
00:29:03.274,C,,False
00:29:05.510,C,,False
00:29:06.778,C,,False
00:29:10.281,C,,False
00:29:13.785,R,,False
