at,scene-label,scene-subtype-label,transitional
00:00:09.009,I,,False
00:00:16.516,F,,False
00:00:22.022,F,,False
00:00:42.008,O,,True
00:00:43.276,O,,False
00:00:45.779,Y,,False
00:00:51.017,N,,False
00:01:16.509,L,,False
00:01:39.399,O,,False
00:01:41.501,O,,False
00:01:47.140,O,,False
00:02:06.025,L,,True
00:02:16.536,E,,False
00:02:18.004,E,,False
00:02:28.548,E,,False
00:02:40.527,E,,False
00:03:25.004,F,,False
00:03:33.012,Y,,False
00:03:41.020,I,,False
00:04:17.790,-,,False
00:04:53.526,I,,False
00:05:17.016,F,,False
00:05:28.528,Y,,False
00:06:08.000,I,,False
00:06:20.012,F,,False
00:06:35.528,-,,False
00:07:07.527,F,,False
00:08:13.526,P,,False
00:08:34.514,I,,False
00:08:41.020,G,,False
00:08:42.388,G,,False
00:08:51.130,G,,False
00:09:00.273,G,,False
00:09:06.779,G,,False
00:09:09.015,G,,False
00:09:17.023,G,,False
00:09:36.509,P,,False
00:10:37.503,L,,False
00:10:53.519,G,,False
00:11:03.529,I,,False
00:11:41.000,I,,False
00:11:58.017,P,,False
00:12:17.503,P,,False
00:12:31.517,P,,False
00:12:57.510,I,,False
00:13:36.282,-,,False
00:14:12.017,P,,False
00:14:28.000,P,,False
00:15:28.027,P,,False
00:16:02.027,I,,False
00:16:59.018,P,,False
00:17:24.009,P,,False
00:17:29.515,P,,False
00:17:42.528,P,,False
00:18:30.509,F,,False
00:18:35.514,F,,False
00:18:52.030,L,,False
00:18:54.500,I,,True
00:19:43.015,I,,True
00:19:53.525,I,,False
00:20:11.510,Y,,False
00:20:58.023,F,,False
00:21:16.508,I,,False
00:22:00.018,I,,False
00:22:43.528,I,,False
00:23:05.517,I,,False
00:23:25.504,I,,False
00:23:29.508,P,,False
00:23:50.529,F,,False
00:24:25.497,I,,False
00:25:27.526,F,,False
00:26:05.530,G,,False
00:26:18.877,G,,False
00:26:20.512,G,,False
00:26:32.657,G,,False
00:27:40.525,G,,False
00:27:59.344,G,,False
00:28:03.014,G,,False
00:28:06.685,G,,False
00:28:10.355,C,,False
00:28:14.025,C,,False
00:28:17.696,C,,False
00:28:21.366,C,,False
00:28:21.499,C,,False
00:28:25.036,C,,False
00:28:28.707,C,,False
00:28:32.343,C,,False
00:28:36.014,C,,False
00:28:39.684,C,,False
00:28:43.354,C,,False
00:28:47.025,C,,False
00:28:50.695,C,,False
