at,scene-label,scene-subtype-label,transitional
00:00:14.014,O,,True
00:00:36.002,F,,False
00:01:07.700,P,,False
00:02:09.095,F,,False
00:03:10.523,P,,False
00:04:11.918,P,,False
00:05:13.313,-,,False
00:05:47.013,F,,False
00:06:40.500,-,,False
00:07:42.528,F,,False
00:08:18.531,-,,False
00:09:26.532,-,,False
00:10:34.500,-,,False
00:11:42.501,-,,False
00:12:20.005,F,,False
00:12:29.014,F,,False
00:12:35.521,-,,False
00:13:11.357,-,,False
00:14:23.062,-,,False
00:15:34.767,G,,False
00:16:46.472,F,,False
00:17:58.177,-,,False
00:18:37.516,F,,False
00:19:12.518,-,,False
00:19:31.003,F,,False
00:20:05.270,P,,False
00:20:39.004,F,,False
00:21:28.754,-,,False
00:22:19.504,F,,False
00:22:29.014,F,,False
00:23:01.213,-,,False
00:24:02.607,-,,False
00:25:04.035,-,,False
00:26:05.430,P,,False
00:27:06.825,P,,False
00:27:41.760,C,,False
00:27:50.268,C,,False
00:27:58.777,C,,False
00:28:07.285,C,,False
00:28:09.521,C,,False
00:28:15.760,C,,False
00:28:24.269,C,,False
00:28:32.777,C,,False
00:28:53.998,R,,False
00:29:29.534,-,,False
