at,scene-label,scene-subtype-label,transitional
00:00:13.513,G,,False
00:00:21.021,G,,False
00:00:51.017,M,,False
00:01:03.029,I,,False
00:01:08.501,I,,False
00:01:16.509,I,,False
00:01:37.530,I,,False
00:01:58.518,I,,False
00:02:06.526,I,,False
00:02:51.771,-,,False
00:03:35.515,F,,False
00:03:44.524,F,,False
00:04:08.014,T,,False
00:04:33.006,I,,False
00:05:11.511,-,,False
00:05:26.526,I,,False
00:05:38.504,I,,False
00:05:45.011,I,,False
00:06:08.000,F,,False
00:06:21.514,F,,False
00:06:37.029,F,,False
00:07:14.000,I,,False
00:07:43.696,G,,False
00:07:55.041,G,,False
00:07:56.509,G,,False
00:08:06.352,G,,False
00:08:20.032,G,,False
00:08:57.003,G,,False
00:09:28.000,F,,False
00:09:41.514,F,,False
00:09:53.526,I,,False
00:10:49.515,P,,False
00:11:45.004,G,,False
00:11:58.017,I,,False
00:12:44.029,F,,False
00:13:05.518,I,,False
00:13:59.505,Y,,False
00:14:19.024,I,,False
00:14:44.016,I,,False
00:15:38.537,P,,False
00:16:31.023,I,,False
00:17:13.665,P,,False
00:18:23.902,I,,False
00:18:59.505,I,,False
00:19:57.529,I,,False
00:20:33.765,P,,False
00:21:11.003,I,,False
00:21:44.703,P,,False
00:22:46.064,I,,False
00:23:47.459,P,,False
00:24:48.820,P,,False
00:25:19.518,F,,False
00:25:48.513,I,,False
00:26:46.504,I,,False
00:27:37.022,F,,False
00:28:03.014,I,,False
00:28:52.030,P,,False
00:29:41.513,F,,False
00:29:52.524,F,,False
00:30:01.499,I,,False
00:30:34.766,P,,False
00:31:38.263,P,,False
00:32:12.030,I,,False
00:32:52.503,P,,False
00:33:40.518,F,,False
00:34:04.509,I,,False
00:34:43.514,G,,False
00:35:17.515,P,,False
00:35:55.520,G,,False
00:37:01.519,F,,False
00:37:13.497,I,,False
00:37:36.020,F,,False
00:38:08.286,P,,False
00:39:10.781,P,,False
00:39:47.017,F,,False
00:39:51.522,I,,False
00:40:38.536,P,,False
00:42:02.520,P,,False
00:42:47.498,I,,False
00:43:39.016,P,,False
00:44:33.504,I,,False
00:45:07.771,P,,False
00:45:41.505,I,,False
00:46:39.263,P,,False
00:47:33.016,P,,False
00:47:37.521,T,,False
00:47:39.389,T,,False
00:47:43.160,T,,False
00:47:58.008,T,,False
00:48:03.513,T,,False
00:48:04.882,T,,False
00:48:07.651,T,,False
00:48:20.497,T,,False
00:48:34.378,T,,False
00:48:41.518,T,,False
00:48:42.152,T,,False
00:49:00.504,T,,False
00:49:09.513,T,,False
00:49:35.505,I,,False
00:50:30.260,P,,False
00:51:25.015,F,,False
00:51:42.999,I,,False
00:52:20.770,-,,False
00:52:58.508,I,,False
00:53:37.514,F,,False
00:53:47.023,Y,,False
00:54:23.526,I,,False
00:55:12.509,P,,False
00:55:19.516,I,,False
00:56:02.025,I,,False
00:56:54.010,F,,False
00:57:30.513,T,,False
00:57:43.393,C,,False
00:57:47.163,C,,False
00:57:50.900,C,,False
00:57:53.503,C,,False
00:57:54.637,C,,False
00:57:58.408,C,,False
00:58:02.145,C,,False
00:58:05.882,C,,False
00:58:09.652,C,,False
00:58:24.501,C,,False
00:58:33.009,L,,False
