at,scene-label,scene-subtype-label,transitional
00:00:13.000,L,,False
00:00:32.500,O,,False
00:00:37.500,O,,False
00:00:50.000,P,,False
00:01:25.666,P,,False
00:02:32.958,P,,False
00:03:40.291,P,,False
00:04:47.583,P,,False
00:05:54.916,P,,False
00:07:02.208,P,,False
00:08:09.541,P,,False
00:09:16.833,-,,False
00:09:50.500,-,,False
00:10:51.000,-,,False
00:11:25.541,P,,False
00:12:34.666,P,,False
00:13:43.750,P,,False
00:14:52.875,P,,False
00:16:01.958,P,,False
00:16:38.000,F,,False
00:16:53.500,F,,False
00:17:45.000,P,,False
00:18:37.500,F,,False
00:19:09.041,-,,False
00:20:10.166,P,,False
00:21:11.291,P,,False
00:22:12.375,P,,False
00:23:13.500,P,,False
00:24:14.625,P,,False
00:25:15.708,P,,False
00:26:16.833,P,,False
00:27:17.958,-,,False
00:27:54.333,G,,False
00:28:00.500,C,,False
00:28:05.958,C,,False
00:28:17.583,C,,False
00:28:29.208,C,,False
00:28:41.833,G,,False
00:28:52.500,G,,True
00:28:54.500,G,,False
00:29:03.166,G,,False
