at,scene-label,scene-subtype-label,transitional
00:00:05.372,S,H,False
00:00:12.145,S,H,False
00:00:13.013,S,H,False
00:01:15.008,M,,False
00:01:17.510,M,,False
00:01:18.011,M,,False
00:01:21.014,M,,False
00:01:29.522,M,,False
00:01:31.391,M,,False
00:01:35.161,M,,False
00:02:11.364,P,,False
00:03:20.033,P,,False
00:04:28.668,P,,False
00:05:04.003,I,,False
00:05:56.522,-,,False
00:06:48.007,I,,False
00:07:33.019,P,,False
00:08:59.005,P,,False
00:09:43.015,I,,False
00:10:19.151,P,,False
00:11:23.382,P,,False
00:12:27.646,P,,False
00:13:31.877,P,,False
00:14:36.141,P,,False
00:15:40.372,P,,False
00:16:17.509,I,,False
00:16:55.781,P,,False
00:18:11.290,P,,False
00:18:49.027,I,,False
00:19:24.496,P,,False
00:20:25.524,P,,False
00:20:58.023,I,,False
00:21:35.294,P,,False
00:22:41.793,P,,False
00:23:48.293,P,,False
00:24:54.793,P,,False
00:25:38.503,E,,False
00:26:32.891,E,,False
00:27:56.641,E,,False
00:28:40.251,M,,False
00:28:43.688,M,,False
00:28:47.125,M,,False
00:28:50.528,M,,True
00:28:50.562,M,,True
00:28:53.998,C,,False
00:28:57.402,C,,False
00:29:00.839,C,,False
00:29:04.275,C,,False
00:29:11.916,C,,False
00:29:15.687,C,,False
00:29:19.491,C,,False
00:29:22.026,C,,False
00:29:23.261,C,,False
00:29:27.031,C,,False
00:29:30.835,C,,False
00:29:34.606,C,,False
00:29:43.014,L,,False
